ID,example,method,originloc,destloc,arctime_rdd,arctime_raw,arcdist,totaltrips,ordertrips,emptytrips,taxitrips
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,10,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,17,19,0,0,0,5.0,3,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,11,19,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,19,0,0,0,8,8,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,37,30,0,0,0,62,62,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,27,29,0,0,0,5.0,0,5.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,39,35,0,0,0,11,11,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,55,62,0,0,0,6.000000000000355,2,4.000000000000355,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,47,60,0,0,0,9.000000000000226,6,3.0000000000002256,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,32,35,0,0,0,19.000000000000068,18,1.0000000000000668,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,30,34,0,0,0,6,6,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,52,42,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,11,10,0,0,0,15.0,11,4.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,15,22,0,0,0,2.0000000000022813,1,1.0000000000022813,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,8,7,0,0,0,14.0,2,12.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,47,44,0,0,0,3.0,2,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,1,8,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,17,25,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,15,9,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,55,64,0,0,0,3.0,0,3.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,27,23,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,39,40,0,0,0,5.0,2,3.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,42,46,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,28,27,0,0,0,9.0,8,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,53,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,62,55,0,0,0,5.0,4,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,5,0,0,0,1.0,0,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,54,47,0,0,0,27.00000000000002,23,4.000000000000021,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,11,0,0,0,15,15,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,3,1,0,0,0,6.0,5,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,21,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,31,36,0,0,0,24.0,14,10.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,13,7,0,0,0,10.0,2,8.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,6,5,0,0,0,1.0,0,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,57,50,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,46,52,0,0,0,6.0,4,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,48,50,0,0,0,29,29,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,17,0,0,0,5.0,4,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,28,30,0,0,0,16.000000665771374,12,4.000000665771374,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,11,0,0,0,13,13,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,3,4,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,19,0,0,0,18,18,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,2,3,0,0,0,6.000000000000002,2,4.000000000000002,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,25,30,0,0,0,57,57,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,21,17,0,0,0,7.999999975308765,3,4.999999975308765,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,45,50,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,36,31,0,0,0,26,26,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,25,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,5,4,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,43,44,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,2,1,0,0,0,12.000000000001725,5,7.000000000001725,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,40,39,0,0,0,7.0,3,4.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,5,9,0,0,0,8,8,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,31,27,0,0,0,4.0,2,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,45,56,0,0,0,23.0,19,4.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,23,19,0,0,0,4.0,1,3.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,46,42,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,9,18,0,0,0,12.00000000000044,8,4.0000000000004405,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,34,38,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,54,55,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,28,31,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,32,26,0,0,0,16.0,15,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,55,60,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,27,31,0,0,0,6.000000000000002,2,4.000000000000002,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,22,29,0,0,0,6.0,5,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,58,52,0,0,0,1.0,0,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,53,56,0,0,0,4,4,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,15,26,0,0,0,1.0,0,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,61,60,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,41,46,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,33,24,0,0,0,35,35,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,53,64,0,0,0,3.0000000000003832,1,2.0000000000003832,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,61,0,0,0,4.0,0,4.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,18,22,0,0,0,19.0,18,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,6,1,0,0,0,2.0,1,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,11,6,0,0,0,9.000000000000114,5,4.000000000000114,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,21,16,0,0,0,5.000000000000233,1,4.000000000000233,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,20,19,0,0,0,10,10,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,11,16,0,0,0,17.000000000000824,12,5.000000000000823,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,43,47,0,0,0,28,28,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,26,15,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,8,14,0,0,0,22,22,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,14,24,0,0,0,27,27,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,2,7,0,0,0,7.000000000000384,1,6.000000000000384,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,55,0,0,0,8.0,7,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,18,15,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,56,60,0,0,0,13.0,11,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,14,16,0,0,0,6,6,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,45,53,0,0,0,31.999999250000066,23,8.999999250000066,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,64,60,0,0,0,4,4,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,14,8,0,0,0,18.999997500000077,9,9.999997500000077,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,8,13,0,0,0,20,20,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,3,10,0,0,0,4,4,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,17,20,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,46,51,0,0,0,17,17,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,39,32,0,0,0,17,17,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,55,54,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,49,51,0,0,0,3.0,2,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,30,28,0,0,0,13,13,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,24,20,0,0,0,17,17,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,35,32,0,0,0,16.0,15,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,24,33,0,0,0,37.0,36,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,35,40,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,50,48,0,0,0,28.0,25,3.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,23,27,0,0,0,4,4,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,23,28,0,0,0,8.0,6,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,42,41,0,0,0,17.000000000001307,1,16.000000000001307,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,48,51,0,0,0,18.0,17,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,44,36,0,0,0,5.0,4,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,39,36,0,0,0,4.0,3,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,54,0,0,0,14,14,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,16,14,0,0,0,5.0,4,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,4,0,0,0,2.0000000000002975,0,2.0000000000002975,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,40,43,0,0,0,10,10,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,54,44,0,0,0,6.0,5,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,17,13,0,0,0,3.0,1,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,53,55,0,0,0,4.000000000000355,2,2.000000000000355,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,19,23,0,0,0,7,7,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,25,19,0,0,0,49.99999999698024,34,15.999999996980243,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,2,8,0,0,0,6,6,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,26,32,0,0,0,20,20,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,12,26,0,0,0,12,12,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,53,60,0,0,0,4,4,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,22,12,0,0,0,14,14,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,31,28,0,0,0,10,10,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,43,39,0,0,0,21,21,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,47,54,0,0,0,31,31,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,21,26,0,0,0,26.000000000000146,10,16.000000000000146,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,21,19,0,0,0,3.0,2,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,9,0,0,0,3.0000000000001275,2,1.0000000000001275,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,14,17,0,0,0,4,4,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,17,21,0,0,0,10.000000000000014,9,1.0000000000000138,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,15,12,0,0,0,4.000000000002046,2,2.0000000000020464,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,44,54,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,22,26,0,0,0,15.000000000000021,13,2.000000000000021,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,16,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,7,1,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,24,14,0,0,0,24.0,19,5.000000000000002,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,47,0,0,0,12,12,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,19,10,0,0,0,13.0,12,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,1,6,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,29,31,0,0,0,16,16,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,26,29,0,0,0,16.0,14,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,36,47,0,0,0,12,12,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,4,6,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,44,43,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,8,1,0,0,0,2.0,1,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,9,15,0,0,0,2,2,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,6,10,0,0,0,17,17,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,6,4,0,0,0,2.0000000000000635,0,2.0000000000000635,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,51,46,0,0,0,17.0,14,3.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,48,49,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,23,17,0,0,0,9.000000000000025,6,3.0000000000000244,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,17,23,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,37,45,0,0,0,69.99999949999997,59,10.999999499999971,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,41,42,0,0,0,18,18,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,3,5,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,27,28,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,3,6,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,56,0,0,0,11,11,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,9,5,0,0,0,8.0,7,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,13,17,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,20,17,0,0,0,5.0,4,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,29,27,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,55,53,0,0,0,3.00000000000071,1,2.00000000000071,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,12,18,0,0,0,17.999999995305686,14,3.999999995305684,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,20,24,0,0,0,17.0,15,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,42,33,0,0,0,38,38,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,31,29,0,0,0,16.00000000000005,1,15.00000000000005,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,26,22,0,0,0,15.0,14,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,9,2,0,0,0,7,7,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,10,6,0,0,0,20.00000000000042,10,10.00000000000042,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,55,56,0,0,0,7.000000333334045,3,4.000000333334045,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,7,13,0,0,0,10,10,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,60,64,0,0,0,4.00000000000054,0,4.00000000000054,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,43,40,0,0,0,5.999999955056404,1,4.999999955056404,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,45,37,0,0,0,79,79,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,19,16,0,0,0,10.000000000000002,3,7.000000000000002,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,5,10,0,0,0,1,1,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,4,8,0,0,0,12,12,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,12,9,0,0,0,24,24,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,49,48,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,7,8,0,0,0,9,9,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,22,18,0,0,0,17,17,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,30,25,0,0,0,50.000000000003105,46,4.000000000003102,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,18,26,0,0,0,4.0,3,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,28,23,0,0,0,6,6,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,52,46,0,0,0,7,7,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,19,11,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,50,45,0,0,0,2.999999250000066,1,1.9999992500000658,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,44,47,0,0,0,7.0,5,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,29,26,0,0,0,19.0,17,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,2,9,0,0,0,5,5,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,3,2,0,0,0,9.0,8,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,56,53,0,0,0,9.00000000000027,4,5.00000000000027,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,56,45,0,0,0,31,31,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,39,43,0,0,0,16,16,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,29,32,0,0,0,10.0,9,1.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,2,12,0,0,0,22,22,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,47,43,0,0,0,28,28,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,9,12,0,0,0,24.000000000001705,20,4.000000000001705,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,19,21,0,0,0,3,3,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,51,48,0,0,0,20,20,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,54,60,0,0,0,18.000000000000938,9,9.000000000000938,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,18,9,0,0,0,11,11,0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,13,8,0,0,0,15.999999250000068,11,4.999999250000068,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,12,22,0,0,0,13.0,11,2.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,5,3,0,0,0,9.0,5,4.0,0
ex4_abcg_rundate2021-09-04_ctd,4,abcg,51,49,0,0,0,3,3,0,0
