varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,144,359,27,28,156.0,168.0,1.0
y,144,361,27,28,168.0,180.0,0.0
y,144,363,27,28,180.0,192.0,0.0
y,144,365,27,28,192.0,204.0,0.0
y,144,367,27,28,204.0,216.0,0.0
y,144,378,27,23,144.0,156.0,0.0
y,144,380,27,23,156.0,168.0,0.0
y,144,382,27,23,168.0,180.0,0.0
y,144,384,27,23,180.0,192.0,0.0
y,144,386,27,23,192.0,204.0,0.0
y,144,388,27,23,204.0,216.0,0.0
y,144,399,27,21,144.0,156.0,0.0
y,144,401,27,21,156.0,168.0,0.0
y,144,403,27,21,168.0,180.0,0.0
y,144,405,27,21,180.0,192.0,0.0
y,144,407,27,21,192.0,204.0,0.0
y,144,409,27,21,204.0,216.0,0.0
y,144,434,6,5,144.0,150.0,0.0
y,144,435,6,5,150.0,156.0,0.0
y,144,436,6,5,156.0,162.0,0.0
y,144,437,6,5,162.0,168.0,0.0
y,144,438,6,5,168.0,174.0,0.0
y,144,439,6,5,174.0,180.0,0.0
y,144,440,6,5,180.0,186.0,0.0
y,144,441,6,5,186.0,192.0,0.0
y,144,442,6,5,192.0,198.0,0.0
y,144,443,6,5,198.0,204.0,0.0
y,144,444,6,5,204.0,210.0,0.0
y,144,445,6,5,210.0,216.0,0.0
y,144,446,6,3,144.0,150.0,0.0
y,144,447,6,3,150.0,156.0,0.0
y,144,448,6,3,156.0,162.0,0.0
y,144,449,6,3,162.0,168.0,0.0
y,144,450,6,3,168.0,174.0,0.0
y,144,451,6,3,174.0,180.0,0.0
y,144,452,6,3,180.0,186.0,0.0
y,144,453,6,3,186.0,192.0,0.0
y,144,454,6,3,192.0,198.0,0.0
y,144,455,6,3,198.0,204.0,0.0
y,144,456,6,3,204.0,210.0,0.0
y,144,457,6,3,210.0,216.0,0.0
y,144,458,6,9,144.0,156.0,0.0
y,144,460,6,9,156.0,168.0,0.0
y,144,462,6,9,168.0,180.0,0.0
y,144,464,6,9,180.0,192.0,0.0
y,144,466,6,9,192.0,204.0,0.0
y,144,468,6,9,204.0,216.0,0.0
y,144,469,6,10,144.0,150.0,0.0
y,144,470,6,10,150.0,156.0,0.0
y,144,471,6,10,156.0,162.0,0.0
y,144,472,6,10,162.0,168.0,0.0
y,144,473,6,10,168.0,174.0,0.0
y,144,474,6,10,174.0,180.0,0.0
y,144,475,6,10,180.0,186.0,0.0
y,144,476,6,10,186.0,192.0,0.0
y,144,477,6,10,192.0,198.0,0.0
y,144,478,6,10,198.0,204.0,0.0
y,144,479,6,10,204.0,210.0,0.0
y,144,480,6,10,210.0,216.0,0.0
y,144,490,6,11,144.0,156.0,0.0
y,144,492,6,11,156.0,168.0,0.0
y,144,494,6,11,168.0,180.0,0.0
y,144,496,6,11,180.0,192.0,0.0
y,144,498,6,11,192.0,204.0,0.0
y,144,500,6,11,204.0,216.0,0.0
y,144,501,6,1,144.0,156.0,0.0
y,144,503,6,1,156.0,168.0,0.0
y,144,505,6,1,168.0,180.0,0.0
y,144,507,6,1,180.0,192.0,0.0
y,144,509,6,1,192.0,204.0,0.0
y,144,511,6,1,204.0,216.0,0.0
y,144,512,33,42,144.0,156.0,0.0
y,144,514,33,42,156.0,168.0,0.0
y,144,516,33,42,168.0,180.0,0.0
y,144,518,33,42,180.0,192.0,0.0
y,144,520,33,42,192.0,204.0,0.0
y,144,522,33,42,204.0,216.0,0.0
y,144,548,33,24,144.0,156.0,3.0
y,144,550,33,24,156.0,168.0,1.0
y,144,552,33,24,168.0,180.0,1.0
y,144,554,33,24,180.0,192.0,1.0
y,144,556,33,24,192.0,204.0,0.0
y,144,558,33,24,204.0,216.0,0.0
y,144,559,39,40,144.0,150.0,0.0
y,144,560,39,40,150.0,156.0,0.0
y,144,561,39,40,156.0,162.0,0.0
y,144,562,39,40,162.0,168.0,0.0
y,144,563,39,40,168.0,174.0,0.0
y,144,564,39,40,174.0,180.0,0.0
y,144,565,39,40,180.0,186.0,0.0
y,144,566,39,40,186.0,192.0,0.0
y,144,567,39,40,192.0,198.0,0.0
y,144,568,39,40,198.0,204.0,0.0
y,144,569,39,40,204.0,210.0,0.0
y,144,570,39,40,210.0,216.0,0.0
y,144,582,39,36,144.0,156.0,0.0
y,144,584,39,36,156.0,168.0,0.0
y,144,586,39,36,168.0,180.0,0.0
y,144,588,39,36,180.0,192.0,0.0
y,144,590,39,36,192.0,204.0,0.0
y,144,592,39,36,204.0,216.0,0.0
y,144,593,39,43,144.0,156.0,0.0
y,144,595,39,43,156.0,168.0,0.0
y,144,597,39,43,168.0,180.0,0.0
y,144,599,39,43,180.0,192.0,0.0
y,144,601,39,43,192.0,204.0,0.0
y,144,603,39,43,204.0,216.0,0.0
y,144,604,39,35,144.0,150.0,0.0
y,144,605,39,35,150.0,156.0,0.0
y,144,606,39,35,156.0,162.0,0.0
y,144,607,39,35,162.0,168.0,0.0
y,144,608,39,35,168.0,174.0,0.0
y,144,609,39,35,174.0,180.0,0.0
y,144,610,39,35,180.0,186.0,0.0
y,144,611,39,35,186.0,192.0,0.0
y,144,612,39,35,192.0,198.0,0.0
y,144,613,39,35,198.0,204.0,0.0
y,144,614,39,35,204.0,210.0,0.0
y,144,615,39,35,210.0,216.0,0.0
y,144,616,39,32,144.0,156.0,0.0
y,144,618,39,32,156.0,168.0,1.0
y,144,620,39,32,168.0,180.0,0.0
y,144,622,39,32,180.0,192.0,4.0
y,144,624,39,32,192.0,204.0,2.0
y,144,626,39,32,204.0,216.0,0.0
y,144,627,15,9,144.0,156.0,0.0
y,144,629,15,9,156.0,168.0,0.0
y,144,631,15,9,168.0,180.0,0.0
y,144,633,15,9,180.0,192.0,0.0
y,144,635,15,9,192.0,204.0,0.0
y,144,637,15,9,204.0,216.0,0.0
y,144,638,15,12,144.0,150.0,0.0
y,144,639,15,12,150.0,156.0,0.0
y,144,640,15,12,156.0,162.0,0.0
y,144,641,15,12,162.0,168.0,1.0
y,144,642,15,12,168.0,174.0,0.0
y,144,643,15,12,174.0,180.0,0.0
y,144,644,15,12,180.0,186.0,0.0
y,144,645,15,12,186.0,192.0,0.0
y,144,646,15,12,192.0,198.0,0.0
y,144,647,15,12,198.0,204.0,0.0
y,144,648,15,12,204.0,210.0,0.0
y,144,649,15,12,210.0,216.0,0.0
y,144,656,15,26,144.0,156.0,0.0
y,144,658,15,26,156.0,168.0,0.0
y,144,660,15,26,168.0,180.0,0.0
y,144,662,15,26,180.0,192.0,0.0
y,144,664,15,26,192.0,204.0,0.0
y,144,666,15,26,204.0,216.0,0.0
y,144,677,15,22,144.0,150.0,0.0
y,144,678,15,22,150.0,156.0,0.0
y,144,679,15,22,156.0,162.0,0.0
y,144,680,15,22,162.0,168.0,0.0
y,144,681,15,22,168.0,174.0,2.0
y,144,682,15,22,174.0,180.0,0.0
y,144,683,15,22,180.0,186.0,0.0
y,144,684,15,22,186.0,192.0,0.0
y,144,685,15,22,192.0,198.0,0.0
y,144,686,15,22,198.0,204.0,0.0
y,144,687,15,22,204.0,210.0,0.0
y,144,688,15,22,210.0,216.0,0.0
y,144,689,42,33,144.0,156.0,0.0
y,144,691,42,33,156.0,168.0,3.0
y,144,693,42,33,168.0,180.0,1.0
y,144,695,42,33,180.0,192.0,0.0
y,144,697,42,33,192.0,204.0,1.0
y,144,699,42,33,204.0,216.0,0.0
y,144,700,42,52,144.0,156.0,0.0
y,144,702,42,52,156.0,168.0,1.0
y,144,704,42,52,168.0,180.0,0.0
y,144,706,42,52,180.0,192.0,0.0
y,144,708,42,52,192.0,204.0,0.0
y,144,710,42,52,204.0,216.0,0.0
y,144,711,42,46,144.0,156.0,0.0
y,144,713,42,46,156.0,168.0,0.0
y,144,715,42,46,168.0,180.0,0.0
y,144,717,42,46,180.0,192.0,0.0
y,144,719,42,46,192.0,204.0,0.0
y,144,721,42,46,204.0,216.0,0.0
y,144,722,42,41,144.0,156.0,0.0
y,144,724,42,41,156.0,168.0,0.0
y,144,726,42,41,168.0,180.0,0.0
y,144,728,42,41,180.0,192.0,0.0
y,144,730,42,41,192.0,204.0,0.0
y,144,732,42,41,204.0,216.0,0.0
y,144,743,47,60,144.0,156.0,0.0
y,144,745,47,60,156.0,168.0,0.0
y,144,747,47,60,168.0,180.0,0.0
y,144,749,47,60,180.0,192.0,0.0
y,144,751,47,60,192.0,204.0,0.0
y,144,753,47,60,204.0,216.0,0.0
y,144,754,47,54,144.0,150.0,0.0
y,144,755,47,54,150.0,156.0,0.0
y,144,756,47,54,156.0,162.0,0.0
y,144,757,47,54,162.0,168.0,0.0
y,144,758,47,54,168.0,174.0,0.0
y,144,759,47,54,174.0,180.0,0.0
y,144,760,47,54,180.0,186.0,0.0
y,144,761,47,54,186.0,192.0,0.0
y,144,762,47,54,192.0,198.0,0.0
y,144,763,47,54,198.0,204.0,0.0
y,144,764,47,54,204.0,210.0,0.0
y,144,765,47,54,210.0,216.0,0.0
y,144,766,47,43,144.0,150.0,0.0
y,144,767,47,43,150.0,156.0,2.0
y,144,768,47,43,156.0,162.0,0.0
y,144,769,47,43,162.0,168.0,0.0
y,144,770,47,43,168.0,174.0,0.0
y,144,771,47,43,174.0,180.0,2.0
y,144,772,47,43,180.0,186.0,0.0
y,144,773,47,43,186.0,192.0,3.0
y,144,774,47,43,192.0,198.0,0.0
y,144,775,47,43,198.0,204.0,0.0
y,144,776,47,43,204.0,210.0,0.0
y,144,777,47,43,210.0,216.0,0.0
y,144,794,65,63,144.0,156.0,0.0
y,144,796,65,63,156.0,168.0,0.0
y,144,798,65,63,168.0,180.0,0.0
y,144,800,65,63,180.0,192.0,0.0
y,144,802,65,63,192.0,204.0,0.0
y,144,804,65,63,204.0,216.0,0.0
y,144,805,5,6,144.0,150.0,0.0
y,144,806,5,6,150.0,156.0,0.0
y,144,807,5,6,156.0,162.0,0.0
y,144,808,5,6,162.0,168.0,0.0
y,144,809,5,6,168.0,174.0,0.0
y,144,810,5,6,174.0,180.0,0.0
y,144,811,5,6,180.0,186.0,0.0
y,144,812,5,6,186.0,192.0,0.0
y,144,813,5,6,192.0,198.0,0.0
y,144,814,5,6,198.0,204.0,0.0
y,144,815,5,6,204.0,210.0,0.0
y,144,816,5,6,210.0,216.0,0.0
y,144,817,5,3,144.0,150.0,0.0
y,144,818,5,3,150.0,156.0,0.0
y,144,819,5,3,156.0,162.0,0.0
y,144,820,5,3,162.0,168.0,1.0000000000002554
y,144,821,5,3,168.0,174.0,0.0
y,144,822,5,3,174.0,180.0,0.0
y,144,823,5,3,180.0,186.0,0.0
y,144,824,5,3,186.0,192.0,0.0
y,144,825,5,3,192.0,198.0,0.0
y,144,826,5,3,198.0,204.0,0.0
y,144,827,5,3,204.0,210.0,0.0
y,144,828,5,3,210.0,216.0,0.0
y,144,829,5,9,144.0,150.0,0.0
y,144,830,5,9,150.0,156.0,0.0
y,144,831,5,9,156.0,162.0,0.0
y,144,832,5,9,162.0,168.0,0.0
y,144,833,5,9,168.0,174.0,0.0
y,144,834,5,9,174.0,180.0,0.0
y,144,835,5,9,180.0,186.0,0.0
y,144,836,5,9,186.0,192.0,0.0
y,144,837,5,9,192.0,198.0,0.0
y,144,838,5,9,198.0,204.0,0.0
y,144,839,5,9,204.0,210.0,0.0
y,144,840,5,9,210.0,216.0,0.0
y,144,841,5,10,144.0,156.0,0.0
y,144,843,5,10,156.0,168.0,0.0
y,144,845,5,10,168.0,180.0,0.0
y,144,847,5,10,180.0,192.0,0.0
y,144,849,5,10,192.0,204.0,0.0
y,144,851,5,10,204.0,216.0,0.0
y,144,852,5,2,144.0,156.0,0.0
y,144,854,5,2,156.0,168.0,0.0
y,144,856,5,2,168.0,180.0,0.0
y,144,858,5,2,180.0,192.0,0.0
y,144,860,5,2,192.0,204.0,0.0
y,144,862,5,2,204.0,216.0,0.0
y,144,863,5,4,144.0,156.0,0.0
y,144,865,5,4,156.0,168.0,0.0
y,144,867,5,4,168.0,180.0,0.0
y,144,869,5,4,180.0,192.0,0.0
y,144,871,5,4,192.0,204.0,0.0
y,144,873,5,4,204.0,216.0,0.0
y,144,874,5,1,144.0,156.0,0.0
y,144,876,5,1,156.0,168.0,0.0
y,144,878,5,1,168.0,180.0,0.0
y,144,880,5,1,180.0,192.0,0.0
y,144,882,5,1,192.0,204.0,0.0
y,144,884,5,1,204.0,216.0,0.0
y,144,885,3,6,144.0,150.0,0.0
y,144,886,3,6,150.0,156.0,0.0
y,144,887,3,6,156.0,162.0,0.0
y,144,888,3,6,162.0,168.0,0.0
y,144,889,3,6,168.0,174.0,0.0
y,144,890,3,6,174.0,180.0,0.0
y,144,891,3,6,180.0,186.0,0.0
y,144,892,3,6,186.0,192.0,0.0
y,144,893,3,6,192.0,198.0,0.0
y,144,894,3,6,198.0,204.0,0.0
y,144,895,3,6,204.0,210.0,0.0
y,144,896,3,6,210.0,216.0,0.0
y,144,897,16,17,144.0,150.0,0.0
y,144,898,16,17,150.0,156.0,0.0
y,144,899,16,17,156.0,162.0,0.0
y,144,900,16,17,162.0,168.0,0.0
y,144,901,16,17,168.0,174.0,0.0
y,144,902,16,17,174.0,180.0,0.0
y,144,903,16,17,180.0,186.0,0.0
y,144,904,16,17,186.0,192.0,0.0
y,144,905,16,17,192.0,198.0,0.0
y,144,906,16,17,198.0,204.0,0.0
y,144,907,16,17,204.0,210.0,0.0
y,144,908,16,17,210.0,216.0,0.0
y,144,909,3,9,144.0,156.0,0.0
y,144,911,3,9,156.0,168.0,0.0
y,144,913,3,9,168.0,180.0,0.0
y,144,915,3,9,180.0,192.0,0.0
y,144,917,3,9,192.0,204.0,0.0
y,144,919,3,9,204.0,216.0,0.0
y,144,930,3,10,144.0,156.0,0.0
y,144,932,3,10,156.0,168.0,0.0
y,144,934,3,10,168.0,180.0,0.0
y,144,936,3,10,180.0,192.0,0.0
y,144,938,3,10,192.0,204.0,0.0
y,144,940,3,10,204.0,216.0,0.0
y,144,941,3,2,144.0,150.0,0.0
y,144,942,3,2,150.0,156.0,0.0
y,144,943,3,2,156.0,162.0,0.0
y,144,944,3,2,162.0,168.0,0.0
y,144,945,3,2,168.0,174.0,0.0
y,144,946,3,2,174.0,180.0,0.0
y,144,947,3,2,180.0,186.0,0.0
y,144,948,3,2,186.0,192.0,0.0
y,144,949,3,2,192.0,198.0,0.0
y,144,950,3,2,198.0,204.0,0.0
y,144,951,3,2,204.0,210.0,0.0
y,144,952,3,2,210.0,216.0,0.0
y,144,953,3,4,144.0,150.0,0.0
y,144,954,3,4,150.0,156.0,0.0
y,144,955,3,4,156.0,162.0,0.0
y,144,956,3,4,162.0,168.0,0.0
y,144,957,3,4,168.0,174.0,0.0
y,144,958,3,4,174.0,180.0,0.0
y,144,959,3,4,180.0,186.0,0.0
y,144,960,3,4,186.0,192.0,0.0
y,144,961,3,4,192.0,198.0,0.0
y,144,962,3,4,198.0,204.0,0.0
y,144,963,3,4,204.0,210.0,0.0
y,144,964,3,4,210.0,216.0,0.0
y,144,965,3,1,144.0,150.0,0.0
y,144,966,3,1,150.0,156.0,0.0
y,144,967,3,1,156.0,162.0,0.0
y,144,968,3,1,162.0,168.0,0.0
y,144,969,3,1,168.0,174.0,0.0
y,144,970,3,1,174.0,180.0,0.0
y,144,971,3,1,180.0,186.0,0.0
y,144,972,3,1,186.0,192.0,0.0
y,144,973,3,1,192.0,198.0,0.0
y,144,974,3,1,198.0,204.0,0.0
y,144,975,3,1,204.0,210.0,0.0
y,144,976,3,1,210.0,216.0,0.0
y,144,977,29,27,144.0,156.0,0.0
y,144,979,29,27,156.0,168.0,0.0
y,144,981,29,27,168.0,180.0,0.0
y,144,983,29,27,180.0,192.0,0.0
y,144,985,29,27,192.0,204.0,0.0
y,144,987,29,27,204.0,216.0,0.0
y,144,997,29,31,144.0,156.0,0.0
y,144,999,29,31,156.0,168.0,0.0
y,144,1001,29,31,168.0,180.0,0.0
y,144,1003,29,31,180.0,192.0,0.0
y,144,1005,29,31,192.0,204.0,0.0
y,144,1007,29,31,204.0,216.0,0.0
y,144,1027,29,26,144.0,150.0,0.0
y,144,1028,29,26,150.0,156.0,0.0
y,144,1029,29,26,156.0,162.0,0.0
y,144,1030,29,26,162.0,168.0,0.0
y,144,1031,29,26,168.0,174.0,0.0
y,144,1032,29,26,174.0,180.0,0.0
y,144,1033,29,26,180.0,186.0,0.0
y,144,1034,29,26,186.0,192.0,1.0
y,144,1035,29,26,192.0,198.0,0.0
y,144,1036,29,26,198.0,204.0,0.0
y,144,1037,29,26,204.0,210.0,0.0
y,144,1038,29,26,210.0,216.0,0.0
y,144,1049,29,22,144.0,156.0,0.0
y,144,1051,29,22,156.0,168.0,0.0
y,144,1053,29,22,168.0,180.0,0.0
y,144,1055,29,22,180.0,192.0,0.0
y,144,1057,29,22,192.0,204.0,0.0
y,144,1059,29,22,204.0,216.0,0.0
y,144,1060,29,35,144.0,156.0,0.0
y,144,1062,29,35,156.0,168.0,0.0
y,144,1064,29,35,168.0,180.0,0.0
y,144,1066,29,35,180.0,192.0,0.0
y,144,1068,29,35,192.0,204.0,0.0
y,144,1070,29,35,204.0,216.0,0.0
y,144,1071,29,32,144.0,150.0,0.0
y,144,1072,29,32,150.0,156.0,0.0
y,144,1073,29,32,156.0,162.0,0.0
y,144,1074,29,32,162.0,168.0,0.0
y,144,1075,29,32,168.0,174.0,0.0
y,144,1076,29,32,174.0,180.0,0.0
y,144,1077,29,32,180.0,186.0,0.0
y,144,1078,29,32,186.0,192.0,0.0
y,144,1079,29,32,192.0,198.0,0.0
y,144,1080,29,32,198.0,204.0,0.0
y,144,1081,29,32,204.0,210.0,0.0
y,144,1082,29,32,210.0,216.0,0.0
y,144,1091,58,52,144.0,156.0,0.0
y,144,1093,58,52,156.0,168.0,0.0
y,144,1095,58,52,168.0,180.0,0.0
y,144,1097,58,52,180.0,192.0,0.0
y,144,1099,58,52,192.0,204.0,0.0
y,144,1101,58,52,204.0,216.0,0.0
y,144,1111,52,42,144.0,156.0,0.0
y,144,1113,52,42,156.0,168.0,0.0
y,144,1115,52,42,168.0,180.0,0.0
y,144,1117,52,42,180.0,192.0,0.0
y,144,1119,52,42,192.0,204.0,0.0
y,144,1121,52,42,204.0,216.0,0.0
y,144,1122,52,58,144.0,156.0,0.0
y,144,1124,52,58,156.0,168.0,0.0
y,144,1126,52,58,168.0,180.0,0.0
y,144,1128,52,58,180.0,192.0,0.0
y,144,1130,52,58,192.0,204.0,0.0
y,144,1132,52,58,204.0,216.0,0.0
y,144,1135,52,51,156.0,168.0,0.0
y,144,1144,52,46,144.0,156.0,0.0
y,144,1146,52,46,156.0,168.0,0.0
y,144,1148,52,46,168.0,180.0,0.0
y,144,1150,52,46,180.0,192.0,0.0
y,144,1152,52,46,192.0,204.0,0.0
y,144,1154,52,46,204.0,216.0,0.0
y,144,1174,44,47,144.0,150.0,0.0
y,144,1175,44,47,150.0,156.0,0.0
y,144,1176,44,47,156.0,162.0,0.0
y,144,1177,44,47,162.0,168.0,0.0
y,144,1178,44,47,168.0,174.0,0.0
y,144,1179,44,47,174.0,180.0,0.0
y,144,1180,44,47,180.0,186.0,0.0
y,144,1181,44,47,186.0,192.0,0.0
y,144,1182,44,47,192.0,198.0,0.0
y,144,1183,44,47,198.0,204.0,0.0
y,144,1184,44,47,204.0,210.0,0.0
y,144,1185,44,47,210.0,216.0,0.0
y,144,1196,44,36,144.0,156.0,0.0
y,144,1198,44,36,156.0,168.0,0.0
y,144,1200,44,36,168.0,180.0,0.0
y,144,1202,44,36,180.0,192.0,0.0
y,144,1204,44,36,192.0,204.0,1.0
y,144,1206,44,36,204.0,216.0,0.0
y,144,1207,44,54,144.0,156.0,0.0
y,144,1209,44,54,156.0,168.0,0.0
y,144,1211,44,54,168.0,180.0,0.0
y,144,1213,44,54,180.0,192.0,0.0
y,144,1215,44,54,192.0,204.0,0.0
y,144,1217,44,54,204.0,216.0,0.0
y,144,1218,44,43,144.0,150.0,0.0
y,144,1219,44,43,150.0,156.0,0.0
y,144,1220,44,43,156.0,162.0,0.0
