varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,90,93,55,54,96.0,108.0,0.0
y,90,95,55,54,108.0,120.0,0.0
y,90,97,55,54,120.0,132.0,0.0
y,90,99,55,54,132.0,144.0,0.0
y,90,101,55,54,144.0,156.0,0.0
y,90,104,55,50,96.0,108.0,2.0
y,90,106,55,50,108.0,120.0,1.0
y,90,108,55,50,120.0,132.0,1.0
y,90,110,55,50,132.0,144.0,0.0
y,90,112,55,50,144.0,156.0,0.0
y,90,128,56,60,90.0,96.0,0.0
y,90,129,56,60,96.0,102.0,0.0
y,90,130,56,60,102.0,108.0,0.0
y,90,131,56,60,108.0,114.0,0.0
y,90,132,56,60,114.0,120.0,0.0
y,90,133,56,60,120.0,126.0,0.0
y,90,134,56,60,126.0,132.0,0.0
y,90,135,56,60,132.0,138.0,0.0
y,90,136,56,60,138.0,144.0,0.0
y,90,137,56,60,144.0,150.0,0.0
y,90,138,56,60,150.0,156.0,0.0
y,90,139,56,60,156.0,162.0,0.0
y,90,140,14,20,90.0,96.0,0.0
y,90,141,14,20,96.0,102.0,0.0
y,90,142,14,20,102.0,108.0,0.0
y,90,153,56,45,96.0,108.0,0.0
y,90,155,56,45,108.0,120.0,0.0
y,90,157,56,45,120.0,132.0,0.0
y,90,159,56,45,132.0,144.0,0.0
y,90,161,56,45,144.0,156.0,0.0
y,90,163,55,56,90.0,96.0,0.0
y,90,164,55,56,96.0,102.0,0.0
y,90,165,55,56,102.0,108.0,0.0
y,90,166,55,56,108.0,114.0,0.0
y,90,167,55,56,114.0,120.0,0.0
y,90,168,55,56,120.0,126.0,0.0
y,90,169,55,56,126.0,132.0,0.0
y,90,170,55,56,132.0,138.0,0.0
y,90,171,55,56,138.0,144.0,0.0
y,90,172,55,56,144.0,150.0,0.0
y,90,173,55,56,150.0,156.0,0.0
y,90,174,55,56,156.0,162.0,0.0
y,90,176,64,55,96.0,108.0,0.0
y,90,178,64,55,108.0,120.0,0.0
y,90,180,64,55,120.0,132.0,0.0
y,90,182,64,55,132.0,144.0,0.0
y,90,184,64,55,144.0,156.0,0.0
y,90,187,64,56,96.0,108.0,0.0
y,90,198,64,60,96.0,108.0,0.0
y,90,200,64,60,108.0,120.0,0.0
y,90,202,64,60,120.0,132.0,0.0
y,90,204,64,60,132.0,144.0,0.0
y,90,206,64,60,144.0,156.0,0.0
y,90,230,64,53,96.0,108.0,0.0
y,90,232,64,53,108.0,120.0,0.0
y,90,234,64,53,120.0,132.0,0.0
y,90,236,64,53,132.0,144.0,0.0
y,90,238,64,53,144.0,156.0,0.0
y,90,240,40,39,90.0,96.0,0.0
y,90,241,40,39,96.0,102.0,0.0
y,90,242,40,39,102.0,108.0,0.0
y,90,243,40,39,108.0,114.0,0.0
y,90,244,40,39,114.0,120.0,0.0
y,90,245,40,39,120.0,126.0,0.0
y,90,246,40,39,126.0,132.0,0.0
y,90,247,40,39,132.0,138.0,0.0
y,90,248,40,39,138.0,144.0,0.0
y,90,249,40,39,144.0,150.0,0.0
y,90,250,40,39,150.0,156.0,1.0
y,90,251,40,39,156.0,162.0,0.0
y,90,262,40,43,90.0,96.0,0.0
y,90,263,40,43,96.0,102.0,0.0
y,90,264,40,43,102.0,108.0,0.0
y,90,265,40,43,108.0,114.0,0.0
y,90,266,40,43,114.0,120.0,0.0
y,90,267,40,43,120.0,126.0,0.0
y,90,268,40,43,126.0,132.0,0.0
y,90,269,40,43,132.0,138.0,0.0
y,90,270,40,43,138.0,144.0,0.0
y,90,271,40,43,144.0,150.0,0.0
y,90,272,40,43,150.0,156.0,0.0
y,90,273,40,43,156.0,162.0,0.0
y,90,275,40,35,96.0,108.0,0.0
y,90,277,40,35,108.0,120.0,0.0
y,90,279,40,35,120.0,132.0,0.0
y,90,281,40,35,132.0,144.0,0.0
y,90,283,40,35,144.0,156.0,0.0
y,90,296,49,51,96.0,108.0,1.0
y,90,298,49,51,108.0,120.0,0.0
y,90,300,49,51,120.0,132.0,1.0
y,90,302,49,51,132.0,144.0,0.0
y,90,304,49,51,144.0,156.0,0.0
y,90,323,49,48,90.0,96.0,0.0
y,90,324,49,48,96.0,102.0,0.0
y,90,325,49,48,102.0,108.0,0.0
y,90,326,49,48,108.0,114.0,0.0
y,90,327,49,48,114.0,120.0,0.0
y,90,328,49,48,120.0,126.0,0.0
y,90,329,49,48,126.0,132.0,0.0
y,90,330,49,48,132.0,138.0,0.0
y,90,331,49,48,138.0,144.0,0.0
y,90,332,49,48,144.0,150.0,0.0
y,90,333,49,48,150.0,156.0,0.0
y,90,334,49,48,156.0,162.0,0.0
y,90,336,27,29,96.0,108.0,0.0
y,90,338,27,29,108.0,120.0,0.0
y,90,340,27,29,120.0,132.0,0.0
y,90,342,27,29,132.0,144.0,0.0
y,90,344,27,29,144.0,156.0,0.0
y,90,347,27,31,96.0,108.0,0.0
y,90,349,27,31,108.0,120.0,0.0
y,90,351,27,31,120.0,132.0,0.0
y,90,353,27,31,132.0,144.0,0.0
y,90,355,27,31,144.0,156.0,0.0
y,90,358,27,28,96.0,108.0,0.0
y,90,360,27,28,108.0,120.0,0.0
y,90,362,27,28,120.0,132.0,0.0
y,90,364,27,28,132.0,144.0,0.0
y,90,366,27,28,144.0,156.0,0.0
y,90,379,27,23,96.0,108.0,0.0
y,90,381,27,23,108.0,120.0,0.0
y,90,383,27,23,120.0,132.0,0.0
y,90,385,27,23,132.0,144.0,0.0
y,90,387,27,23,144.0,156.0,0.0
y,90,400,27,21,96.0,108.0,0.0
y,90,402,27,21,108.0,120.0,0.0
y,90,404,27,21,120.0,132.0,0.0
y,90,406,27,21,132.0,144.0,0.0
y,90,408,27,21,144.0,156.0,0.0
y,90,434,6,5,90.0,96.0,0.0
y,90,435,6,5,96.0,102.0,0.0
y,90,436,6,5,102.0,108.0,0.0
y,90,437,6,5,108.0,114.0,0.0
y,90,438,6,5,114.0,120.0,0.0
y,90,439,6,5,120.0,126.0,0.0
y,90,440,6,5,126.0,132.0,0.0
y,90,441,6,5,132.0,138.0,0.0
y,90,442,6,5,138.0,144.0,0.0
y,90,443,6,5,144.0,150.0,0.0
y,90,444,6,5,150.0,156.0,0.0
y,90,445,6,5,156.0,162.0,0.0
y,90,446,6,3,90.0,96.0,0.0
y,90,447,6,3,96.0,102.0,0.0
y,90,448,6,3,102.0,108.0,0.0
y,90,449,6,3,108.0,114.0,0.0
y,90,450,6,3,114.0,120.0,0.0
y,90,451,6,3,120.0,126.0,0.0
y,90,452,6,3,126.0,132.0,0.0
y,90,453,6,3,132.0,138.0,0.0
y,90,454,6,3,138.0,144.0,1.0
y,90,455,6,3,144.0,150.0,0.0
y,90,456,6,3,150.0,156.0,0.0
y,90,457,6,3,156.0,162.0,0.0
y,90,459,6,9,96.0,108.0,0.0
y,90,461,6,9,108.0,120.0,0.0
y,90,463,6,9,120.0,132.0,0.0
y,90,465,6,9,132.0,144.0,0.0
y,90,467,6,9,144.0,156.0,0.0
y,90,469,6,10,90.0,96.0,0.0
y,90,470,6,10,96.0,102.0,0.0
y,90,471,6,10,102.0,108.0,0.0
y,90,472,6,10,108.0,114.0,0.0
y,90,473,6,10,114.0,120.0,0.0
y,90,474,6,10,120.0,126.0,0.0
y,90,475,6,10,126.0,132.0,0.0
y,90,476,6,10,132.0,138.0,0.0
y,90,477,6,10,138.0,144.0,0.0
y,90,478,6,10,144.0,150.0,0.0
y,90,479,6,10,150.0,156.0,0.0
y,90,480,6,10,156.0,162.0,0.0
y,90,491,6,11,96.0,108.0,0.0
y,90,493,6,11,108.0,120.0,0.0
y,90,495,6,11,120.0,132.0,0.0
y,90,497,6,11,132.0,144.0,0.0
y,90,499,6,11,144.0,156.0,0.0
y,90,502,6,1,96.0,108.0,0.0
y,90,504,6,1,108.0,120.0,0.0
y,90,506,6,1,120.0,132.0,0.0
y,90,508,6,1,132.0,144.0,0.0
y,90,510,6,1,144.0,156.0,0.0
y,90,513,33,42,96.0,108.0,0.0
y,90,515,33,42,108.0,120.0,0.0
y,90,517,33,42,120.0,132.0,0.0
y,90,519,33,42,132.0,144.0,0.0
y,90,521,33,42,144.0,156.0,0.0
y,90,549,33,24,96.0,108.0,1.0
y,90,551,33,24,108.0,120.0,7.0
y,90,553,33,24,120.0,132.0,2.0
y,90,555,33,24,132.0,144.0,1.0
y,90,557,33,24,144.0,156.0,0.0
y,90,559,39,40,90.0,96.0,0.0
y,90,560,39,40,96.0,102.0,0.0
y,90,561,39,40,102.0,108.0,0.0
y,90,562,39,40,108.0,114.0,0.0
y,90,563,39,40,114.0,120.0,0.0
y,90,564,39,40,120.0,126.0,0.0
y,90,565,39,40,126.0,132.0,0.0
y,90,566,39,40,132.0,138.0,0.0
y,90,567,39,40,138.0,144.0,0.0
y,90,568,39,40,144.0,150.0,0.0
y,90,569,39,40,150.0,156.0,0.0
y,90,570,39,40,156.0,162.0,0.0
y,90,583,39,36,96.0,108.0,0.0
y,90,585,39,36,108.0,120.0,0.0
y,90,587,39,36,120.0,132.0,0.0
y,90,589,39,36,132.0,144.0,0.0
y,90,591,39,36,144.0,156.0,0.0
y,90,594,39,43,96.0,108.0,0.0
y,90,596,39,43,108.0,120.0,0.0
y,90,598,39,43,120.0,132.0,0.0
y,90,600,39,43,132.0,144.0,0.0
y,90,602,39,43,144.0,156.0,0.0
y,90,604,39,35,90.0,96.0,0.0
y,90,605,39,35,96.0,102.0,0.0
y,90,606,39,35,102.0,108.0,0.0
y,90,607,39,35,108.0,114.0,0.0
y,90,608,39,35,114.0,120.0,0.0
y,90,609,39,35,120.0,126.0,0.0
y,90,610,39,35,126.0,132.0,0.0
y,90,611,39,35,132.0,138.0,0.0
y,90,612,39,35,138.0,144.0,0.0
y,90,613,39,35,144.0,150.0,0.0
y,90,614,39,35,150.0,156.0,0.0
y,90,615,39,35,156.0,162.0,0.0
y,90,617,39,32,96.0,108.0,0.0
y,90,619,39,32,108.0,120.0,0.0
y,90,621,39,32,120.0,132.0,1.0
y,90,623,39,32,132.0,144.0,1.0
y,90,625,39,32,144.0,156.0,0.0
y,90,628,15,9,96.0,108.0,0.0
y,90,630,15,9,108.0,120.0,0.0
y,90,632,15,9,120.0,132.0,0.0
y,90,634,15,9,132.0,144.0,0.0
y,90,636,15,9,144.0,156.0,0.0
y,90,638,15,12,90.0,96.0,0.0
y,90,639,15,12,96.0,102.0,0.0
y,90,640,15,12,102.0,108.0,0.0
y,90,641,15,12,108.0,114.0,0.0
y,90,642,15,12,114.0,120.0,0.0
y,90,643,15,12,120.0,126.0,0.0
y,90,644,15,12,126.0,132.0,0.0
y,90,645,15,12,132.0,138.0,0.0
y,90,646,15,12,138.0,144.0,0.0
y,90,647,15,12,144.0,150.0,0.0
y,90,648,15,12,150.0,156.0,0.0
y,90,649,15,12,156.0,162.0,0.0
y,90,657,15,26,96.0,108.0,0.0
y,90,659,15,26,108.0,120.0,0.0
y,90,661,15,26,120.0,132.0,0.0
y,90,663,15,26,132.0,144.0,0.0
y,90,665,15,26,144.0,156.0,0.0
y,90,677,15,22,90.0,96.0,0.0
y,90,678,15,22,96.0,102.0,0.0
y,90,679,15,22,102.0,108.0,1.0
y,90,680,15,22,108.0,114.0,0.0
y,90,681,15,22,114.0,120.0,0.0
y,90,682,15,22,120.0,126.0,0.0
y,90,683,15,22,126.0,132.0,0.0
y,90,684,15,22,132.0,138.0,0.0
y,90,685,15,22,138.0,144.0,1.0
y,90,686,15,22,144.0,150.0,0.0
y,90,687,15,22,150.0,156.0,1.0
y,90,688,15,22,156.0,162.0,0.0
y,90,690,42,33,96.0,108.0,1.0
y,90,692,42,33,108.0,120.0,1.0000000000001985
y,90,694,42,33,120.0,132.0,0.0
y,90,696,42,33,132.0,144.0,1.0
y,90,698,42,33,144.0,156.0,2.0
y,90,701,42,52,96.0,108.0,0.0
y,90,703,42,52,108.0,120.0,1.0
y,90,705,42,52,120.0,132.0,0.0
y,90,707,42,52,132.0,144.0,0.0
y,90,709,42,52,144.0,156.0,0.0
y,90,712,42,46,96.0,108.0,0.0
y,90,714,42,46,108.0,120.0,0.0
y,90,716,42,46,120.0,132.0,0.0
y,90,718,42,46,132.0,144.0,0.0
y,90,720,42,46,144.0,156.0,0.0
y,90,723,42,41,96.0,108.0,0.0
y,90,725,42,41,108.0,120.0,1.0000000000002127
y,90,727,42,41,120.0,132.0,0.0
y,90,729,42,41,132.0,144.0,0.0
y,90,731,42,41,144.0,156.0,0.0
y,90,744,47,60,96.0,108.0,0.0
y,90,746,47,60,108.0,120.0,0.0
y,90,748,47,60,120.0,132.0,0.0
y,90,750,47,60,132.0,144.0,0.0
y,90,752,47,60,144.0,156.0,0.0
y,90,754,47,54,90.0,96.0,0.0
y,90,755,47,54,96.0,102.0,0.0
y,90,756,47,54,102.0,108.0,0.0
y,90,757,47,54,108.0,114.0,0.0
y,90,758,47,54,114.0,120.0,0.0
y,90,759,47,54,120.0,126.0,0.0
y,90,760,47,54,126.0,132.0,0.0
y,90,761,47,54,132.0,138.0,0.0
y,90,762,47,54,138.0,144.0,0.0
y,90,763,47,54,144.0,150.0,0.0
y,90,764,47,54,150.0,156.0,0.0
y,90,765,47,54,156.0,162.0,0.0
y,90,766,47,43,90.0,96.0,0.0
y,90,767,47,43,96.0,102.0,0.0
y,90,768,47,43,102.0,108.0,0.0
y,90,769,47,43,108.0,114.0,0.0
y,90,770,47,43,114.0,120.0,0.0
y,90,771,47,43,120.0,126.0,0.0
y,90,772,47,43,126.0,132.0,0.0
y,90,773,47,43,132.0,138.0,0.0
y,90,774,47,43,138.0,144.0,1.0
y,90,775,47,43,144.0,150.0,0.0
y,90,776,47,43,150.0,156.0,1.0
y,90,777,47,43,156.0,162.0,0.0
y,90,795,65,63,96.0,108.0,0.0
y,90,797,65,63,108.0,120.0,0.0
y,90,799,65,63,120.0,132.0,0.0
y,90,801,65,63,132.0,144.0,0.0
y,90,803,65,63,144.0,156.0,0.0
y,90,805,5,6,90.0,96.0,0.0
y,90,806,5,6,96.0,102.0,0.0
y,90,807,5,6,102.0,108.0,0.0
y,90,808,5,6,108.0,114.0,0.0
y,90,809,5,6,114.0,120.0,0.0
y,90,810,5,6,120.0,126.0,0.0
y,90,811,5,6,126.0,132.0,0.0
y,90,812,5,6,132.0,138.0,0.0
y,90,813,5,6,138.0,144.0,0.0
y,90,814,5,6,144.0,150.0,0.0
y,90,815,5,6,150.0,156.0,0.0
y,90,816,5,6,156.0,162.0,0.0
y,90,817,5,3,90.0,96.0,0.0
y,90,818,5,3,96.0,102.0,0.0
y,90,819,5,3,102.0,108.0,1.0
y,90,820,5,3,108.0,114.0,0.0
y,90,821,5,3,114.0,120.0,0.0
y,90,822,5,3,120.0,126.0,0.0
y,90,823,5,3,126.0,132.0,0.0
y,90,824,5,3,132.0,138.0,0.0
y,90,825,5,3,138.0,144.0,1.0
y,90,826,5,3,144.0,150.0,0.0
y,90,827,5,3,150.0,156.0,0.0
y,90,828,5,3,156.0,162.0,0.0
y,90,829,5,9,90.0,96.0,0.0
y,90,830,5,9,96.0,102.0,0.0
y,90,831,5,9,102.0,108.0,1.0000000000001132
y,90,832,5,9,108.0,114.0,0.0
y,90,833,5,9,114.0,120.0,0.0
y,90,834,5,9,120.0,126.0,0.0
y,90,835,5,9,126.0,132.0,0.0
y,90,836,5,9,132.0,138.0,0.0
y,90,837,5,9,138.0,144.0,0.0
y,90,838,5,9,144.0,150.0,0.0
y,90,839,5,9,150.0,156.0,0.0
y,90,840,5,9,156.0,162.0,0.0
y,90,842,5,10,96.0,108.0,0.0
y,90,844,5,10,108.0,120.0,0.0
y,90,846,5,10,120.0,132.0,0.0
y,90,848,5,10,132.0,144.0,0.0
y,90,850,5,10,144.0,156.0,0.0
y,90,853,5,2,96.0,108.0,0.0
y,90,855,5,2,108.0,120.0,0.0
y,90,857,5,2,120.0,132.0,0.0
y,90,859,5,2,132.0,144.0,0.0
y,90,861,5,2,144.0,156.0,0.0
y,90,864,5,4,96.0,108.0,0.0
y,90,866,5,4,108.0,120.0,0.0
y,90,868,5,4,120.0,132.0,0.0
y,90,870,5,4,132.0,144.0,0.0
y,90,872,5,4,144.0,156.0,0.0
y,90,875,5,1,96.0,108.0,0.0
y,90,877,5,1,108.0,120.0,0.0
y,90,879,5,1,120.0,132.0,0.0
y,90,881,5,1,132.0,144.0,0.0
y,90,883,5,1,144.0,156.0,0.0
y,90,885,3,6,90.0,96.0,0.0
y,90,886,3,6,96.0,102.0,0.0
y,90,887,3,6,102.0,108.0,0.0
y,90,888,3,6,108.0,114.0,0.0
y,90,889,3,6,114.0,120.0,0.0
y,90,890,3,6,120.0,126.0,0.0
y,90,891,3,6,126.0,132.0,0.0
y,90,892,3,6,132.0,138.0,0.0
y,90,893,3,6,138.0,144.0,0.0
y,90,894,3,6,144.0,150.0,0.0
y,90,895,3,6,150.0,156.0,0.0
y,90,896,3,6,156.0,162.0,0.0
y,90,897,16,17,90.0,96.0,0.0
y,90,898,16,17,96.0,102.0,0.0
y,90,899,16,17,102.0,108.0,0.0
y,90,900,16,17,108.0,114.0,0.0
y,90,901,16,17,114.0,120.0,0.0
y,90,902,16,17,120.0,126.0,0.0
y,90,903,16,17,126.0,132.0,0.0
y,90,904,16,17,132.0,138.0,0.0
y,90,905,16,17,138.0,144.0,0.0
y,90,906,16,17,144.0,150.0,0.0
y,90,907,16,17,150.0,156.0,0.0
y,90,908,16,17,156.0,162.0,0.0
y,90,910,3,9,96.0,108.0,0.0
y,90,912,3,9,108.0,120.0,0.0
y,90,914,3,9,120.0,132.0,0.0
y,90,916,3,9,132.0,144.0,0.0
y,90,918,3,9,144.0,156.0,0.0
y,90,931,3,10,96.0,108.0,0.0
y,90,933,3,10,108.0,120.0,0.0
y,90,935,3,10,120.0,132.0,0.0
y,90,937,3,10,132.0,144.0,0.0
y,90,939,3,10,144.0,156.0,0.0
y,90,941,3,2,90.0,96.0,0.0
y,90,942,3,2,96.0,102.0,0.0
y,90,943,3,2,102.0,108.0,0.0
y,90,944,3,2,108.0,114.0,0.0
y,90,945,3,2,114.0,120.0,1.0
y,90,946,3,2,120.0,126.0,0.0
y,90,947,3,2,126.0,132.0,0.0
y,90,948,3,2,132.0,138.0,0.0
y,90,949,3,2,138.0,144.0,0.0
y,90,950,3,2,144.0,150.0,0.0
y,90,951,3,2,150.0,156.0,0.0
y,90,952,3,2,156.0,162.0,0.0
y,90,953,3,4,90.0,96.0,0.0
y,90,954,3,4,96.0,102.0,0.0
y,90,955,3,4,102.0,108.0,0.0
y,90,956,3,4,108.0,114.0,0.0
y,90,957,3,4,114.0,120.0,0.0
y,90,958,3,4,120.0,126.0,0.0
y,90,959,3,4,126.0,132.0,0.0
y,90,960,3,4,132.0,138.0,0.0
y,90,961,3,4,138.0,144.0,0.0
y,90,962,3,4,144.0,150.0,0.0
y,90,963,3,4,150.0,156.0,0.0
y,90,964,3,4,156.0,162.0,0.0
y,90,965,3,1,90.0,96.0,0.0
y,90,966,3,1,96.0,102.0,0.0
y,90,967,3,1,102.0,108.0,0.0
y,90,968,3,1,108.0,114.0,0.0
y,90,969,3,1,114.0,120.0,0.0
y,90,970,3,1,120.0,126.0,1.0
y,90,971,3,1,126.0,132.0,0.0
y,90,972,3,1,132.0,138.0,0.0
y,90,973,3,1,138.0,144.0,0.0
y,90,974,3,1,144.0,150.0,0.0
y,90,975,3,1,150.0,156.0,0.0
y,90,976,3,1,156.0,162.0,0.0
y,90,978,29,27,96.0,108.0,0.0
y,90,980,29,27,108.0,120.0,0.0
y,90,982,29,27,120.0,132.0,0.0
y,90,984,29,27,132.0,144.0,0.0
y,90,986,29,27,144.0,156.0,0.0
y,90,998,29,31,96.0,108.0,0.0
y,90,1000,29,31,108.0,120.0,0.0
y,90,1002,29,31,120.0,132.0,0.0
y,90,1004,29,31,132.0,144.0,0.0
y,90,1006,29,31,144.0,156.0,0.0
y,90,1027,29,26,90.0,96.0,0.0
y,90,1028,29,26,96.0,102.0,0.0
y,90,1029,29,26,102.0,108.0,0.0
y,90,1030,29,26,108.0,114.0,0.0
y,90,1031,29,26,114.0,120.0,0.0
y,90,1032,29,26,120.0,126.0,0.0
y,90,1033,29,26,126.0,132.0,0.0
y,90,1034,29,26,132.0,138.0,0.0
y,90,1035,29,26,138.0,144.0,0.0
y,90,1036,29,26,144.0,150.0,0.0
y,90,1037,29,26,150.0,156.0,0.0
y,90,1038,29,26,156.0,162.0,1.0
y,90,1050,29,22,96.0,108.0,0.0
y,90,1052,29,22,108.0,120.0,0.0
y,90,1054,29,22,120.0,132.0,0.0
y,90,1056,29,22,132.0,144.0,0.0
y,90,1058,29,22,144.0,156.0,0.0
y,90,1061,29,35,96.0,108.0,0.0
y,90,1063,29,35,108.0,120.0,0.0
y,90,1065,29,35,120.0,132.0,0.0
y,90,1067,29,35,132.0,144.0,0.0
y,90,1069,29,35,144.0,156.0,0.0
y,90,1071,29,32,90.0,96.0,0.0
y,90,1072,29,32,96.0,102.0,0.0
y,90,1073,29,32,102.0,108.0,0.0
y,90,1074,29,32,108.0,114.0,0.0
y,90,1075,29,32,114.0,120.0,-0.0
y,90,1076,29,32,120.0,126.0,0.0
y,90,1077,29,32,126.0,132.0,0.0
y,90,1078,29,32,132.0,138.0,0.0
y,90,1079,29,32,138.0,144.0,0.0
y,90,1080,29,32,144.0,150.0,0.0
y,90,1081,29,32,150.0,156.0,0.0
y,90,1082,29,32,156.0,162.0,0.0
y,90,1092,58,52,96.0,108.0,0.0
y,90,1094,58,52,108.0,120.0,0.0
y,90,1096,58,52,120.0,132.0,0.0
y,90,1098,58,52,132.0,144.0,0.0
y,90,1100,58,52,144.0,156.0,0.0
y,90,1112,52,42,96.0,108.0,0.0
y,90,1114,52,42,108.0,120.0,0.0
y,90,1116,52,42,120.0,132.0,0.0
y,90,1118,52,42,132.0,144.0,0.0
y,90,1120,52,42,144.0,156.0,0.0
y,90,1123,52,58,96.0,108.0,0.0
y,90,1125,52,58,108.0,120.0,0.0
y,90,1127,52,58,120.0,132.0,0.0
y,90,1129,52,58,132.0,144.0,0.0
y,90,1131,52,58,144.0,156.0,0.0
y,90,1145,52,46,96.0,108.0,0.0
y,90,1147,52,46,108.0,120.0,0.0
y,90,1149,52,46,120.0,132.0,0.0
y,90,1151,52,46,132.0,144.0,0.0
y,90,1153,52,46,144.0,156.0,0.0
y,90,1174,44,47,90.0,96.0,0.0
y,90,1175,44,47,96.0,102.0,0.0
y,90,1176,44,47,102.0,108.0,0.0
y,90,1177,44,47,108.0,114.0,0.0
y,90,1178,44,47,114.0,120.0,0.0
y,90,1179,44,47,120.0,126.0,0.0
y,90,1180,44,47,126.0,132.0,0.0
y,90,1181,44,47,132.0,138.0,0.0
y,90,1182,44,47,138.0,144.0,0.0
y,90,1183,44,47,144.0,150.0,0.0
y,90,1184,44,47,150.0,156.0,0.0
y,90,1185,44,47,156.0,162.0,0.0
y,90,1197,44,36,96.0,108.0,0.0
y,90,1199,44,36,108.0,120.0,0.0
y,90,1201,44,36,120.0,132.0,0.0
y,90,1203,44,36,132.0,144.0,0.0
y,90,1205,44,36,144.0,156.0,0.0
y,90,1208,44,54,96.0,108.0,0.0
y,90,1210,44,54,108.0,120.0,0.0
y,90,1212,44,54,120.0,132.0,0.0
y,90,1214,44,54,132.0,144.0,0.0
y,90,1216,44,54,144.0,156.0,0.0
y,90,1218,44,43,90.0,96.0,1.0000000000001132
y,90,1219,44,43,96.0,102.0,0.0
y,90,1220,44,43,102.0,108.0,1.0
y,90,1221,44,43,108.0,114.0,0.0
y,90,1222,44,43,114.0,120.0,1.0
y,90,1223,44,43,120.0,126.0,0.0
y,90,1224,44,43,126.0,132.0,1.0
y,90,1225,44,43,132.0,138.0,0.0
y,90,1226,44,43,138.0,144.0,0.0
y,90,1227,44,43,144.0,150.0,0.0
y,90,1228,44,43,150.0,156.0,1.0
y,90,1229,44,43,156.0,162.0,0.0
y,90,1231,9,15,96.0,108.0,0.0
y,90,1233,9,15,108.0,120.0,0.0
y,90,1235,9,15,120.0,132.0,1.0
y,90,1237,9,15,132.0,144.0,0.0
y,90,1239,9,15,144.0,156.0,0.0
y,90,1241,9,5,90.0,96.0,0.0
y,90,1242,9,5,96.0,102.0,0.0
y,90,1243,9,5,102.0,108.0,0.0
y,90,1244,9,5,108.0,114.0,0.0
y,90,1245,9,5,114.0,120.0,0.0
y,90,1246,9,5,120.0,126.0,0.0
y,90,1247,9,5,126.0,132.0,0.0
y,90,1248,9,5,132.0,138.0,1.0
y,90,1249,9,5,138.0,144.0,0.0
y,90,1250,9,5,144.0,150.0,0.0
y,90,1251,9,5,150.0,156.0,0.0
y,90,1252,9,5,156.0,162.0,0.0
y,90,1255,9,10,96.0,108.0,0.0
y,90,1257,9,10,108.0,120.0,0.0
y,90,1259,9,10,120.0,132.0,0.0
y,90,1261,9,10,132.0,144.0,0.0
y,90,1263,9,10,144.0,156.0,0.0
y,90,1265,9,12,90.0,96.0,0.0
y,90,1266,9,12,96.0,102.0,0.0
y,90,1267,9,12,102.0,108.0,0.0
y,90,1268,9,12,108.0,114.0,0.0
y,90,1269,9,12,114.0,120.0,0.0
y,90,1270,9,12,120.0,126.0,0.0
y,90,1271,9,12,126.0,132.0,0.0
y,90,1272,9,12,132.0,138.0,0.0
y,90,1273,9,12,138.0,144.0,0.0
y,90,1274,9,12,144.0,150.0,0.0
y,90,1275,9,12,150.0,156.0,0.0
y,90,1276,9,12,156.0,162.0,1.0
y,90,1278,9,2,96.0,108.0,0.0
y,90,1280,9,2,108.0,120.0,0.0
y,90,1282,9,2,120.0,132.0,0.0
y,90,1284,9,2,132.0,144.0,0.0
y,90,1286,9,2,144.0,156.0,0.0
