varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,36,276,40,35,48.0,60.0,0.0
y,36,278,40,35,60.0,72.0,0.0
y,36,280,40,35,72.0,84.0,0.0
y,36,282,40,35,84.0,96.0,0.0
y,36,284,40,35,96.0,108.0,0.0
y,36,295,49,51,36.0,48.0,1.0
y,36,297,49,51,48.0,60.0,1.0
y,36,299,49,51,60.0,72.0,0.0
y,36,301,49,51,72.0,84.0,0.0
y,36,303,49,51,84.0,96.0,1.0
y,36,305,49,51,96.0,108.0,0.0
y,36,323,49,48,36.0,42.0,0.0
y,36,324,49,48,42.0,48.0,0.0
y,36,325,49,48,48.0,54.0,0.0
y,36,326,49,48,54.0,60.0,0.0
y,36,327,49,48,60.0,66.0,0.0
y,36,328,49,48,66.0,72.0,0.0
y,36,329,49,48,72.0,78.0,0.0
y,36,330,49,48,78.0,84.0,0.0
y,36,331,49,48,84.0,90.0,0.0
y,36,332,49,48,90.0,96.0,0.0
y,36,333,49,48,96.0,102.0,0.0
y,36,334,49,48,102.0,108.0,0.0
y,36,335,27,29,36.0,48.0,0.0
y,36,337,27,29,48.0,60.0,0.0
y,36,339,27,29,60.0,72.0,0.0
y,36,341,27,29,72.0,84.0,0.0
y,36,343,27,29,84.0,96.0,0.0
y,36,345,27,29,96.0,108.0,0.0
y,36,346,27,31,36.0,48.0,0.0
y,36,348,27,31,48.0,60.0,0.0
y,36,350,27,31,60.0,72.0,0.0
y,36,352,27,31,72.0,84.0,0.0
y,36,354,27,31,84.0,96.0,0.0
y,36,356,27,31,96.0,108.0,0.0
y,36,357,27,28,36.0,48.0,0.0
y,36,359,27,28,48.0,60.0,0.0
y,36,361,27,28,60.0,72.0,1.0
y,36,363,27,28,72.0,84.0,0.0
y,36,365,27,28,84.0,96.0,0.0
y,36,367,27,28,96.0,108.0,0.0
y,36,378,27,23,36.0,48.0,0.0
y,36,380,27,23,48.0,60.0,0.0
y,36,382,27,23,60.0,72.0,0.0
y,36,384,27,23,72.0,84.0,1.0
y,36,386,27,23,84.0,96.0,0.0
y,36,388,27,23,96.0,108.0,0.0
y,36,399,27,21,36.0,48.0,0.0
y,36,401,27,21,48.0,60.0,0.0
y,36,403,27,21,60.0,72.0,0.0
y,36,405,27,21,72.0,84.0,0.0
y,36,407,27,21,84.0,96.0,0.0
y,36,409,27,21,96.0,108.0,0.0
y,36,434,6,5,36.0,42.0,0.0
y,36,435,6,5,42.0,48.0,1.0
y,36,436,6,5,48.0,54.0,0.0
y,36,437,6,5,54.0,60.0,0.0
y,36,438,6,5,60.0,66.0,0.0
y,36,439,6,5,66.0,72.0,0.0
y,36,440,6,5,72.0,78.0,0.0
y,36,441,6,5,78.0,84.0,0.0
y,36,442,6,5,84.0,90.0,0.0
y,36,443,6,5,90.0,96.0,0.0
y,36,444,6,5,96.0,102.0,0.0
y,36,445,6,5,102.0,108.0,0.0
y,36,446,6,3,36.0,42.0,0.0
y,36,447,6,3,42.0,48.0,1.0000000000000002
y,36,448,6,3,48.0,54.0,0.0
y,36,449,6,3,54.0,60.0,0.0
y,36,450,6,3,60.0,66.0,0.0
y,36,451,6,3,66.0,72.0,0.0
y,36,452,6,3,72.0,78.0,0.0
y,36,453,6,3,78.0,84.0,0.0
y,36,454,6,3,84.0,90.0,0.0
y,36,455,6,3,90.0,96.0,0.0
y,36,456,6,3,96.0,102.0,0.0
y,36,457,6,3,102.0,108.0,0.0
y,36,458,6,9,36.0,48.0,0.0
y,36,460,6,9,48.0,60.0,0.0
y,36,462,6,9,60.0,72.0,0.0
y,36,464,6,9,72.0,84.0,0.0
y,36,466,6,9,84.0,96.0,0.0
y,36,468,6,9,96.0,108.0,0.0
y,36,469,6,10,36.0,42.0,0.0
y,36,470,6,10,42.0,48.0,0.0
y,36,471,6,10,48.0,54.0,0.0
y,36,472,6,10,54.0,60.0,0.0
y,36,473,6,10,60.0,66.0,0.0
y,36,474,6,10,66.0,72.0,0.0
y,36,475,6,10,72.0,78.0,0.0
y,36,476,6,10,78.0,84.0,0.0
y,36,477,6,10,84.0,90.0,0.0
y,36,478,6,10,90.0,96.0,0.0
y,36,479,6,10,96.0,102.0,0.0
y,36,480,6,10,102.0,108.0,0.0
y,36,490,6,11,36.0,48.0,0.0
y,36,492,6,11,48.0,60.0,0.0
y,36,494,6,11,60.0,72.0,0.0
y,36,496,6,11,72.0,84.0,0.0
y,36,498,6,11,84.0,96.0,0.0
y,36,500,6,11,96.0,108.0,0.0
y,36,501,6,1,36.0,48.0,0.0
y,36,503,6,1,48.0,60.0,0.0
y,36,505,6,1,60.0,72.0,0.0
y,36,507,6,1,72.0,84.0,0.0
y,36,509,6,1,84.0,96.0,0.0
y,36,511,6,1,96.0,108.0,0.0
y,36,512,33,42,36.0,48.0,2.000000000000199
y,36,514,33,42,48.0,60.0,3.0000000000002274
y,36,516,33,42,60.0,72.0,0.0
y,36,518,33,42,72.0,84.0,0.0
y,36,520,33,42,84.0,96.0,0.0
y,36,522,33,42,96.0,108.0,0.0
y,36,548,33,24,36.0,48.0,0.0
y,36,550,33,24,48.0,60.0,2.0
y,36,552,33,24,60.0,72.0,0.0
y,36,554,33,24,72.0,84.0,0.0
y,36,556,33,24,84.0,96.0,0.0
y,36,558,33,24,96.0,108.0,0.0
y,36,559,39,40,36.0,42.0,0.0
y,36,560,39,40,42.0,48.0,0.0
y,36,561,39,40,48.0,54.0,0.0
y,36,562,39,40,54.0,60.0,0.0
y,36,563,39,40,60.0,66.0,0.0
y,36,564,39,40,66.0,72.0,0.0
y,36,565,39,40,72.0,78.0,0.0
y,36,566,39,40,78.0,84.0,0.0
y,36,567,39,40,84.0,90.0,0.0
y,36,568,39,40,90.0,96.0,0.0
y,36,569,39,40,96.0,102.0,0.0
y,36,570,39,40,102.0,108.0,0.0
y,36,571,39,31,36.0,48.0,0.0
y,36,582,39,36,36.0,48.0,0.0
y,36,584,39,36,48.0,60.0,0.0
y,36,586,39,36,60.0,72.0,0.0
y,36,588,39,36,72.0,84.0,0.0
y,36,590,39,36,84.0,96.0,0.0
y,36,592,39,36,96.0,108.0,0.0
y,36,593,39,43,36.0,48.0,0.0
y,36,595,39,43,48.0,60.0,0.0
y,36,597,39,43,60.0,72.0,0.0
y,36,599,39,43,72.0,84.0,0.0
y,36,601,39,43,84.0,96.0,0.0
y,36,603,39,43,96.0,108.0,0.0
y,36,604,39,35,36.0,42.0,0.0
y,36,605,39,35,42.0,48.0,0.0
y,36,606,39,35,48.0,54.0,0.0
y,36,607,39,35,54.0,60.0,0.0
y,36,608,39,35,60.0,66.0,0.0
y,36,609,39,35,66.0,72.0,0.0
y,36,610,39,35,72.0,78.0,0.0
y,36,611,39,35,78.0,84.0,0.0
y,36,612,39,35,84.0,90.0,0.0
y,36,613,39,35,90.0,96.0,0.0
y,36,614,39,35,96.0,102.0,0.0
y,36,615,39,35,102.0,108.0,0.0
y,36,616,39,32,36.0,48.0,0.0
y,36,618,39,32,48.0,60.0,0.0
y,36,620,39,32,60.0,72.0,0.0
y,36,622,39,32,72.0,84.0,0.0
y,36,624,39,32,84.0,96.0,0.0
y,36,626,39,32,96.0,108.0,0.0
y,36,627,15,9,36.0,48.0,0.0
y,36,629,15,9,48.0,60.0,0.0
y,36,631,15,9,60.0,72.0,0.0
y,36,633,15,9,72.0,84.0,0.0
y,36,635,15,9,84.0,96.0,0.0
y,36,637,15,9,96.0,108.0,0.0
y,36,638,15,12,36.0,42.0,1.0
y,36,639,15,12,42.0,48.0,0.0
y,36,640,15,12,48.0,54.0,0.0
y,36,641,15,12,54.0,60.0,0.0
y,36,642,15,12,60.0,66.0,0.0
y,36,643,15,12,66.0,72.0,0.0
y,36,644,15,12,72.0,78.0,0.0
y,36,645,15,12,78.0,84.0,0.0
y,36,646,15,12,84.0,90.0,0.0
y,36,647,15,12,90.0,96.0,0.0
y,36,648,15,12,96.0,102.0,0.0
y,36,649,15,12,102.0,108.0,0.0
y,36,656,15,26,36.0,48.0,0.0
y,36,658,15,26,48.0,60.0,0.0
y,36,660,15,26,60.0,72.0,0.0
y,36,662,15,26,72.0,84.0,0.0
y,36,664,15,26,84.0,96.0,0.0
y,36,666,15,26,96.0,108.0,0.0
y,36,677,15,22,36.0,42.0,0.0
y,36,678,15,22,42.0,48.0,0.0
y,36,679,15,22,48.0,54.0,1.0
y,36,680,15,22,54.0,60.0,2.0
y,36,681,15,22,60.0,66.0,0.0
y,36,682,15,22,66.0,72.0,0.0
y,36,683,15,22,72.0,78.0,0.0
y,36,684,15,22,78.0,84.0,0.0
y,36,685,15,22,84.0,90.0,0.0
y,36,686,15,22,90.0,96.0,0.0
y,36,687,15,22,96.0,102.0,0.0
y,36,688,15,22,102.0,108.0,0.0
y,36,689,42,33,36.0,48.0,0.0
y,36,691,42,33,48.0,60.0,0.0
y,36,693,42,33,60.0,72.0,0.0
y,36,695,42,33,72.0,84.0,0.0
y,36,697,42,33,84.0,96.0,0.0
y,36,699,42,33,96.0,108.0,0.0
y,36,700,42,52,36.0,48.0,0.0
y,36,702,42,52,48.0,60.0,0.0
y,36,704,42,52,60.0,72.0,1.0
y,36,706,42,52,72.0,84.0,0.0
y,36,708,42,52,84.0,96.0,0.0
y,36,710,42,52,96.0,108.0,0.0
y,36,711,42,46,36.0,48.0,0.0
y,36,713,42,46,48.0,60.0,0.0
y,36,715,42,46,60.0,72.0,0.0
y,36,717,42,46,72.0,84.0,0.0
y,36,719,42,46,84.0,96.0,0.0
y,36,721,42,46,96.0,108.0,0.0
y,36,722,42,41,36.0,48.0,0.0
y,36,724,42,41,48.0,60.0,0.0
y,36,726,42,41,60.0,72.0,0.0
y,36,728,42,41,72.0,84.0,0.0
y,36,730,42,41,84.0,96.0,0.0
y,36,732,42,41,96.0,108.0,0.0
y,36,743,47,60,36.0,48.0,0.0
y,36,745,47,60,48.0,60.0,0.0
y,36,747,47,60,60.0,72.0,0.0
y,36,749,47,60,72.0,84.0,0.0
y,36,751,47,60,84.0,96.0,0.0
y,36,753,47,60,96.0,108.0,0.0
y,36,754,47,54,36.0,42.0,0.0
y,36,755,47,54,42.0,48.0,0.0
y,36,756,47,54,48.0,54.0,0.0
y,36,757,47,54,54.0,60.0,0.0
y,36,758,47,54,60.0,66.0,0.0
y,36,759,47,54,66.0,72.0,0.0
y,36,760,47,54,72.0,78.0,0.0
y,36,761,47,54,78.0,84.0,0.0
y,36,762,47,54,84.0,90.0,0.0
y,36,763,47,54,90.0,96.0,0.0
y,36,764,47,54,96.0,102.0,0.0
y,36,765,47,54,102.0,108.0,0.0
y,36,766,47,43,36.0,42.0,0.0
y,36,767,47,43,42.0,48.0,0.0
y,36,768,47,43,48.0,54.0,0.0
y,36,769,47,43,54.0,60.0,0.0
y,36,770,47,43,60.0,66.0,0.0
y,36,771,47,43,66.0,72.0,0.0
y,36,772,47,43,72.0,78.0,0.0
y,36,773,47,43,78.0,84.0,0.0
y,36,774,47,43,84.0,90.0,0.0
y,36,775,47,43,90.0,96.0,0.0
y,36,776,47,43,96.0,102.0,0.0
y,36,777,47,43,102.0,108.0,0.0
y,36,794,65,63,36.0,48.0,0.0
y,36,796,65,63,48.0,60.0,0.0
y,36,798,65,63,60.0,72.0,0.0
y,36,800,65,63,72.0,84.0,0.0
y,36,802,65,63,84.0,96.0,0.0
y,36,804,65,63,96.0,108.0,0.0
y,36,805,5,6,36.0,42.0,0.0
y,36,806,5,6,42.0,48.0,0.0
y,36,807,5,6,48.0,54.0,0.0
y,36,808,5,6,54.0,60.0,0.0
y,36,809,5,6,60.0,66.0,0.0
y,36,810,5,6,66.0,72.0,0.0
y,36,811,5,6,72.0,78.0,0.0
y,36,812,5,6,78.0,84.0,0.0
y,36,813,5,6,84.0,90.0,0.0
y,36,814,5,6,90.0,96.0,0.0
y,36,815,5,6,96.0,102.0,0.0
y,36,816,5,6,102.0,108.0,0.0
y,36,817,5,3,36.0,42.0,0.0
y,36,818,5,3,42.0,48.0,2.0
y,36,819,5,3,48.0,54.0,0.0
y,36,820,5,3,54.0,60.0,1.0
y,36,821,5,3,60.0,66.0,0.0
y,36,822,5,3,66.0,72.0,0.0
y,36,823,5,3,72.0,78.0,0.0
y,36,824,5,3,78.0,84.0,1.0
y,36,825,5,3,84.0,90.0,0.0
y,36,826,5,3,90.0,96.0,0.0
y,36,827,5,3,96.0,102.0,0.0
y,36,828,5,3,102.0,108.0,0.0
y,36,829,5,9,36.0,42.0,0.0
y,36,830,5,9,42.0,48.0,0.0
y,36,831,5,9,48.0,54.0,0.0
y,36,832,5,9,54.0,60.0,0.0
y,36,833,5,9,60.0,66.0,0.0
y,36,834,5,9,66.0,72.0,0.0
y,36,835,5,9,72.0,78.0,0.0
y,36,836,5,9,78.0,84.0,0.0
y,36,837,5,9,84.0,90.0,0.0
y,36,838,5,9,90.0,96.0,0.0
y,36,839,5,9,96.0,102.0,0.0
y,36,840,5,9,102.0,108.0,0.0
y,36,841,5,10,36.0,48.0,0.0
y,36,843,5,10,48.0,60.0,0.0
y,36,845,5,10,60.0,72.0,0.0
y,36,847,5,10,72.0,84.0,0.0
y,36,849,5,10,84.0,96.0,0.0
y,36,851,5,10,96.0,108.0,0.0
y,36,852,5,2,36.0,48.0,0.0
y,36,854,5,2,48.0,60.0,0.0
y,36,856,5,2,60.0,72.0,0.0
y,36,858,5,2,72.0,84.0,0.0
y,36,860,5,2,84.0,96.0,0.0
y,36,862,5,2,96.0,108.0,0.0
y,36,863,5,4,36.0,48.0,0.0
y,36,865,5,4,48.0,60.0,0.0
y,36,867,5,4,60.0,72.0,0.0
y,36,869,5,4,72.0,84.0,0.0
y,36,871,5,4,84.0,96.0,0.0
y,36,873,5,4,96.0,108.0,0.0
y,36,874,5,1,36.0,48.0,0.0
y,36,876,5,1,48.0,60.0,0.0
y,36,878,5,1,60.0,72.0,0.0
y,36,880,5,1,72.0,84.0,0.0
y,36,882,5,1,84.0,96.0,0.0
y,36,884,5,1,96.0,108.0,0.0
y,36,885,3,6,36.0,42.0,0.0
y,36,886,3,6,42.0,48.0,0.0
y,36,887,3,6,48.0,54.0,0.0
y,36,888,3,6,54.0,60.0,0.0
y,36,889,3,6,60.0,66.0,0.0
y,36,890,3,6,66.0,72.0,0.0
y,36,891,3,6,72.0,78.0,0.0
y,36,892,3,6,78.0,84.0,0.0
y,36,893,3,6,84.0,90.0,0.0
y,36,894,3,6,90.0,96.0,0.0
y,36,895,3,6,96.0,102.0,0.0
y,36,896,3,6,102.0,108.0,0.0
y,36,897,16,17,36.0,42.0,0.0
y,36,898,16,17,42.0,48.0,0.0
y,36,899,16,17,48.0,54.0,0.0
y,36,900,16,17,54.0,60.0,0.0
y,36,901,16,17,60.0,66.0,0.0
y,36,902,16,17,66.0,72.0,0.0
y,36,903,16,17,72.0,78.0,0.0
y,36,904,16,17,78.0,84.0,0.0
y,36,905,16,17,84.0,90.0,0.0
y,36,906,16,17,90.0,96.0,0.0
y,36,907,16,17,96.0,102.0,0.0
y,36,908,16,17,102.0,108.0,0.0
y,36,909,3,9,36.0,48.0,0.0
y,36,911,3,9,48.0,60.0,0.0
y,36,913,3,9,60.0,72.0,0.0
y,36,915,3,9,72.0,84.0,0.0
y,36,917,3,9,84.0,96.0,0.0
y,36,919,3,9,96.0,108.0,0.0
y,36,930,3,10,36.0,48.0,0.0
y,36,932,3,10,48.0,60.0,0.0
y,36,934,3,10,60.0,72.0,0.0
y,36,936,3,10,72.0,84.0,0.0
y,36,938,3,10,84.0,96.0,0.0
y,36,940,3,10,96.0,108.0,0.0
y,36,941,3,2,36.0,42.0,0.0
y,36,942,3,2,42.0,48.0,0.0
y,36,943,3,2,48.0,54.0,0.0
y,36,944,3,2,54.0,60.0,0.0
y,36,945,3,2,60.0,66.0,0.0
y,36,946,3,2,66.0,72.0,1.0
y,36,947,3,2,72.0,78.0,0.0
y,36,948,3,2,78.0,84.0,0.0
y,36,949,3,2,84.0,90.0,0.0
y,36,950,3,2,90.0,96.0,0.0
y,36,951,3,2,96.0,102.0,0.0
y,36,952,3,2,102.0,108.0,0.0
y,36,953,3,4,36.0,42.0,0.0
y,36,954,3,4,42.0,48.0,0.0
y,36,955,3,4,48.0,54.0,0.0
y,36,956,3,4,54.0,60.0,0.0
y,36,957,3,4,60.0,66.0,0.0
y,36,958,3,4,66.0,72.0,0.0
y,36,959,3,4,72.0,78.0,0.0
y,36,960,3,4,78.0,84.0,0.0
y,36,961,3,4,84.0,90.0,0.0
y,36,962,3,4,90.0,96.0,0.0
y,36,963,3,4,96.0,102.0,0.0
y,36,964,3,4,102.0,108.0,0.0
y,36,965,3,1,36.0,42.0,0.0
y,36,966,3,1,42.0,48.0,0.0
y,36,967,3,1,48.0,54.0,0.0
y,36,968,3,1,54.0,60.0,0.0
y,36,969,3,1,60.0,66.0,0.0
y,36,970,3,1,66.0,72.0,0.0
y,36,971,3,1,72.0,78.0,0.0
y,36,972,3,1,78.0,84.0,0.0
y,36,973,3,1,84.0,90.0,0.0
y,36,974,3,1,90.0,96.0,0.0
y,36,975,3,1,96.0,102.0,0.0
y,36,976,3,1,102.0,108.0,0.0
y,36,977,29,27,36.0,48.0,0.0
y,36,979,29,27,48.0,60.0,0.0
y,36,981,29,27,60.0,72.0,0.0
y,36,983,29,27,72.0,84.0,0.0
y,36,985,29,27,84.0,96.0,0.0
y,36,987,29,27,96.0,108.0,0.0
y,36,997,29,31,36.0,48.0,0.0
y,36,999,29,31,48.0,60.0,0.0
y,36,1001,29,31,60.0,72.0,0.0
y,36,1003,29,31,72.0,84.0,0.0
y,36,1005,29,31,84.0,96.0,0.0
y,36,1007,29,31,96.0,108.0,0.0
y,36,1027,29,26,36.0,42.0,0.0
y,36,1028,29,26,42.0,48.0,0.0
y,36,1029,29,26,48.0,54.0,0.0
y,36,1030,29,26,54.0,60.0,0.0
y,36,1031,29,26,60.0,66.0,0.0
y,36,1032,29,26,66.0,72.0,0.0
y,36,1033,29,26,72.0,78.0,0.0
y,36,1034,29,26,78.0,84.0,0.0
y,36,1035,29,26,84.0,90.0,0.0
y,36,1036,29,26,90.0,96.0,0.0
y,36,1037,29,26,96.0,102.0,0.0
y,36,1038,29,26,102.0,108.0,0.0
y,36,1049,29,22,36.0,48.0,0.0
y,36,1051,29,22,48.0,60.0,0.0
y,36,1053,29,22,60.0,72.0,0.0
y,36,1055,29,22,72.0,84.0,0.0
y,36,1057,29,22,84.0,96.0,0.0
y,36,1059,29,22,96.0,108.0,0.0
y,36,1060,29,35,36.0,48.0,0.0
y,36,1062,29,35,48.0,60.0,0.0
y,36,1064,29,35,60.0,72.0,1.0
y,36,1066,29,35,72.0,84.0,0.0
y,36,1068,29,35,84.0,96.0,0.0
y,36,1070,29,35,96.0,108.0,0.0
y,36,1071,29,32,36.0,42.0,0.0
y,36,1072,29,32,42.0,48.0,0.0
y,36,1073,29,32,48.0,54.0,0.0
y,36,1074,29,32,54.0,60.0,0.0
y,36,1075,29,32,60.0,66.0,0.0
y,36,1076,29,32,66.0,72.0,0.0
y,36,1077,29,32,72.0,78.0,0.0
y,36,1078,29,32,78.0,84.0,0.0
y,36,1079,29,32,84.0,90.0,0.0
y,36,1080,29,32,90.0,96.0,0.0
y,36,1081,29,32,96.0,102.0,0.0
y,36,1082,29,32,102.0,108.0,0.0
y,36,1091,58,52,36.0,48.0,0.0
y,36,1093,58,52,48.0,60.0,0.0
y,36,1095,58,52,60.0,72.0,0.0
y,36,1097,58,52,72.0,84.0,0.0
y,36,1099,58,52,84.0,96.0,0.0
y,36,1101,58,52,96.0,108.0,0.0
y,36,1111,52,42,36.0,48.0,0.0
y,36,1113,52,42,48.0,60.0,0.0
y,36,1115,52,42,60.0,72.0,0.0
y,36,1117,52,42,72.0,84.0,0.0
y,36,1119,52,42,84.0,96.0,0.0
y,36,1121,52,42,96.0,108.0,0.0
y,36,1122,52,58,36.0,48.0,0.0
y,36,1124,52,58,48.0,60.0,0.0
y,36,1126,52,58,60.0,72.0,0.0
y,36,1128,52,58,72.0,84.0,0.0
y,36,1130,52,58,84.0,96.0,0.0
y,36,1132,52,58,96.0,108.0,0.0
y,36,1133,52,51,36.0,48.0,0.0
y,36,1144,52,46,36.0,48.0,0.0
y,36,1146,52,46,48.0,60.0,0.0
y,36,1148,52,46,60.0,72.0,0.0
y,36,1150,52,46,72.0,84.0,0.0
y,36,1152,52,46,84.0,96.0,0.0
y,36,1154,52,46,96.0,108.0,0.0
y,36,1174,44,47,36.0,42.0,1.0
y,36,1175,44,47,42.0,48.0,0.0
y,36,1176,44,47,48.0,54.0,0.0
y,36,1177,44,47,54.0,60.0,0.0
y,36,1178,44,47,60.0,66.0,0.0
y,36,1179,44,47,66.0,72.0,0.0
y,36,1180,44,47,72.0,78.0,1.0
y,36,1181,44,47,78.0,84.0,0.0
y,36,1182,44,47,84.0,90.0,0.0
y,36,1183,44,47,90.0,96.0,0.0
y,36,1184,44,47,96.0,102.0,0.0
y,36,1185,44,47,102.0,108.0,0.0
y,36,1196,44,36,36.0,48.0,0.0
y,36,1198,44,36,48.0,60.0,0.0
y,36,1200,44,36,60.0,72.0,0.0
y,36,1202,44,36,72.0,84.0,0.0
y,36,1204,44,36,84.0,96.0,0.0
y,36,1206,44,36,96.0,108.0,0.0
y,36,1207,44,54,36.0,48.0,0.0
y,36,1209,44,54,48.0,60.0,0.0
y,36,1211,44,54,60.0,72.0,0.0
y,36,1213,44,54,72.0,84.0,0.0
y,36,1215,44,54,84.0,96.0,0.0
y,36,1217,44,54,96.0,108.0,0.0
y,36,1218,44,43,36.0,42.0,0.0
y,36,1219,44,43,42.0,48.0,0.0
y,36,1220,44,43,48.0,54.0,0.0
y,36,1221,44,43,54.0,60.0,0.0
y,36,1222,44,43,60.0,66.0,0.0
