varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,84,154,56,45,96.0,108.0,1.0
y,84,156,56,45,108.0,120.0,1.0
y,84,158,56,45,120.0,132.0,0.0
y,84,160,56,45,132.0,144.0,0.0
y,84,162,56,45,144.0,156.0,0.0
y,84,163,55,56,84.0,90.0,0.0
y,84,164,55,56,90.0,96.0,0.0
y,84,165,55,56,96.0,102.0,0.0
y,84,166,55,56,102.0,108.0,0.0
y,84,167,55,56,108.0,114.0,0.0
y,84,168,55,56,114.0,120.0,0.0
y,84,169,55,56,120.0,126.0,0.0
y,84,170,55,56,126.0,132.0,0.0
y,84,171,55,56,132.0,138.0,0.0
y,84,172,55,56,138.0,144.0,0.0
y,84,173,55,56,144.0,150.0,0.0
y,84,174,55,56,150.0,156.0,0.0
y,84,175,64,55,84.0,96.0,0.0
y,84,177,64,55,96.0,108.0,0.0
y,84,179,64,55,108.0,120.0,0.0
y,84,181,64,55,120.0,132.0,0.0
y,84,183,64,55,132.0,144.0,0.0
y,84,185,64,55,144.0,156.0,0.0
y,84,186,64,56,84.0,96.0,0.0
y,84,188,64,56,96.0,108.0,0.0
y,84,197,64,60,84.0,96.0,0.0
y,84,199,64,60,96.0,108.0,0.0
y,84,201,64,60,108.0,120.0,0.0
y,84,203,64,60,120.0,132.0,0.0
y,84,205,64,60,132.0,144.0,0.0
y,84,207,64,60,144.0,156.0,0.0
y,84,229,64,53,84.0,96.0,0.0
y,84,231,64,53,96.0,108.0,0.0
y,84,233,64,53,108.0,120.0,0.0
y,84,235,64,53,120.0,132.0,0.0
y,84,237,64,53,132.0,144.0,0.0
y,84,239,64,53,144.0,156.0,0.0
y,84,240,40,39,84.0,90.0,0.0
y,84,241,40,39,90.0,96.0,0.0
y,84,242,40,39,96.0,102.0,0.0
y,84,243,40,39,102.0,108.0,0.0
y,84,244,40,39,108.0,114.0,0.0
y,84,245,40,39,114.0,120.0,0.0
y,84,246,40,39,120.0,126.0,0.0
y,84,247,40,39,126.0,132.0,0.0
y,84,248,40,39,132.0,138.0,0.0
y,84,249,40,39,138.0,144.0,0.0
y,84,250,40,39,144.0,150.0,0.0
y,84,251,40,39,150.0,156.0,0.0
y,84,262,40,43,84.0,90.0,0.0
y,84,263,40,43,90.0,96.0,0.0
y,84,264,40,43,96.0,102.0,0.0
y,84,265,40,43,102.0,108.0,0.0
y,84,266,40,43,108.0,114.0,0.0
y,84,267,40,43,114.0,120.0,0.0
y,84,268,40,43,120.0,126.0,0.0
y,84,269,40,43,126.0,132.0,0.0
y,84,270,40,43,132.0,138.0,0.0
y,84,271,40,43,138.0,144.0,0.0
y,84,272,40,43,144.0,150.0,0.0
y,84,273,40,43,150.0,156.0,0.0
y,84,274,40,35,84.0,96.0,2.0
y,84,276,40,35,96.0,108.0,2.0
y,84,278,40,35,108.0,120.0,1.0
y,84,280,40,35,120.0,132.0,0.0
y,84,282,40,35,132.0,144.0,0.0
y,84,284,40,35,144.0,156.0,0.0
y,84,295,49,51,84.0,96.0,0.0
y,84,297,49,51,96.0,108.0,0.0
y,84,299,49,51,108.0,120.0,0.0
y,84,301,49,51,120.0,132.0,0.0
y,84,303,49,51,132.0,144.0,0.0
y,84,305,49,51,144.0,156.0,0.0
y,84,323,49,48,84.0,90.0,2.0
y,84,324,49,48,90.0,96.0,0.0
y,84,325,49,48,96.0,102.0,0.0
y,84,326,49,48,102.0,108.0,0.0
y,84,327,49,48,108.0,114.0,0.0
y,84,328,49,48,114.0,120.0,0.0
y,84,329,49,48,120.0,126.0,0.0
y,84,330,49,48,126.0,132.0,0.0
y,84,331,49,48,132.0,138.0,0.0
y,84,332,49,48,138.0,144.0,0.0
y,84,333,49,48,144.0,150.0,0.0
y,84,334,49,48,150.0,156.0,0.0
y,84,335,27,29,84.0,96.0,0.0
y,84,337,27,29,96.0,108.0,0.0
y,84,339,27,29,108.0,120.0,0.0
y,84,341,27,29,120.0,132.0,0.0
y,84,343,27,29,132.0,144.0,0.0
y,84,345,27,29,144.0,156.0,0.0
y,84,346,27,31,84.0,96.0,0.0
y,84,348,27,31,96.0,108.0,0.0
y,84,350,27,31,108.0,120.0,0.0
y,84,352,27,31,120.0,132.0,0.0
y,84,354,27,31,132.0,144.0,0.0
y,84,356,27,31,144.0,156.0,0.0
y,84,357,27,28,84.0,96.0,0.0
y,84,359,27,28,96.0,108.0,0.0
y,84,361,27,28,108.0,120.0,0.0
y,84,363,27,28,120.0,132.0,0.0
y,84,365,27,28,132.0,144.0,0.0
y,84,367,27,28,144.0,156.0,0.0
y,84,378,27,23,84.0,96.0,0.0
y,84,380,27,23,96.0,108.0,0.0
y,84,382,27,23,108.0,120.0,0.0
y,84,384,27,23,120.0,132.0,0.0
y,84,386,27,23,132.0,144.0,0.0
y,84,388,27,23,144.0,156.0,0.0
y,84,399,27,21,84.0,96.0,0.0
y,84,401,27,21,96.0,108.0,0.0
y,84,403,27,21,108.0,120.0,0.0
y,84,405,27,21,120.0,132.0,0.0
y,84,407,27,21,132.0,144.0,0.0
y,84,409,27,21,144.0,156.0,0.0
y,84,434,6,5,84.0,90.0,0.0
y,84,435,6,5,90.0,96.0,0.0
y,84,436,6,5,96.0,102.0,0.0
y,84,437,6,5,102.0,108.0,0.0
y,84,438,6,5,108.0,114.0,0.0
y,84,439,6,5,114.0,120.0,0.0
y,84,440,6,5,120.0,126.0,0.0
y,84,441,6,5,126.0,132.0,0.0
y,84,442,6,5,132.0,138.0,0.0
y,84,443,6,5,138.0,144.0,0.0
y,84,444,6,5,144.0,150.0,0.0
y,84,445,6,5,150.0,156.0,0.0
y,84,446,6,3,84.0,90.0,0.0
y,84,447,6,3,90.0,96.0,1.0000000000006533
y,84,448,6,3,96.0,102.0,0.0
y,84,449,6,3,102.0,108.0,1.0
y,84,450,6,3,108.0,114.0,0.0
y,84,451,6,3,114.0,120.0,1.0000000000000004
y,84,452,6,3,120.0,126.0,0.0
y,84,453,6,3,126.0,132.0,0.0
y,84,454,6,3,132.0,138.0,0.0
y,84,455,6,3,138.0,144.0,1.0
y,84,456,6,3,144.0,150.0,0.0
y,84,457,6,3,150.0,156.0,0.0
y,84,458,6,9,84.0,96.0,0.0
y,84,460,6,9,96.0,108.0,0.0
y,84,462,6,9,108.0,120.0,0.0
y,84,464,6,9,120.0,132.0,0.0
y,84,466,6,9,132.0,144.0,0.0
y,84,468,6,9,144.0,156.0,0.0
y,84,469,6,10,84.0,90.0,0.0
y,84,470,6,10,90.0,96.0,0.0
y,84,471,6,10,96.0,102.0,0.0
y,84,472,6,10,102.0,108.0,0.0
y,84,473,6,10,108.0,114.0,0.0
y,84,474,6,10,114.0,120.0,0.0
y,84,475,6,10,120.0,126.0,0.0
y,84,476,6,10,126.0,132.0,0.0
y,84,477,6,10,132.0,138.0,0.0
y,84,478,6,10,138.0,144.0,0.0
y,84,479,6,10,144.0,150.0,0.0
y,84,480,6,10,150.0,156.0,0.0
y,84,490,6,11,84.0,96.0,0.0
y,84,492,6,11,96.0,108.0,0.0
y,84,494,6,11,108.0,120.0,0.0
y,84,496,6,11,120.0,132.0,0.0
y,84,498,6,11,132.0,144.0,0.0
y,84,500,6,11,144.0,156.0,0.0
y,84,501,6,1,84.0,96.0,0.0
y,84,503,6,1,96.0,108.0,1.0
y,84,505,6,1,108.0,120.0,0.0
y,84,507,6,1,120.0,132.0,0.0
y,84,509,6,1,132.0,144.0,0.0
y,84,511,6,1,144.0,156.0,0.0
y,84,512,33,42,84.0,96.0,0.0
y,84,514,33,42,96.0,108.0,0.0
y,84,516,33,42,108.0,120.0,0.0
y,84,518,33,42,120.0,132.0,0.0
y,84,520,33,42,132.0,144.0,0.0
y,84,522,33,42,144.0,156.0,0.0
y,84,548,33,24,84.0,96.0,0.0
y,84,550,33,24,96.0,108.0,1.0
y,84,552,33,24,108.0,120.0,0.0
y,84,554,33,24,120.0,132.0,0.0
y,84,556,33,24,132.0,144.0,0.0
y,84,558,33,24,144.0,156.0,0.0
y,84,559,39,40,84.0,90.0,0.0
y,84,560,39,40,90.0,96.0,0.0
y,84,561,39,40,96.0,102.0,0.0
y,84,562,39,40,102.0,108.0,0.0
y,84,563,39,40,108.0,114.0,0.0
y,84,564,39,40,114.0,120.0,0.0
y,84,565,39,40,120.0,126.0,0.0
y,84,566,39,40,126.0,132.0,0.0
y,84,567,39,40,132.0,138.0,0.0
y,84,568,39,40,138.0,144.0,0.0
y,84,569,39,40,144.0,150.0,0.0
y,84,570,39,40,150.0,156.0,-0.0
y,84,582,39,36,84.0,96.0,0.0
y,84,584,39,36,96.0,108.0,0.0
y,84,586,39,36,108.0,120.0,0.0
y,84,588,39,36,120.0,132.0,0.0
y,84,590,39,36,132.0,144.0,0.0
y,84,592,39,36,144.0,156.0,0.0
y,84,593,39,43,84.0,96.0,0.0
y,84,595,39,43,96.0,108.0,0.0
y,84,597,39,43,108.0,120.0,0.0
y,84,599,39,43,120.0,132.0,0.0
y,84,601,39,43,132.0,144.0,0.0
y,84,603,39,43,144.0,156.0,0.0
y,84,604,39,35,84.0,90.0,0.0
y,84,605,39,35,90.0,96.0,0.0
y,84,606,39,35,96.0,102.0,0.0
y,84,607,39,35,102.0,108.0,0.0
y,84,608,39,35,108.0,114.0,0.0
y,84,609,39,35,114.0,120.0,0.0
y,84,610,39,35,120.0,126.0,-0.0
y,84,611,39,35,126.0,132.0,0.0
y,84,612,39,35,132.0,138.0,0.0
y,84,613,39,35,138.0,144.0,0.0
y,84,614,39,35,144.0,150.0,0.0
y,84,615,39,35,150.0,156.0,0.0
y,84,616,39,32,84.0,96.0,0.0
y,84,618,39,32,96.0,108.0,0.0
y,84,620,39,32,108.0,120.0,0.0
y,84,622,39,32,120.0,132.0,1.0
y,84,624,39,32,132.0,144.0,0.0
y,84,626,39,32,144.0,156.0,0.0
y,84,627,15,9,84.0,96.0,0.0
y,84,629,15,9,96.0,108.0,0.0
y,84,631,15,9,108.0,120.0,0.0
y,84,633,15,9,120.0,132.0,0.0
y,84,635,15,9,132.0,144.0,0.0
y,84,637,15,9,144.0,156.0,0.0
y,84,638,15,12,84.0,90.0,0.0
y,84,639,15,12,90.0,96.0,0.0
y,84,640,15,12,96.0,102.0,0.0
y,84,641,15,12,102.0,108.0,0.0
y,84,642,15,12,108.0,114.0,0.0
y,84,643,15,12,114.0,120.0,0.0
y,84,644,15,12,120.0,126.0,0.0
y,84,645,15,12,126.0,132.0,0.0
y,84,646,15,12,132.0,138.0,0.0
y,84,647,15,12,138.0,144.0,1.0000000000004121
y,84,648,15,12,144.0,150.0,0.0
y,84,649,15,12,150.0,156.0,0.0
y,84,656,15,26,84.0,96.0,0.0
y,84,658,15,26,96.0,108.0,0.0
y,84,660,15,26,108.0,120.0,0.0
y,84,662,15,26,120.0,132.0,0.0
y,84,664,15,26,132.0,144.0,0.9999999999998295
y,84,666,15,26,144.0,156.0,0.0
y,84,677,15,22,84.0,90.0,0.0
y,84,678,15,22,90.0,96.0,1.0
y,84,679,15,22,96.0,102.0,1.0000000000008238
y,84,680,15,22,102.0,108.0,0.0
y,84,681,15,22,108.0,114.0,0.0
y,84,682,15,22,114.0,120.0,0.0
y,84,683,15,22,120.0,126.0,0.0
y,84,684,15,22,126.0,132.0,0.0
y,84,685,15,22,132.0,138.0,0.0
y,84,686,15,22,138.0,144.0,0.0
y,84,687,15,22,144.0,150.0,0.0
y,84,688,15,22,150.0,156.0,0.0
y,84,689,42,33,84.0,96.0,0.0
y,84,691,42,33,96.0,108.0,0.0
y,84,693,42,33,108.0,120.0,0.0
y,84,695,42,33,120.0,132.0,2.0
y,84,697,42,33,132.0,144.0,0.0
y,84,699,42,33,144.0,156.0,0.0
y,84,700,42,52,84.0,96.0,0.0
y,84,702,42,52,96.0,108.0,0.0
y,84,704,42,52,108.0,120.0,1.0
y,84,706,42,52,120.0,132.0,0.0
y,84,708,42,52,132.0,144.0,0.0
y,84,710,42,52,144.0,156.0,0.0
y,84,711,42,46,84.0,96.0,0.0
y,84,713,42,46,96.0,108.0,0.0
y,84,715,42,46,108.0,120.0,0.0
y,84,717,42,46,120.0,132.0,0.0
y,84,719,42,46,132.0,144.0,0.0
y,84,721,42,46,144.0,156.0,0.0
y,84,722,42,41,84.0,96.0,0.0
y,84,724,42,41,96.0,108.0,0.0
y,84,726,42,41,108.0,120.0,1.0
y,84,728,42,41,120.0,132.0,0.0
y,84,730,42,41,132.0,144.0,0.0
y,84,732,42,41,144.0,156.0,0.0
y,84,743,47,60,84.0,96.0,0.0
y,84,745,47,60,96.0,108.0,0.0
y,84,747,47,60,108.0,120.0,0.0
y,84,749,47,60,120.0,132.0,0.0
y,84,751,47,60,132.0,144.0,0.0
y,84,753,47,60,144.0,156.0,0.0
y,84,754,47,54,84.0,90.0,0.0
y,84,755,47,54,90.0,96.0,0.0
y,84,756,47,54,96.0,102.0,0.0
y,84,757,47,54,102.0,108.0,0.0
y,84,758,47,54,108.0,114.0,0.0
y,84,759,47,54,114.0,120.0,0.0
y,84,760,47,54,120.0,126.0,0.0
y,84,761,47,54,126.0,132.0,0.0
y,84,762,47,54,132.0,138.0,0.0
y,84,763,47,54,138.0,144.0,0.0
y,84,764,47,54,144.0,150.0,0.0
y,84,765,47,54,150.0,156.0,0.0
y,84,766,47,43,84.0,90.0,0.0
y,84,767,47,43,90.0,96.0,3.0
y,84,768,47,43,96.0,102.0,0.0
y,84,769,47,43,102.0,108.0,1.0
y,84,770,47,43,108.0,114.0,0.0
y,84,771,47,43,114.0,120.0,1.0000000000002418
y,84,772,47,43,120.0,126.0,0.0
y,84,773,47,43,126.0,132.0,3.0
y,84,774,47,43,132.0,138.0,0.0
y,84,775,47,43,138.0,144.0,1.0000000000003129
y,84,776,47,43,144.0,150.0,0.0
y,84,777,47,43,150.0,156.0,0.0
y,84,794,65,63,84.0,96.0,0.0
y,84,796,65,63,96.0,108.0,0.0
y,84,798,65,63,108.0,120.0,0.0
y,84,800,65,63,120.0,132.0,0.0
y,84,802,65,63,132.0,144.0,0.0
y,84,804,65,63,144.0,156.0,0.0
y,84,805,5,6,84.0,90.0,0.0
y,84,806,5,6,90.0,96.0,0.0
y,84,807,5,6,96.0,102.0,0.0
y,84,808,5,6,102.0,108.0,0.0
y,84,809,5,6,108.0,114.0,0.0
y,84,810,5,6,114.0,120.0,0.0
y,84,811,5,6,120.0,126.0,0.0
y,84,812,5,6,126.0,132.0,0.0
y,84,813,5,6,132.0,138.0,0.0
y,84,814,5,6,138.0,144.0,0.0
y,84,815,5,6,144.0,150.0,0.0
y,84,816,5,6,150.0,156.0,0.0
y,84,817,5,3,84.0,90.0,0.0
y,84,818,5,3,90.0,96.0,1.9999999999999996
y,84,819,5,3,96.0,102.0,0.0
y,84,820,5,3,102.0,108.0,1.0
y,84,821,5,3,108.0,114.0,0.0
y,84,822,5,3,114.0,120.0,1.0000000000000004
y,84,823,5,3,120.0,126.0,0.0
y,84,824,5,3,126.0,132.0,0.0
y,84,825,5,3,132.0,138.0,0.0
y,84,826,5,3,138.0,144.0,0.0
y,84,827,5,3,144.0,150.0,0.0
y,84,828,5,3,150.0,156.0,0.0
y,84,829,5,9,84.0,90.0,0.0
y,84,830,5,9,90.0,96.0,0.0
y,84,831,5,9,96.0,102.0,0.0
y,84,832,5,9,102.0,108.0,0.0
y,84,833,5,9,108.0,114.0,0.0
y,84,834,5,9,114.0,120.0,0.0
y,84,835,5,9,120.0,126.0,0.0
y,84,836,5,9,126.0,132.0,0.0
y,84,837,5,9,132.0,138.0,0.0
y,84,838,5,9,138.0,144.0,0.0
y,84,839,5,9,144.0,150.0,0.0
y,84,840,5,9,150.0,156.0,0.0
y,84,841,5,10,84.0,96.0,0.0
y,84,843,5,10,96.0,108.0,0.0
y,84,845,5,10,108.0,120.0,0.0
y,84,847,5,10,120.0,132.0,0.0
y,84,849,5,10,132.0,144.0,0.0
y,84,851,5,10,144.0,156.0,0.0
y,84,852,5,2,84.0,96.0,0.0
y,84,854,5,2,96.0,108.0,0.0
y,84,856,5,2,108.0,120.0,0.0
y,84,858,5,2,120.0,132.0,0.0
y,84,860,5,2,132.0,144.0,0.0
y,84,862,5,2,144.0,156.0,0.0
y,84,863,5,4,84.0,96.0,0.0
y,84,865,5,4,96.0,108.0,0.0
y,84,867,5,4,108.0,120.0,0.0
y,84,869,5,4,120.0,132.0,0.0
y,84,871,5,4,132.0,144.0,0.0
y,84,873,5,4,144.0,156.0,0.0
y,84,874,5,1,84.0,96.0,0.0
y,84,876,5,1,96.0,108.0,0.0
y,84,878,5,1,108.0,120.0,0.0
y,84,880,5,1,120.0,132.0,0.0
y,84,882,5,1,132.0,144.0,0.0
y,84,884,5,1,144.0,156.0,0.0
y,84,885,3,6,84.0,90.0,0.0
y,84,886,3,6,90.0,96.0,0.0
y,84,887,3,6,96.0,102.0,0.0
y,84,888,3,6,102.0,108.0,0.0
y,84,889,3,6,108.0,114.0,0.0
y,84,890,3,6,114.0,120.0,0.0
y,84,891,3,6,120.0,126.0,0.0
y,84,892,3,6,126.0,132.0,0.0
y,84,893,3,6,132.0,138.0,0.0
y,84,894,3,6,138.0,144.0,0.0
y,84,895,3,6,144.0,150.0,0.0
y,84,896,3,6,150.0,156.0,0.0
y,84,897,16,17,84.0,90.0,0.0
y,84,898,16,17,90.0,96.0,0.0
y,84,899,16,17,96.0,102.0,0.0
y,84,900,16,17,102.0,108.0,0.0
y,84,901,16,17,108.0,114.0,0.0
y,84,902,16,17,114.0,120.0,0.0
y,84,903,16,17,120.0,126.0,0.0
y,84,904,16,17,126.0,132.0,0.0
y,84,905,16,17,132.0,138.0,0.0
y,84,906,16,17,138.0,144.0,0.0
y,84,907,16,17,144.0,150.0,0.0
y,84,908,16,17,150.0,156.0,0.0
y,84,909,3,9,84.0,96.0,0.0
y,84,911,3,9,96.0,108.0,0.0
y,84,913,3,9,108.0,120.0,0.0
y,84,915,3,9,120.0,132.0,0.0
y,84,917,3,9,132.0,144.0,0.0
y,84,919,3,9,144.0,156.0,0.0
y,84,930,3,10,84.0,96.0,0.0
y,84,932,3,10,96.0,108.0,0.0
y,84,934,3,10,108.0,120.0,0.0
y,84,936,3,10,120.0,132.0,0.0
y,84,938,3,10,132.0,144.0,0.0
y,84,940,3,10,144.0,156.0,0.0
y,84,941,3,2,84.0,90.0,0.0
y,84,942,3,2,90.0,96.0,0.0
y,84,943,3,2,96.0,102.0,0.0
y,84,944,3,2,102.0,108.0,0.0
y,84,945,3,2,108.0,114.0,0.0
y,84,946,3,2,114.0,120.0,0.0
y,84,947,3,2,120.0,126.0,0.0
y,84,948,3,2,126.0,132.0,0.0
y,84,949,3,2,132.0,138.0,0.0
y,84,950,3,2,138.0,144.0,0.0
y,84,951,3,2,144.0,150.0,0.0
y,84,952,3,2,150.0,156.0,0.0
y,84,953,3,4,84.0,90.0,0.0
y,84,954,3,4,90.0,96.0,0.0
y,84,955,3,4,96.0,102.0,0.0
y,84,956,3,4,102.0,108.0,0.0
y,84,957,3,4,108.0,114.0,0.0
y,84,958,3,4,114.0,120.0,0.0
y,84,959,3,4,120.0,126.0,0.0
y,84,960,3,4,126.0,132.0,0.0
y,84,961,3,4,132.0,138.0,0.0
y,84,962,3,4,138.0,144.0,0.0
y,84,963,3,4,144.0,150.0,0.0
y,84,964,3,4,150.0,156.0,0.0
y,84,965,3,1,84.0,90.0,0.0
y,84,966,3,1,90.0,96.0,0.0
y,84,967,3,1,96.0,102.0,0.0
y,84,968,3,1,102.0,108.0,0.0
y,84,969,3,1,108.0,114.0,0.0
y,84,970,3,1,114.0,120.0,0.0
y,84,971,3,1,120.0,126.0,1.0000000000001061
y,84,972,3,1,126.0,132.0,0.0
y,84,973,3,1,132.0,138.0,0.0
y,84,974,3,1,138.0,144.0,0.0
y,84,975,3,1,144.0,150.0,0.0
y,84,976,3,1,150.0,156.0,0.0
y,84,977,29,27,84.0,96.0,0.0
y,84,979,29,27,96.0,108.0,0.0
y,84,981,29,27,108.0,120.0,0.0
y,84,983,29,27,120.0,132.0,0.0
y,84,985,29,27,132.0,144.0,0.0
y,84,987,29,27,144.0,156.0,0.0
y,84,997,29,31,84.0,96.0,0.0
y,84,999,29,31,96.0,108.0,0.0
y,84,1001,29,31,108.0,120.0,0.0
y,84,1003,29,31,120.0,132.0,0.0
y,84,1005,29,31,132.0,144.0,0.0
y,84,1007,29,31,144.0,156.0,0.0
y,84,1027,29,26,84.0,90.0,0.0
y,84,1028,29,26,90.0,96.0,0.0
y,84,1029,29,26,96.0,102.0,0.0
y,84,1030,29,26,102.0,108.0,0.0
y,84,1031,29,26,108.0,114.0,0.0
y,84,1032,29,26,114.0,120.0,0.0
y,84,1033,29,26,120.0,126.0,0.0
y,84,1034,29,26,126.0,132.0,0.0
y,84,1035,29,26,132.0,138.0,0.0
y,84,1036,29,26,138.0,144.0,0.0
y,84,1037,29,26,144.0,150.0,0.0
y,84,1038,29,26,150.0,156.0,0.0
y,84,1049,29,22,84.0,96.0,0.0
y,84,1051,29,22,96.0,108.0,0.0
y,84,1053,29,22,108.0,120.0,0.0
y,84,1055,29,22,120.0,132.0,0.0
y,84,1057,29,22,132.0,144.0,0.0
y,84,1059,29,22,144.0,156.0,0.0
y,84,1060,29,35,84.0,96.0,0.0
y,84,1062,29,35,96.0,108.0,0.0
y,84,1064,29,35,108.0,120.0,0.0
y,84,1066,29,35,120.0,132.0,0.0
y,84,1068,29,35,132.0,144.0,0.0
y,84,1070,29,35,144.0,156.0,0.0
y,84,1071,29,32,84.0,90.0,0.0
y,84,1072,29,32,90.0,96.0,0.0
y,84,1073,29,32,96.0,102.0,0.0
y,84,1074,29,32,102.0,108.0,0.0
y,84,1075,29,32,108.0,114.0,0.0
y,84,1076,29,32,114.0,120.0,0.0
y,84,1077,29,32,120.0,126.0,0.0
y,84,1078,29,32,126.0,132.0,0.0
y,84,1079,29,32,132.0,138.0,0.0
y,84,1080,29,32,138.0,144.0,0.0
y,84,1081,29,32,144.0,150.0,0.0
y,84,1082,29,32,150.0,156.0,0.0
y,84,1091,58,52,84.0,96.0,0.0
y,84,1093,58,52,96.0,108.0,0.0
y,84,1095,58,52,108.0,120.0,0.0
y,84,1097,58,52,120.0,132.0,0.0
y,84,1099,58,52,132.0,144.0,0.0
y,84,1101,58,52,144.0,156.0,0.0
y,84,1111,52,42,84.0,96.0,0.0
y,84,1113,52,42,96.0,108.0,0.0
y,84,1115,52,42,108.0,120.0,0.0
y,84,1117,52,42,120.0,132.0,0.0
y,84,1119,52,42,132.0,144.0,0.0
y,84,1121,52,42,144.0,156.0,0.0
y,84,1122,52,58,84.0,96.0,0.0
y,84,1124,52,58,96.0,108.0,0.0
y,84,1126,52,58,108.0,120.0,0.0
y,84,1128,52,58,120.0,132.0,0.0
y,84,1130,52,58,132.0,144.0,0.0
y,84,1132,52,58,144.0,156.0,0.0
y,84,1144,52,46,84.0,96.0,0.0
y,84,1146,52,46,96.0,108.0,0.0
y,84,1148,52,46,108.0,120.0,0.0
y,84,1150,52,46,120.0,132.0,0.0
y,84,1152,52,46,132.0,144.0,0.0
y,84,1154,52,46,144.0,156.0,0.0
y,84,1174,44,47,84.0,90.0,0.0
y,84,1175,44,47,90.0,96.0,0.0
y,84,1176,44,47,96.0,102.0,0.0
y,84,1177,44,47,102.0,108.0,0.0
y,84,1178,44,47,108.0,114.0,0.0
y,84,1179,44,47,114.0,120.0,0.0
y,84,1180,44,47,120.0,126.0,0.0
y,84,1181,44,47,126.0,132.0,0.0
y,84,1182,44,47,132.0,138.0,1.0000000000007385
y,84,1183,44,47,138.0,144.0,0.0
y,84,1184,44,47,144.0,150.0,0.0
y,84,1185,44,47,150.0,156.0,0.0
y,84,1196,44,36,84.0,96.0,0.0
y,84,1198,44,36,96.0,108.0,0.0
y,84,1200,44,36,108.0,120.0,0.0
y,84,1202,44,36,120.0,132.0,1.0
y,84,1204,44,36,132.0,144.0,0.0
y,84,1206,44,36,144.0,156.0,0.0
y,84,1207,44,54,84.0,96.0,0.0
y,84,1209,44,54,96.0,108.0,0.0
y,84,1211,44,54,108.0,120.0,0.0
y,84,1213,44,54,120.0,132.0,0.0
y,84,1215,44,54,132.0,144.0,0.0
y,84,1217,44,54,144.0,156.0,0.0
y,84,1218,44,43,84.0,90.0,0.0
y,84,1219,44,43,90.0,96.0,0.0
