varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,6,170,55,56,48.0,54.0,0.0
y,6,171,55,56,54.0,60.0,0.0
y,6,172,55,56,60.0,66.0,0.0
y,6,173,55,56,66.0,72.0,0.0
y,6,174,55,56,72.0,78.0,0.0
y,6,176,64,55,12.0,24.0,0.0
y,6,178,64,55,24.0,36.0,0.0
y,6,180,64,55,36.0,48.0,0.0
y,6,182,64,55,48.0,60.0,0.0
y,6,184,64,55,60.0,72.0,0.0
y,6,198,64,60,12.0,24.0,0.0
y,6,200,64,60,24.0,36.0,0.0
y,6,202,64,60,36.0,48.0,0.0
y,6,204,64,60,48.0,60.0,0.0
y,6,206,64,60,60.0,72.0,0.0
y,6,230,64,53,12.0,24.0,0.0
y,6,232,64,53,24.0,36.0,0.0
y,6,234,64,53,36.0,48.0,0.0
y,6,236,64,53,48.0,60.0,0.0
y,6,238,64,53,60.0,72.0,0.0
y,6,240,40,39,6.0,12.0,0.0
y,6,241,40,39,12.0,18.0,0.0
y,6,242,40,39,18.0,24.0,0.0
y,6,243,40,39,24.0,30.0,0.0
y,6,244,40,39,30.0,36.0,0.0
y,6,245,40,39,36.0,42.0,0.0
y,6,246,40,39,42.0,48.0,0.0
y,6,247,40,39,48.0,54.0,0.0
y,6,248,40,39,54.0,60.0,0.0
y,6,249,40,39,60.0,66.0,0.0
y,6,250,40,39,66.0,72.0,0.0
y,6,251,40,39,72.0,78.0,0.0
y,6,262,40,43,6.0,12.0,0.0
y,6,263,40,43,12.0,18.0,0.0
y,6,264,40,43,18.0,24.0,0.0
y,6,265,40,43,24.0,30.0,0.0
y,6,266,40,43,30.0,36.0,0.0
y,6,267,40,43,36.0,42.0,0.0
y,6,268,40,43,42.0,48.0,0.0
y,6,269,40,43,48.0,54.0,0.0
y,6,270,40,43,54.0,60.0,0.0
y,6,271,40,43,60.0,66.0,0.0
y,6,272,40,43,66.0,72.0,0.0
y,6,273,40,43,72.0,78.0,0.0
y,6,275,40,35,12.0,24.0,1.0
y,6,277,40,35,24.0,36.0,0.0
y,6,279,40,35,36.0,48.0,0.0
y,6,281,40,35,48.0,60.0,1.0
y,6,283,40,35,60.0,72.0,0.0
y,6,296,49,51,12.0,24.0,0.0
y,6,298,49,51,24.0,36.0,0.0
y,6,300,49,51,36.0,48.0,0.0
y,6,302,49,51,48.0,60.0,0.0
y,6,304,49,51,60.0,72.0,0.0
y,6,323,49,48,6.0,12.0,0.0
y,6,324,49,48,12.0,18.0,0.0
y,6,325,49,48,18.0,24.0,0.0
y,6,326,49,48,24.0,30.0,0.0
y,6,327,49,48,30.0,36.0,0.0
y,6,328,49,48,36.0,42.0,0.0
y,6,329,49,48,42.0,48.0,0.0
y,6,330,49,48,48.0,54.0,0.0
y,6,331,49,48,54.0,60.0,0.0
y,6,332,49,48,60.0,66.0,0.0
y,6,333,49,48,66.0,72.0,0.0
y,6,334,49,48,72.0,78.0,0.0
y,6,336,27,29,12.0,24.0,0.0
y,6,338,27,29,24.0,36.0,0.0
y,6,340,27,29,36.0,48.0,0.0
y,6,342,27,29,48.0,60.0,0.0
y,6,344,27,29,60.0,72.0,0.0
y,6,347,27,31,12.0,24.0,0.0
y,6,349,27,31,24.0,36.0,0.0
y,6,351,27,31,36.0,48.0,0.0
y,6,353,27,31,48.0,60.0,0.0
y,6,355,27,31,60.0,72.0,0.0
y,6,358,27,28,12.0,24.0,0.0
y,6,360,27,28,24.0,36.0,0.0
y,6,362,27,28,36.0,48.0,0.0
y,6,364,27,28,48.0,60.0,0.0
y,6,366,27,28,60.0,72.0,0.0
y,6,379,27,23,12.0,24.0,0.0
y,6,381,27,23,24.0,36.0,0.0
y,6,383,27,23,36.0,48.0,0.0
y,6,385,27,23,48.0,60.0,0.0
y,6,387,27,23,60.0,72.0,0.0
y,6,400,27,21,12.0,24.0,0.0
y,6,402,27,21,24.0,36.0,0.0
y,6,404,27,21,36.0,48.0,0.0
y,6,406,27,21,48.0,60.0,0.0
y,6,408,27,21,60.0,72.0,0.0
y,6,434,6,5,6.0,12.0,0.0
y,6,435,6,5,12.0,18.0,0.0
y,6,436,6,5,18.0,24.0,0.0
y,6,437,6,5,24.0,30.0,0.0
y,6,438,6,5,30.0,36.0,0.0
y,6,439,6,5,36.0,42.0,0.0
y,6,440,6,5,42.0,48.0,0.0
y,6,441,6,5,48.0,54.0,0.0
y,6,442,6,5,54.0,60.0,0.0
y,6,443,6,5,60.0,66.0,0.0
y,6,444,6,5,66.0,72.0,0.0
y,6,445,6,5,72.0,78.0,0.0
y,6,446,6,3,6.0,12.0,0.0
y,6,447,6,3,12.0,18.0,0.0
y,6,448,6,3,18.0,24.0,0.0
y,6,449,6,3,24.0,30.0,0.0
y,6,450,6,3,30.0,36.0,0.0
y,6,451,6,3,36.0,42.0,0.0
y,6,452,6,3,42.0,48.0,0.0
y,6,453,6,3,48.0,54.0,0.0
y,6,454,6,3,54.0,60.0,0.0
y,6,455,6,3,60.0,66.0,0.0
y,6,456,6,3,66.0,72.0,0.0
y,6,457,6,3,72.0,78.0,0.0
y,6,459,6,9,12.0,24.0,0.0
y,6,461,6,9,24.0,36.0,0.0
y,6,463,6,9,36.0,48.0,0.0
y,6,465,6,9,48.0,60.0,0.0
y,6,467,6,9,60.0,72.0,0.0
y,6,469,6,10,6.0,12.0,0.0
y,6,470,6,10,12.0,18.0,0.0
y,6,471,6,10,18.0,24.0,0.0
y,6,472,6,10,24.0,30.0,0.0
y,6,473,6,10,30.0,36.0,0.0
y,6,474,6,10,36.0,42.0,0.0
y,6,475,6,10,42.0,48.0,0.0
y,6,476,6,10,48.0,54.0,0.0
y,6,477,6,10,54.0,60.0,0.0
y,6,478,6,10,60.0,66.0,0.0
y,6,479,6,10,66.0,72.0,0.0
y,6,480,6,10,72.0,78.0,0.0
y,6,491,6,11,12.0,24.0,0.0
y,6,493,6,11,24.0,36.0,0.0
y,6,495,6,11,36.0,48.0,0.0
y,6,497,6,11,48.0,60.0,0.0
y,6,499,6,11,60.0,72.0,0.0
y,6,502,6,1,12.0,24.0,0.0
y,6,504,6,1,24.0,36.0,0.0
y,6,506,6,1,36.0,48.0,0.0
y,6,508,6,1,48.0,60.0,0.0
y,6,510,6,1,60.0,72.0,0.0
y,6,513,33,42,12.0,24.0,0.0
y,6,515,33,42,24.0,36.0,0.0
y,6,517,33,42,36.0,48.0,2.0
y,6,519,33,42,48.0,60.0,3.0
y,6,521,33,42,60.0,72.0,0.0
y,6,549,33,24,12.0,24.0,0.0
y,6,551,33,24,24.0,36.0,0.0
y,6,553,33,24,36.0,48.0,0.0
y,6,555,33,24,48.0,60.0,0.0
y,6,557,33,24,60.0,72.0,0.0
y,6,559,39,40,6.0,12.0,0.0
y,6,560,39,40,12.0,18.0,0.0
y,6,561,39,40,18.0,24.0,0.0
y,6,562,39,40,24.0,30.0,0.0
y,6,563,39,40,30.0,36.0,0.0
y,6,564,39,40,36.0,42.0,0.0
y,6,565,39,40,42.0,48.0,0.0
y,6,566,39,40,48.0,54.0,0.0
y,6,567,39,40,54.0,60.0,0.0
y,6,568,39,40,60.0,66.0,0.0
y,6,569,39,40,66.0,72.0,0.0
y,6,570,39,40,72.0,78.0,0.0
y,6,583,39,36,12.0,24.0,0.0
y,6,585,39,36,24.0,36.0,0.0
y,6,587,39,36,36.0,48.0,0.0
y,6,589,39,36,48.0,60.0,0.0
y,6,591,39,36,60.0,72.0,0.0
y,6,594,39,43,12.0,24.0,0.0
y,6,596,39,43,24.0,36.0,0.0
y,6,598,39,43,36.0,48.0,0.0
y,6,600,39,43,48.0,60.0,0.0
y,6,602,39,43,60.0,72.0,0.0
y,6,604,39,35,6.0,12.0,0.0
y,6,605,39,35,12.0,18.0,0.0
y,6,606,39,35,18.0,24.0,0.0
y,6,607,39,35,24.0,30.0,0.0
y,6,608,39,35,30.0,36.0,0.0
y,6,609,39,35,36.0,42.0,0.0
y,6,610,39,35,42.0,48.0,0.0
y,6,611,39,35,48.0,54.0,0.0
y,6,612,39,35,54.0,60.0,0.0
y,6,613,39,35,60.0,66.0,0.0
y,6,614,39,35,66.0,72.0,0.0
y,6,615,39,35,72.0,78.0,0.0
y,6,617,39,32,12.0,24.0,0.0
y,6,619,39,32,24.0,36.0,0.0
y,6,621,39,32,36.0,48.0,0.0
y,6,623,39,32,48.0,60.0,0.0
y,6,625,39,32,60.0,72.0,0.0
y,6,628,15,9,12.0,24.0,0.0
y,6,630,15,9,24.0,36.0,0.0
y,6,632,15,9,36.0,48.0,0.0
y,6,634,15,9,48.0,60.0,0.0
y,6,636,15,9,60.0,72.0,0.0
y,6,638,15,12,6.0,12.0,0.0
y,6,639,15,12,12.0,18.0,0.0
y,6,640,15,12,18.0,24.0,0.0
y,6,641,15,12,24.0,30.0,0.0
y,6,642,15,12,30.0,36.0,0.0
y,6,643,15,12,36.0,42.0,0.0
y,6,644,15,12,42.0,48.0,0.0
y,6,645,15,12,48.0,54.0,0.0
y,6,646,15,12,54.0,60.0,0.0
y,6,647,15,12,60.0,66.0,0.0
y,6,648,15,12,66.0,72.0,0.0
y,6,649,15,12,72.0,78.0,0.0
y,6,657,15,26,12.0,24.0,0.0
y,6,659,15,26,24.0,36.0,0.0
y,6,661,15,26,36.0,48.0,0.0
y,6,663,15,26,48.0,60.0,0.0
y,6,665,15,26,60.0,72.0,0.0
y,6,677,15,22,6.0,12.0,0.0
y,6,678,15,22,12.0,18.0,0.0
y,6,679,15,22,18.0,24.0,0.0
y,6,680,15,22,24.0,30.0,0.0
y,6,681,15,22,30.0,36.0,0.0
y,6,682,15,22,36.0,42.0,0.0
y,6,683,15,22,42.0,48.0,0.0
y,6,684,15,22,48.0,54.0,0.0
y,6,685,15,22,54.0,60.0,0.0
y,6,686,15,22,60.0,66.0,0.0
y,6,687,15,22,66.0,72.0,0.0
y,6,688,15,22,72.0,78.0,0.0
y,6,690,42,33,12.0,24.0,0.0
y,6,692,42,33,24.0,36.0,0.0
y,6,694,42,33,36.0,48.0,0.0
y,6,696,42,33,48.0,60.0,0.0
y,6,698,42,33,60.0,72.0,0.0
y,6,701,42,52,12.0,24.0,0.0
y,6,703,42,52,24.0,36.0,0.0
y,6,705,42,52,36.0,48.0,0.0
y,6,707,42,52,48.0,60.0,0.0
y,6,709,42,52,60.0,72.0,0.0
y,6,712,42,46,12.0,24.0,0.0
y,6,714,42,46,24.0,36.0,0.0
y,6,716,42,46,36.0,48.0,0.0
y,6,718,42,46,48.0,60.0,0.0
y,6,720,42,46,60.0,72.0,0.0
y,6,723,42,41,12.0,24.0,0.0
y,6,725,42,41,24.0,36.0,0.0
y,6,727,42,41,36.0,48.0,0.0
y,6,729,42,41,48.0,60.0,0.0
y,6,731,42,41,60.0,72.0,0.0
y,6,744,47,60,12.0,24.0,0.0
y,6,746,47,60,24.0,36.0,0.0
y,6,748,47,60,36.0,48.0,0.0
y,6,750,47,60,48.0,60.0,0.0
y,6,752,47,60,60.0,72.0,0.0
y,6,754,47,54,6.0,12.0,1.0
y,6,755,47,54,12.0,18.0,0.0
y,6,756,47,54,18.0,24.0,0.0
y,6,757,47,54,24.0,30.0,0.0
y,6,758,47,54,30.0,36.0,0.0
y,6,759,47,54,36.0,42.0,0.0
y,6,760,47,54,42.0,48.0,0.0
y,6,761,47,54,48.0,54.0,0.0
y,6,762,47,54,54.0,60.0,0.0
y,6,763,47,54,60.0,66.0,0.0
y,6,764,47,54,66.0,72.0,0.0
y,6,765,47,54,72.0,78.0,0.0
y,6,766,47,43,6.0,12.0,0.0
y,6,767,47,43,12.0,18.0,0.0
y,6,768,47,43,18.0,24.0,0.0
y,6,769,47,43,24.0,30.0,0.0
y,6,770,47,43,30.0,36.0,0.0
y,6,771,47,43,36.0,42.0,0.0
y,6,772,47,43,42.0,48.0,0.0
y,6,773,47,43,48.0,54.0,0.0
y,6,774,47,43,54.0,60.0,0.0
y,6,775,47,43,60.0,66.0,0.0
y,6,776,47,43,66.0,72.0,0.0
y,6,777,47,43,72.0,78.0,0.0
y,6,795,65,63,12.0,24.0,0.0
y,6,797,65,63,24.0,36.0,0.0
y,6,799,65,63,36.0,48.0,0.0
y,6,801,65,63,48.0,60.0,0.0
y,6,803,65,63,60.0,72.0,0.0
y,6,805,5,6,6.0,12.0,0.0
y,6,806,5,6,12.0,18.0,0.0
y,6,807,5,6,18.0,24.0,0.0
y,6,808,5,6,24.0,30.0,0.0
y,6,809,5,6,30.0,36.0,0.0
y,6,810,5,6,36.0,42.0,0.0
y,6,811,5,6,42.0,48.0,0.0
y,6,812,5,6,48.0,54.0,0.0
y,6,813,5,6,54.0,60.0,0.0
y,6,814,5,6,60.0,66.0,0.0
y,6,815,5,6,66.0,72.0,0.0
y,6,816,5,6,72.0,78.0,0.0
y,6,817,5,3,6.0,12.0,1.0
y,6,818,5,3,12.0,18.0,0.0
y,6,819,5,3,18.0,24.0,0.0
y,6,820,5,3,24.0,30.0,0.0
y,6,821,5,3,30.0,36.0,0.0
y,6,822,5,3,36.0,42.0,0.0
y,6,823,5,3,42.0,48.0,2.0
y,6,824,5,3,48.0,54.0,0.0
y,6,825,5,3,54.0,60.0,0.0
y,6,826,5,3,60.0,66.0,0.0
y,6,827,5,3,66.0,72.0,0.0
y,6,828,5,3,72.0,78.0,0.0
y,6,829,5,9,6.0,12.0,0.0
y,6,830,5,9,12.0,18.0,0.0
y,6,831,5,9,18.0,24.0,0.0
y,6,832,5,9,24.0,30.0,0.0
y,6,833,5,9,30.0,36.0,0.0
y,6,834,5,9,36.0,42.0,0.0
y,6,835,5,9,42.0,48.0,0.0
y,6,836,5,9,48.0,54.0,0.0
y,6,837,5,9,54.0,60.0,0.0
y,6,838,5,9,60.0,66.0,0.0
y,6,839,5,9,66.0,72.0,0.0
y,6,840,5,9,72.0,78.0,0.0
y,6,842,5,10,12.0,24.0,0.0
y,6,844,5,10,24.0,36.0,0.0
y,6,846,5,10,36.0,48.0,0.0
y,6,848,5,10,48.0,60.0,0.0
y,6,850,5,10,60.0,72.0,0.0
y,6,853,5,2,12.0,24.0,0.0
y,6,855,5,2,24.0,36.0,0.0
y,6,857,5,2,36.0,48.0,0.0
y,6,859,5,2,48.0,60.0,0.0
y,6,861,5,2,60.0,72.0,0.0
y,6,864,5,4,12.0,24.0,0.0
y,6,866,5,4,24.0,36.0,0.0
y,6,868,5,4,36.0,48.0,0.0
y,6,870,5,4,48.0,60.0,0.0
y,6,872,5,4,60.0,72.0,0.0
y,6,875,5,1,12.0,24.0,0.0
y,6,877,5,1,24.0,36.0,0.0
y,6,879,5,1,36.0,48.0,0.0
y,6,881,5,1,48.0,60.0,0.0
y,6,883,5,1,60.0,72.0,0.0
y,6,885,3,6,6.0,12.0,0.0
y,6,886,3,6,12.0,18.0,0.0
y,6,887,3,6,18.0,24.0,0.0
y,6,888,3,6,24.0,30.0,0.0
y,6,889,3,6,30.0,36.0,0.0
y,6,890,3,6,36.0,42.0,0.0
y,6,891,3,6,42.0,48.0,0.0
y,6,892,3,6,48.0,54.0,0.0
y,6,893,3,6,54.0,60.0,0.0
y,6,894,3,6,60.0,66.0,0.0
y,6,895,3,6,66.0,72.0,0.0
y,6,896,3,6,72.0,78.0,0.0
y,6,897,16,17,6.0,12.0,0.0
y,6,898,16,17,12.0,18.0,0.0
y,6,899,16,17,18.0,24.0,0.0
y,6,900,16,17,24.0,30.0,0.0
y,6,901,16,17,30.0,36.0,0.0
y,6,902,16,17,36.0,42.0,0.0
y,6,903,16,17,42.0,48.0,0.0
y,6,904,16,17,48.0,54.0,0.0
y,6,905,16,17,54.0,60.0,0.0
y,6,906,16,17,60.0,66.0,0.0
y,6,907,16,17,66.0,72.0,0.0
y,6,908,16,17,72.0,78.0,0.0
y,6,910,3,9,12.0,24.0,0.0
y,6,912,3,9,24.0,36.0,0.0
y,6,914,3,9,36.0,48.0,0.0
y,6,916,3,9,48.0,60.0,0.0
y,6,918,3,9,60.0,72.0,0.0
y,6,931,3,10,12.0,24.0,0.0
y,6,933,3,10,24.0,36.0,0.0
y,6,935,3,10,36.0,48.0,0.0
y,6,937,3,10,48.0,60.0,0.0
y,6,939,3,10,60.0,72.0,0.0
y,6,941,3,2,6.0,12.0,0.0
y,6,942,3,2,12.0,18.0,0.0
y,6,943,3,2,18.0,24.0,0.0
y,6,944,3,2,24.0,30.0,0.0
y,6,945,3,2,30.0,36.0,0.0
y,6,946,3,2,36.0,42.0,0.0
y,6,947,3,2,42.0,48.0,1.0
y,6,948,3,2,48.0,54.0,0.0
y,6,949,3,2,54.0,60.0,0.0
y,6,950,3,2,60.0,66.0,0.0
y,6,951,3,2,66.0,72.0,0.0
y,6,952,3,2,72.0,78.0,0.0
y,6,953,3,4,6.0,12.0,0.0
y,6,954,3,4,12.0,18.0,0.0
y,6,955,3,4,18.0,24.0,0.0
y,6,956,3,4,24.0,30.0,0.0
y,6,957,3,4,30.0,36.0,0.0
y,6,958,3,4,36.0,42.0,0.0
y,6,959,3,4,42.0,48.0,0.0
y,6,960,3,4,48.0,54.0,0.0
y,6,961,3,4,54.0,60.0,0.0
y,6,962,3,4,60.0,66.0,0.0
y,6,963,3,4,66.0,72.0,0.0
y,6,964,3,4,72.0,78.0,0.0
y,6,965,3,1,6.0,12.0,0.0
y,6,966,3,1,12.0,18.0,0.0
y,6,967,3,1,18.0,24.0,0.0
y,6,968,3,1,24.0,30.0,0.0
y,6,969,3,1,30.0,36.0,0.0
y,6,970,3,1,36.0,42.0,0.0
y,6,971,3,1,42.0,48.0,0.0
y,6,972,3,1,48.0,54.0,0.0
y,6,973,3,1,54.0,60.0,0.0
y,6,974,3,1,60.0,66.0,0.0
y,6,975,3,1,66.0,72.0,0.0
y,6,976,3,1,72.0,78.0,0.0
y,6,978,29,27,12.0,24.0,0.0
y,6,980,29,27,24.0,36.0,0.0
y,6,982,29,27,36.0,48.0,0.0
y,6,984,29,27,48.0,60.0,0.0
y,6,986,29,27,60.0,72.0,0.0
y,6,998,29,31,12.0,24.0,0.0
y,6,1000,29,31,24.0,36.0,0.0
y,6,1002,29,31,36.0,48.0,0.0
y,6,1004,29,31,48.0,60.0,0.0
y,6,1006,29,31,60.0,72.0,0.0
y,6,1027,29,26,6.0,12.0,0.0
y,6,1028,29,26,12.0,18.0,0.0
y,6,1029,29,26,18.0,24.0,0.0
y,6,1030,29,26,24.0,30.0,0.0
y,6,1031,29,26,30.0,36.0,0.0
y,6,1032,29,26,36.0,42.0,0.0
y,6,1033,29,26,42.0,48.0,0.0
y,6,1034,29,26,48.0,54.0,0.0
y,6,1035,29,26,54.0,60.0,0.0
y,6,1036,29,26,60.0,66.0,0.0
y,6,1037,29,26,66.0,72.0,0.0
y,6,1038,29,26,72.0,78.0,0.0
y,6,1050,29,22,12.0,24.0,0.0
y,6,1052,29,22,24.0,36.0,0.0
y,6,1054,29,22,36.0,48.0,0.0
y,6,1056,29,22,48.0,60.0,0.0
y,6,1058,29,22,60.0,72.0,0.0
y,6,1061,29,35,12.0,24.0,0.0
y,6,1063,29,35,24.0,36.0,0.0
y,6,1065,29,35,36.0,48.0,0.0
y,6,1067,29,35,48.0,60.0,0.0
y,6,1069,29,35,60.0,72.0,0.0
y,6,1071,29,32,6.0,12.0,0.0
y,6,1072,29,32,12.0,18.0,0.0
y,6,1073,29,32,18.0,24.0,0.0
y,6,1074,29,32,24.0,30.0,0.0
y,6,1075,29,32,30.0,36.0,0.0
y,6,1076,29,32,36.0,42.0,0.0
y,6,1077,29,32,42.0,48.0,0.0
y,6,1078,29,32,48.0,54.0,0.0
y,6,1079,29,32,54.0,60.0,0.0
y,6,1080,29,32,60.0,66.0,0.0
y,6,1081,29,32,66.0,72.0,0.0
y,6,1082,29,32,72.0,78.0,0.0
y,6,1092,58,52,12.0,24.0,0.0
y,6,1094,58,52,24.0,36.0,0.0
y,6,1096,58,52,36.0,48.0,0.0
y,6,1098,58,52,48.0,60.0,0.0
y,6,1100,58,52,60.0,72.0,0.0
y,6,1112,52,42,12.0,24.0,0.0
y,6,1114,52,42,24.0,36.0,0.0
y,6,1116,52,42,36.0,48.0,0.0
y,6,1118,52,42,48.0,60.0,0.0
y,6,1120,52,42,60.0,72.0,0.0
y,6,1123,52,58,12.0,24.0,0.0
y,6,1125,52,58,24.0,36.0,0.0
y,6,1127,52,58,36.0,48.0,0.0
y,6,1129,52,58,48.0,60.0,0.0
y,6,1131,52,58,60.0,72.0,0.0
y,6,1145,52,46,12.0,24.0,0.0
y,6,1147,52,46,24.0,36.0,0.0
y,6,1149,52,46,36.0,48.0,0.0
y,6,1151,52,46,48.0,60.0,0.0
y,6,1153,52,46,60.0,72.0,0.0
y,6,1174,44,47,6.0,12.0,0.0
y,6,1175,44,47,12.0,18.0,0.0
y,6,1176,44,47,18.0,24.0,0.0
y,6,1177,44,47,24.0,30.0,0.0
y,6,1178,44,47,30.0,36.0,0.0
y,6,1179,44,47,36.0,42.0,1.0
y,6,1180,44,47,42.0,48.0,0.0
y,6,1181,44,47,48.0,54.0,0.0
y,6,1182,44,47,54.0,60.0,0.0
y,6,1183,44,47,60.0,66.0,0.0
y,6,1184,44,47,66.0,72.0,0.0
y,6,1185,44,47,72.0,78.0,0.0
y,6,1197,44,36,12.0,24.0,0.0
y,6,1199,44,36,24.0,36.0,0.0
y,6,1201,44,36,36.0,48.0,0.0
y,6,1203,44,36,48.0,60.0,0.0
y,6,1205,44,36,60.0,72.0,0.0
y,6,1208,44,54,12.0,24.0,0.0
y,6,1210,44,54,24.0,36.0,0.0
y,6,1212,44,54,36.0,48.0,0.0
y,6,1214,44,54,48.0,60.0,0.0
y,6,1216,44,54,60.0,72.0,0.0
y,6,1218,44,43,6.0,12.0,0.0
y,6,1219,44,43,12.0,18.0,0.0
y,6,1220,44,43,18.0,24.0,0.0
y,6,1221,44,43,24.0,30.0,0.0
y,6,1222,44,43,30.0,36.0,0.0
y,6,1223,44,43,36.0,42.0,0.0
y,6,1224,44,43,42.0,48.0,0.0
y,6,1225,44,43,48.0,54.0,0.0
y,6,1226,44,43,54.0,60.0,0.0
y,6,1227,44,43,60.0,66.0,0.0
y,6,1228,44,43,66.0,72.0,0.0
y,6,1229,44,43,72.0,78.0,0.0
y,6,1231,9,15,12.0,24.0,0.0
y,6,1233,9,15,24.0,36.0,0.0
y,6,1235,9,15,36.0,48.0,0.0
y,6,1237,9,15,48.0,60.0,0.0
y,6,1239,9,15,60.0,72.0,0.0
y,6,1241,9,5,6.0,12.0,0.0
y,6,1242,9,5,12.0,18.0,0.0
y,6,1243,9,5,18.0,24.0,0.0
y,6,1244,9,5,24.0,30.0,0.0
y,6,1245,9,5,30.0,36.0,0.0
y,6,1246,9,5,36.0,42.0,2.0
y,6,1247,9,5,42.0,48.0,0.0
y,6,1248,9,5,48.0,54.0,0.0
y,6,1249,9,5,54.0,60.0,0.0
y,6,1250,9,5,60.0,66.0,0.0
y,6,1251,9,5,66.0,72.0,0.0
y,6,1252,9,5,72.0,78.0,0.0
y,6,1255,9,10,12.0,24.0,0.0
y,6,1257,9,10,24.0,36.0,0.0
y,6,1259,9,10,36.0,48.0,0.0
y,6,1261,9,10,48.0,60.0,0.0
y,6,1263,9,10,60.0,72.0,0.0
y,6,1265,9,12,6.0,12.0,0.0
y,6,1266,9,12,12.0,18.0,0.0
y,6,1267,9,12,18.0,24.0,0.0
y,6,1268,9,12,24.0,30.0,0.0
y,6,1269,9,12,30.0,36.0,0.0
y,6,1270,9,12,36.0,42.0,0.0
y,6,1271,9,12,42.0,48.0,0.0
y,6,1272,9,12,48.0,54.0,0.0
y,6,1273,9,12,54.0,60.0,0.0
y,6,1274,9,12,60.0,66.0,0.0
y,6,1275,9,12,66.0,72.0,0.0
y,6,1276,9,12,72.0,78.0,0.0
y,6,1278,9,2,12.0,24.0,0.0
y,6,1280,9,2,24.0,36.0,0.0
y,6,1282,9,2,36.0,48.0,0.0
y,6,1284,9,2,48.0,60.0,0.0
y,6,1286,9,2,60.0,72.0,0.0
y,6,1289,9,4,12.0,24.0,0.0
y,6,1291,9,4,24.0,36.0,0.0
y,6,1293,9,4,36.0,48.0,0.0
y,6,1295,9,4,48.0,60.0,0.0
