varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,132,141,14,20,138.0,144.0,0.0
y,132,142,14,20,144.0,150.0,0.0
y,132,143,14,20,150.0,156.0,0.0
y,132,152,56,45,132.0,144.0,0.0
y,132,154,56,45,144.0,156.0,0.0
y,132,156,56,45,156.0,168.0,0.0
y,132,158,56,45,168.0,180.0,0.0
y,132,160,56,45,180.0,192.0,0.0
y,132,162,56,45,192.0,204.0,0.0
y,132,163,55,56,132.0,138.0,0.0
y,132,164,55,56,138.0,144.0,1.0
y,132,165,55,56,144.0,150.0,0.0
y,132,166,55,56,150.0,156.0,0.0
y,132,167,55,56,156.0,162.0,0.0
y,132,168,55,56,162.0,168.0,0.0
y,132,169,55,56,168.0,174.0,0.0
y,132,170,55,56,174.0,180.0,0.0
y,132,171,55,56,180.0,186.0,0.0
y,132,172,55,56,186.0,192.0,0.0
y,132,173,55,56,192.0,198.0,0.0
y,132,174,55,56,198.0,204.0,0.0
y,132,175,64,55,132.0,144.0,0.0
y,132,177,64,55,144.0,156.0,0.0
y,132,179,64,55,156.0,168.0,0.0
y,132,181,64,55,168.0,180.0,0.0
y,132,183,64,55,180.0,192.0,0.0
y,132,185,64,55,192.0,204.0,0.0
y,132,197,64,60,132.0,144.0,0.0
y,132,199,64,60,144.0,156.0,0.0
y,132,201,64,60,156.0,168.0,0.0
y,132,203,64,60,168.0,180.0,0.0
y,132,205,64,60,180.0,192.0,0.0
y,132,207,64,60,192.0,204.0,0.0
y,132,229,64,53,132.0,144.0,0.0
y,132,231,64,53,144.0,156.0,0.0
y,132,233,64,53,156.0,168.0,0.0
y,132,235,64,53,168.0,180.0,0.0
y,132,237,64,53,180.0,192.0,0.0
y,132,239,64,53,192.0,204.0,0.0
y,132,240,40,39,132.0,138.0,0.0
y,132,241,40,39,138.0,144.0,1.0
y,132,242,40,39,144.0,150.0,0.0
y,132,243,40,39,150.0,156.0,1.0
y,132,244,40,39,156.0,162.0,0.0
y,132,245,40,39,162.0,168.0,0.0
y,132,246,40,39,168.0,174.0,0.0
y,132,247,40,39,174.0,180.0,0.0
y,132,248,40,39,180.0,186.0,0.0
y,132,249,40,39,186.0,192.0,0.0
y,132,250,40,39,192.0,198.0,0.0
y,132,251,40,39,198.0,204.0,0.0
y,132,262,40,43,132.0,138.0,0.0
y,132,263,40,43,138.0,144.0,0.0
y,132,264,40,43,144.0,150.0,0.0
y,132,265,40,43,150.0,156.0,0.0
y,132,266,40,43,156.0,162.0,0.0
y,132,267,40,43,162.0,168.0,0.0
y,132,268,40,43,168.0,174.0,0.0
y,132,269,40,43,174.0,180.0,0.0
y,132,270,40,43,180.0,186.0,0.0
y,132,271,40,43,186.0,192.0,0.0
y,132,272,40,43,192.0,198.0,0.0
y,132,273,40,43,198.0,204.0,0.0
y,132,274,40,35,132.0,144.0,2.0
y,132,276,40,35,144.0,156.0,0.0
y,132,278,40,35,156.0,168.0,0.0
y,132,280,40,35,168.0,180.0,0.0
y,132,282,40,35,180.0,192.0,0.0
y,132,284,40,35,192.0,204.0,0.0
y,132,295,49,51,132.0,144.0,0.0
y,132,297,49,51,144.0,156.0,0.0
y,132,299,49,51,156.0,168.0,0.0
y,132,301,49,51,168.0,180.0,0.0
y,132,303,49,51,180.0,192.0,0.0
y,132,305,49,51,192.0,204.0,0.0
y,132,323,49,48,132.0,138.0,0.0
y,132,324,49,48,138.0,144.0,0.0
y,132,325,49,48,144.0,150.0,0.0
y,132,326,49,48,150.0,156.0,0.0
y,132,327,49,48,156.0,162.0,0.0
y,132,328,49,48,162.0,168.0,0.0
y,132,329,49,48,168.0,174.0,0.0
y,132,330,49,48,174.0,180.0,0.0
y,132,331,49,48,180.0,186.0,0.0
y,132,332,49,48,186.0,192.0,0.0
y,132,333,49,48,192.0,198.0,0.0
y,132,334,49,48,198.0,204.0,0.0
y,132,335,27,29,132.0,144.0,1.0
y,132,337,27,29,144.0,156.0,0.0
y,132,339,27,29,156.0,168.0,0.0
y,132,341,27,29,168.0,180.0,0.0
y,132,343,27,29,180.0,192.0,0.0
y,132,345,27,29,192.0,204.0,0.0
y,132,346,27,31,132.0,144.0,0.0
y,132,348,27,31,144.0,156.0,1.0
y,132,350,27,31,156.0,168.0,0.0
y,132,352,27,31,168.0,180.0,0.0
y,132,354,27,31,180.0,192.0,0.0
y,132,356,27,31,192.0,204.0,0.0
y,132,357,27,28,132.0,144.0,0.0
y,132,359,27,28,144.0,156.0,1.0
y,132,361,27,28,156.0,168.0,0.0
y,132,363,27,28,168.0,180.0,0.0
y,132,365,27,28,180.0,192.0,0.0
y,132,367,27,28,192.0,204.0,0.0
y,132,378,27,23,132.0,144.0,0.0
y,132,380,27,23,144.0,156.0,0.0
y,132,382,27,23,156.0,168.0,0.0
y,132,384,27,23,168.0,180.0,0.0
y,132,386,27,23,180.0,192.0,0.0
y,132,388,27,23,192.0,204.0,0.0
y,132,399,27,21,132.0,144.0,0.0
y,132,401,27,21,144.0,156.0,0.0
y,132,403,27,21,156.0,168.0,0.0
y,132,405,27,21,168.0,180.0,0.0
y,132,407,27,21,180.0,192.0,0.0
y,132,409,27,21,192.0,204.0,0.0
y,132,434,6,5,132.0,138.0,0.0
y,132,435,6,5,138.0,144.0,1.0
y,132,436,6,5,144.0,150.0,0.0
y,132,437,6,5,150.0,156.0,0.0
y,132,438,6,5,156.0,162.0,0.0
y,132,439,6,5,162.0,168.0,0.0
y,132,440,6,5,168.0,174.0,0.0
y,132,441,6,5,174.0,180.0,0.0
y,132,442,6,5,180.0,186.0,0.0
y,132,443,6,5,186.0,192.0,0.0
y,132,444,6,5,192.0,198.0,0.0
y,132,445,6,5,198.0,204.0,0.0
y,132,446,6,3,132.0,138.0,0.0
y,132,447,6,3,138.0,144.0,0.0
y,132,448,6,3,144.0,150.0,0.0
y,132,449,6,3,150.0,156.0,0.0
y,132,450,6,3,156.0,162.0,0.0
y,132,451,6,3,162.0,168.0,0.0
y,132,452,6,3,168.0,174.0,0.0
y,132,453,6,3,174.0,180.0,0.0
y,132,454,6,3,180.0,186.0,0.0
y,132,455,6,3,186.0,192.0,0.0
y,132,456,6,3,192.0,198.0,0.0
y,132,457,6,3,198.0,204.0,0.0
y,132,458,6,9,132.0,144.0,0.0
y,132,460,6,9,144.0,156.0,0.0
y,132,462,6,9,156.0,168.0,0.0
y,132,464,6,9,168.0,180.0,0.0
y,132,466,6,9,180.0,192.0,0.0
y,132,468,6,9,192.0,204.0,0.0
y,132,469,6,10,132.0,138.0,0.0
y,132,470,6,10,138.0,144.0,0.0
y,132,471,6,10,144.0,150.0,0.0
y,132,472,6,10,150.0,156.0,0.0
y,132,473,6,10,156.0,162.0,0.0
y,132,474,6,10,162.0,168.0,0.0
y,132,475,6,10,168.0,174.0,0.0
y,132,476,6,10,174.0,180.0,0.0
y,132,477,6,10,180.0,186.0,0.0
y,132,478,6,10,186.0,192.0,0.0
y,132,479,6,10,192.0,198.0,0.0
y,132,480,6,10,198.0,204.0,0.0
y,132,490,6,11,132.0,144.0,0.0
y,132,492,6,11,144.0,156.0,0.0
y,132,494,6,11,156.0,168.0,0.0
y,132,496,6,11,168.0,180.0,0.0
y,132,498,6,11,180.0,192.0,0.0
y,132,500,6,11,192.0,204.0,0.0
y,132,501,6,1,132.0,144.0,0.0
y,132,503,6,1,144.0,156.0,0.0
y,132,505,6,1,156.0,168.0,0.0
y,132,507,6,1,168.0,180.0,0.0
y,132,509,6,1,180.0,192.0,0.0
y,132,511,6,1,192.0,204.0,0.0
y,132,512,33,42,132.0,144.0,1.0
y,132,514,33,42,144.0,156.0,1.000000000000128
y,132,516,33,42,156.0,168.0,1.0
y,132,518,33,42,168.0,180.0,0.0
y,132,520,33,42,180.0,192.0,0.0
y,132,522,33,42,192.0,204.0,0.0
y,132,548,33,24,132.0,144.0,0.0
y,132,550,33,24,144.0,156.0,0.0
y,132,552,33,24,156.0,168.0,0.0
y,132,554,33,24,168.0,180.0,0.0
y,132,556,33,24,180.0,192.0,0.0
y,132,558,33,24,192.0,204.0,0.0
y,132,559,39,40,132.0,138.0,0.0
y,132,560,39,40,138.0,144.0,0.0
y,132,561,39,40,144.0,150.0,1.0
y,132,562,39,40,150.0,156.0,0.0
y,132,563,39,40,156.0,162.0,0.0
y,132,564,39,40,162.0,168.0,0.0
y,132,565,39,40,168.0,174.0,0.0
y,132,566,39,40,174.0,180.0,0.0
y,132,567,39,40,180.0,186.0,0.0
y,132,568,39,40,186.0,192.0,0.0
y,132,569,39,40,192.0,198.0,0.0
y,132,570,39,40,198.0,204.0,0.0
y,132,582,39,36,132.0,144.0,0.0
y,132,584,39,36,144.0,156.0,0.0
y,132,586,39,36,156.0,168.0,0.0
y,132,588,39,36,168.0,180.0,0.0
y,132,590,39,36,180.0,192.0,0.0
y,132,592,39,36,192.0,204.0,0.0
y,132,593,39,43,132.0,144.0,0.0
y,132,595,39,43,144.0,156.0,0.0
y,132,597,39,43,156.0,168.0,0.0
y,132,599,39,43,168.0,180.0,0.0
y,132,601,39,43,180.0,192.0,0.0
y,132,603,39,43,192.0,204.0,0.0
y,132,604,39,35,132.0,138.0,0.0
y,132,605,39,35,138.0,144.0,0.0
y,132,606,39,35,144.0,150.0,0.0
y,132,607,39,35,150.0,156.0,0.0
y,132,608,39,35,156.0,162.0,0.0
y,132,609,39,35,162.0,168.0,0.0
y,132,610,39,35,168.0,174.0,0.0
y,132,611,39,35,174.0,180.0,0.0
y,132,612,39,35,180.0,186.0,0.0
y,132,613,39,35,186.0,192.0,0.0
y,132,614,39,35,192.0,198.0,0.0
y,132,615,39,35,198.0,204.0,0.0
y,132,616,39,32,132.0,144.0,0.0
y,132,618,39,32,144.0,156.0,0.0
y,132,620,39,32,156.0,168.0,0.0
y,132,622,39,32,168.0,180.0,0.0
y,132,624,39,32,180.0,192.0,0.0
y,132,626,39,32,192.0,204.0,0.0
y,132,627,15,9,132.0,144.0,0.0
y,132,629,15,9,144.0,156.0,0.0
y,132,631,15,9,156.0,168.0,0.0
y,132,633,15,9,168.0,180.0,0.0
y,132,635,15,9,180.0,192.0,0.0
y,132,637,15,9,192.0,204.0,0.0
y,132,638,15,12,132.0,138.0,0.0
y,132,639,15,12,138.0,144.0,0.0
y,132,640,15,12,144.0,150.0,0.0
y,132,641,15,12,150.0,156.0,0.0
y,132,642,15,12,156.0,162.0,0.0
y,132,643,15,12,162.0,168.0,0.0
y,132,644,15,12,168.0,174.0,0.0
y,132,645,15,12,174.0,180.0,0.0
y,132,646,15,12,180.0,186.0,0.0
y,132,647,15,12,186.0,192.0,0.0
y,132,648,15,12,192.0,198.0,0.0
y,132,649,15,12,198.0,204.0,0.0
y,132,656,15,26,132.0,144.0,0.0
y,132,658,15,26,144.0,156.0,0.0
y,132,660,15,26,156.0,168.0,0.0
y,132,662,15,26,168.0,180.0,1.0
y,132,664,15,26,180.0,192.0,0.0
y,132,666,15,26,192.0,204.0,0.0
y,132,677,15,22,132.0,138.0,0.0
y,132,678,15,22,138.0,144.0,1.0
y,132,679,15,22,144.0,150.0,0.0
y,132,680,15,22,150.0,156.0,0.0
y,132,681,15,22,156.0,162.0,1.0
y,132,682,15,22,162.0,168.0,0.0
y,132,683,15,22,168.0,174.0,0.0
y,132,684,15,22,174.0,180.0,0.0
y,132,685,15,22,180.0,186.0,0.0
y,132,686,15,22,186.0,192.0,0.0
y,132,687,15,22,192.0,198.0,0.0
y,132,688,15,22,198.0,204.0,0.0
y,132,689,42,33,132.0,144.0,0.0
y,132,691,42,33,144.0,156.0,0.0
y,132,693,42,33,156.0,168.0,0.0
y,132,695,42,33,168.0,180.0,0.0
y,132,697,42,33,180.0,192.0,0.0
y,132,699,42,33,192.0,204.0,0.0
y,132,700,42,52,132.0,144.0,1.0
y,132,702,42,52,144.0,156.0,0.0
y,132,704,42,52,156.0,168.0,0.0
y,132,706,42,52,168.0,180.0,0.0
y,132,708,42,52,180.0,192.0,0.0
y,132,710,42,52,192.0,204.0,0.0
y,132,711,42,46,132.0,144.0,0.0
y,132,713,42,46,144.0,156.0,0.0
y,132,715,42,46,156.0,168.0,0.0
y,132,717,42,46,168.0,180.0,0.0
y,132,719,42,46,180.0,192.0,0.0
y,132,721,42,46,192.0,204.0,0.0
y,132,722,42,41,132.0,144.0,1.000000000000128
y,132,724,42,41,144.0,156.0,4.0
y,132,726,42,41,156.0,168.0,0.0
y,132,728,42,41,168.0,180.0,1.0
y,132,730,42,41,180.0,192.0,0.0
y,132,732,42,41,192.0,204.0,0.0
y,132,743,47,60,132.0,144.0,0.0
y,132,745,47,60,144.0,156.0,0.0
y,132,747,47,60,156.0,168.0,0.0
y,132,749,47,60,168.0,180.0,0.0
y,132,751,47,60,180.0,192.0,0.0
y,132,753,47,60,192.0,204.0,0.0
y,132,754,47,54,132.0,138.0,0.0
y,132,755,47,54,138.0,144.0,0.0
y,132,756,47,54,144.0,150.0,0.0
y,132,757,47,54,150.0,156.0,0.0
y,132,758,47,54,156.0,162.0,0.0
y,132,759,47,54,162.0,168.0,0.0
y,132,760,47,54,168.0,174.0,0.0
y,132,761,47,54,174.0,180.0,0.0
y,132,762,47,54,180.0,186.0,0.0
y,132,763,47,54,186.0,192.0,0.0
y,132,764,47,54,192.0,198.0,0.0
y,132,765,47,54,198.0,204.0,0.0
y,132,766,47,43,132.0,138.0,0.0
y,132,767,47,43,138.0,144.0,0.0
y,132,768,47,43,144.0,150.0,0.0
y,132,769,47,43,150.0,156.0,0.0
y,132,770,47,43,156.0,162.0,0.0
y,132,771,47,43,162.0,168.0,0.0
y,132,772,47,43,168.0,174.0,0.0
y,132,773,47,43,174.0,180.0,0.0
y,132,774,47,43,180.0,186.0,0.0
y,132,775,47,43,186.0,192.0,2.0
y,132,776,47,43,192.0,198.0,0.0
y,132,777,47,43,198.0,204.0,0.0
y,132,794,65,63,132.0,144.0,0.0
y,132,796,65,63,144.0,156.0,0.0
y,132,798,65,63,156.0,168.0,0.0
y,132,800,65,63,168.0,180.0,0.0
y,132,802,65,63,180.0,192.0,0.0
y,132,804,65,63,192.0,204.0,0.0
y,132,805,5,6,132.0,138.0,0.0
y,132,806,5,6,138.0,144.0,0.0
y,132,807,5,6,144.0,150.0,0.0
y,132,808,5,6,150.0,156.0,0.0
y,132,809,5,6,156.0,162.0,0.0
y,132,810,5,6,162.0,168.0,0.0
y,132,811,5,6,168.0,174.0,0.0
y,132,812,5,6,174.0,180.0,0.0
y,132,813,5,6,180.0,186.0,0.0
y,132,814,5,6,186.0,192.0,0.0
y,132,815,5,6,192.0,198.0,0.0
y,132,816,5,6,198.0,204.0,0.0
y,132,817,5,3,132.0,138.0,0.0
y,132,818,5,3,138.0,144.0,1.0
y,132,819,5,3,144.0,150.0,0.0
y,132,820,5,3,150.0,156.0,0.0
y,132,821,5,3,156.0,162.0,0.0
y,132,822,5,3,162.0,168.0,0.0
y,132,823,5,3,168.0,174.0,0.0
y,132,824,5,3,174.0,180.0,0.0
y,132,825,5,3,180.0,186.0,0.0
y,132,826,5,3,186.0,192.0,0.0
y,132,827,5,3,192.0,198.0,0.0
y,132,828,5,3,198.0,204.0,0.0
y,132,829,5,9,132.0,138.0,0.0
y,132,830,5,9,138.0,144.0,0.0
y,132,831,5,9,144.0,150.0,0.0
y,132,832,5,9,150.0,156.0,0.0
y,132,833,5,9,156.0,162.0,0.0
y,132,834,5,9,162.0,168.0,0.0
y,132,835,5,9,168.0,174.0,0.0
y,132,836,5,9,174.0,180.0,0.0
y,132,837,5,9,180.0,186.0,0.0
y,132,838,5,9,186.0,192.0,0.0
y,132,839,5,9,192.0,198.0,0.0
y,132,840,5,9,198.0,204.0,0.0
y,132,841,5,10,132.0,144.0,0.0
y,132,843,5,10,144.0,156.0,0.0
y,132,845,5,10,156.0,168.0,0.0
y,132,847,5,10,168.0,180.0,0.0
y,132,849,5,10,180.0,192.0,0.0
y,132,851,5,10,192.0,204.0,0.0
y,132,852,5,2,132.0,144.0,0.0
y,132,854,5,2,144.0,156.0,0.0
y,132,856,5,2,156.0,168.0,0.0
y,132,858,5,2,168.0,180.0,1.0
y,132,860,5,2,180.0,192.0,0.0
y,132,862,5,2,192.0,204.0,0.0
y,132,863,5,4,132.0,144.0,0.0
y,132,865,5,4,144.0,156.0,0.0
y,132,867,5,4,156.0,168.0,0.0
y,132,869,5,4,168.0,180.0,0.0
y,132,871,5,4,180.0,192.0,0.0
y,132,873,5,4,192.0,204.0,0.0
y,132,874,5,1,132.0,144.0,0.0
y,132,876,5,1,144.0,156.0,0.0
y,132,878,5,1,156.0,168.0,0.0
y,132,880,5,1,168.0,180.0,0.0
y,132,882,5,1,180.0,192.0,0.0
y,132,884,5,1,192.0,204.0,0.0
y,132,885,3,6,132.0,138.0,0.0
y,132,886,3,6,138.0,144.0,0.0
y,132,887,3,6,144.0,150.0,0.0
y,132,888,3,6,150.0,156.0,0.0
y,132,889,3,6,156.0,162.0,0.0
y,132,890,3,6,162.0,168.0,0.0
y,132,891,3,6,168.0,174.0,0.0
y,132,892,3,6,174.0,180.0,0.0
y,132,893,3,6,180.0,186.0,0.0
y,132,894,3,6,186.0,192.0,0.0
y,132,895,3,6,192.0,198.0,0.0
y,132,896,3,6,198.0,204.0,0.0
y,132,897,16,17,132.0,138.0,0.0
y,132,898,16,17,138.0,144.0,0.0
y,132,899,16,17,144.0,150.0,0.0
y,132,900,16,17,150.0,156.0,0.0
y,132,901,16,17,156.0,162.0,0.0
y,132,902,16,17,162.0,168.0,0.0
y,132,903,16,17,168.0,174.0,0.0
y,132,904,16,17,174.0,180.0,0.0
y,132,905,16,17,180.0,186.0,0.0
y,132,906,16,17,186.0,192.0,0.0
y,132,907,16,17,192.0,198.0,0.0
y,132,908,16,17,198.0,204.0,0.0
y,132,909,3,9,132.0,144.0,0.0
y,132,911,3,9,144.0,156.0,0.0
y,132,913,3,9,156.0,168.0,0.0
y,132,915,3,9,168.0,180.0,0.0
y,132,917,3,9,180.0,192.0,0.0
y,132,919,3,9,192.0,204.0,0.0
y,132,930,3,10,132.0,144.0,0.0
y,132,932,3,10,144.0,156.0,0.0
y,132,934,3,10,156.0,168.0,0.0
y,132,936,3,10,168.0,180.0,0.0
y,132,938,3,10,180.0,192.0,0.0
y,132,940,3,10,192.0,204.0,0.0
y,132,941,3,2,132.0,138.0,0.0
y,132,942,3,2,138.0,144.0,0.0
y,132,943,3,2,144.0,150.0,0.0
y,132,944,3,2,150.0,156.0,0.0
y,132,945,3,2,156.0,162.0,0.0
y,132,946,3,2,162.0,168.0,0.0
y,132,947,3,2,168.0,174.0,0.0
y,132,948,3,2,174.0,180.0,0.0
y,132,949,3,2,180.0,186.0,0.0
y,132,950,3,2,186.0,192.0,0.0
y,132,951,3,2,192.0,198.0,0.0
y,132,952,3,2,198.0,204.0,0.0
y,132,953,3,4,132.0,138.0,0.0
y,132,954,3,4,138.0,144.0,0.0
y,132,955,3,4,144.0,150.0,0.0
y,132,956,3,4,150.0,156.0,0.0
y,132,957,3,4,156.0,162.0,0.0
y,132,958,3,4,162.0,168.0,0.0
y,132,959,3,4,168.0,174.0,0.0
y,132,960,3,4,174.0,180.0,0.0
y,132,961,3,4,180.0,186.0,0.0
y,132,962,3,4,186.0,192.0,0.0
y,132,963,3,4,192.0,198.0,0.0
y,132,964,3,4,198.0,204.0,0.0
y,132,965,3,1,132.0,138.0,0.0
y,132,966,3,1,138.0,144.0,0.0
y,132,967,3,1,144.0,150.0,0.0
y,132,968,3,1,150.0,156.0,0.0
y,132,969,3,1,156.0,162.0,0.0
y,132,970,3,1,162.0,168.0,0.0
y,132,971,3,1,168.0,174.0,0.0
y,132,972,3,1,174.0,180.0,0.0
y,132,973,3,1,180.0,186.0,0.0
y,132,974,3,1,186.0,192.0,0.0
y,132,975,3,1,192.0,198.0,0.0
y,132,976,3,1,198.0,204.0,0.0
y,132,977,29,27,132.0,144.0,0.0
y,132,979,29,27,144.0,156.0,0.0
y,132,981,29,27,156.0,168.0,0.0
y,132,983,29,27,168.0,180.0,0.0
y,132,985,29,27,180.0,192.0,0.0
y,132,987,29,27,192.0,204.0,0.0
y,132,997,29,31,132.0,144.0,0.0
y,132,999,29,31,144.0,156.0,0.0
y,132,1001,29,31,156.0,168.0,0.0
y,132,1003,29,31,168.0,180.0,0.0
y,132,1005,29,31,180.0,192.0,0.0
y,132,1007,29,31,192.0,204.0,0.0
y,132,1027,29,26,132.0,138.0,0.0
y,132,1028,29,26,138.0,144.0,0.0
y,132,1029,29,26,144.0,150.0,0.0
y,132,1030,29,26,150.0,156.0,0.0
y,132,1031,29,26,156.0,162.0,0.0
y,132,1032,29,26,162.0,168.0,0.0
y,132,1033,29,26,168.0,174.0,0.0
y,132,1034,29,26,174.0,180.0,0.0
y,132,1035,29,26,180.0,186.0,0.0
y,132,1036,29,26,186.0,192.0,0.0
y,132,1037,29,26,192.0,198.0,0.0
y,132,1038,29,26,198.0,204.0,2.0000000000102887
y,132,1049,29,22,132.0,144.0,0.0
y,132,1051,29,22,144.0,156.0,0.0
y,132,1053,29,22,156.0,168.0,0.0
y,132,1055,29,22,168.0,180.0,0.0
y,132,1057,29,22,180.0,192.0,0.0
y,132,1059,29,22,192.0,204.0,0.0
y,132,1060,29,35,132.0,144.0,0.0
y,132,1062,29,35,144.0,156.0,0.0
y,132,1064,29,35,156.0,168.0,0.0
y,132,1066,29,35,168.0,180.0,0.0
y,132,1068,29,35,180.0,192.0,0.0
y,132,1070,29,35,192.0,204.0,0.0
y,132,1071,29,32,132.0,138.0,0.0
y,132,1072,29,32,138.0,144.0,0.0
y,132,1073,29,32,144.0,150.0,0.0
y,132,1074,29,32,150.0,156.0,0.0
y,132,1075,29,32,156.0,162.0,0.0
y,132,1076,29,32,162.0,168.0,0.0
y,132,1077,29,32,168.0,174.0,0.0
y,132,1078,29,32,174.0,180.0,0.0
y,132,1079,29,32,180.0,186.0,0.0
y,132,1080,29,32,186.0,192.0,0.0
y,132,1081,29,32,192.0,198.0,0.0
y,132,1082,29,32,198.0,204.0,0.0
y,132,1091,58,52,132.0,144.0,0.0
y,132,1093,58,52,144.0,156.0,1.0
y,132,1095,58,52,156.0,168.0,1.0
y,132,1097,58,52,168.0,180.0,0.0
y,132,1099,58,52,180.0,192.0,0.0
y,132,1101,58,52,192.0,204.0,0.0
y,132,1111,52,42,132.0,144.0,0.0
y,132,1113,52,42,144.0,156.0,0.0
y,132,1115,52,42,156.0,168.0,0.0
y,132,1117,52,42,168.0,180.0,0.0
y,132,1119,52,42,180.0,192.0,0.0
y,132,1121,52,42,192.0,204.0,0.0
y,132,1122,52,58,132.0,144.0,0.0
y,132,1124,52,58,144.0,156.0,0.0
y,132,1126,52,58,156.0,168.0,0.0
y,132,1128,52,58,168.0,180.0,0.0
y,132,1130,52,58,180.0,192.0,0.0
y,132,1132,52,58,192.0,204.0,0.0
y,132,1144,52,46,132.0,144.0,0.0
y,132,1146,52,46,144.0,156.0,0.0
y,132,1148,52,46,156.0,168.0,0.0
y,132,1150,52,46,168.0,180.0,0.0
y,132,1152,52,46,180.0,192.0,0.0
y,132,1154,52,46,192.0,204.0,0.0
y,132,1155,52,41,132.0,144.0,0.0
y,132,1157,52,41,144.0,156.0,0.0
y,132,1174,44,47,132.0,138.0,0.0
y,132,1175,44,47,138.0,144.0,0.0
y,132,1176,44,47,144.0,150.0,0.0
y,132,1177,44,47,150.0,156.0,0.0
y,132,1178,44,47,156.0,162.0,0.0
y,132,1179,44,47,162.0,168.0,0.0
y,132,1180,44,47,168.0,174.0,0.0
y,132,1181,44,47,174.0,180.0,0.0
y,132,1182,44,47,180.0,186.0,0.0
y,132,1183,44,47,186.0,192.0,0.0
y,132,1184,44,47,192.0,198.0,0.0
y,132,1185,44,47,198.0,204.0,0.0
y,132,1196,44,36,132.0,144.0,0.0
y,132,1198,44,36,144.0,156.0,1.0
y,132,1200,44,36,156.0,168.0,0.0
y,132,1202,44,36,168.0,180.0,0.0
y,132,1204,44,36,180.0,192.0,0.0
y,132,1206,44,36,192.0,204.0,0.0
y,132,1207,44,54,132.0,144.0,0.0
y,132,1209,44,54,144.0,156.0,0.0
y,132,1211,44,54,156.0,168.0,0.0
y,132,1213,44,54,168.0,180.0,0.0
y,132,1215,44,54,180.0,192.0,0.0
y,132,1217,44,54,192.0,204.0,0.0
y,132,1218,44,43,132.0,138.0,0.0
y,132,1219,44,43,138.0,144.0,0.0
y,132,1220,44,43,144.0,150.0,0.0
y,132,1221,44,43,150.0,156.0,0.0
