varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,30,163,55,56,30.0,36.0,0.0
y,30,164,55,56,36.0,42.0,0.0
y,30,165,55,56,42.0,48.0,0.0
y,30,166,55,56,48.0,54.0,0.0
y,30,167,55,56,54.0,60.0,0.0
y,30,168,55,56,60.0,66.0,0.0
y,30,169,55,56,66.0,72.0,0.0
y,30,170,55,56,72.0,78.0,0.0
y,30,171,55,56,78.0,84.0,0.0
y,30,172,55,56,84.0,90.0,0.0
y,30,173,55,56,90.0,96.0,0.0
y,30,174,55,56,96.0,102.0,0.0
y,30,176,64,55,36.0,48.0,0.0
y,30,178,64,55,48.0,60.0,0.0
y,30,180,64,55,60.0,72.0,0.0
y,30,182,64,55,72.0,84.0,0.0
y,30,184,64,55,84.0,96.0,0.0
y,30,198,64,60,36.0,48.0,0.0
y,30,200,64,60,48.0,60.0,0.0
y,30,202,64,60,60.0,72.0,0.0
y,30,204,64,60,72.0,84.0,0.0
y,30,206,64,60,84.0,96.0,0.0
y,30,230,64,53,36.0,48.0,0.0
y,30,232,64,53,48.0,60.0,0.0
y,30,234,64,53,60.0,72.0,0.0
y,30,236,64,53,72.0,84.0,0.0
y,30,238,64,53,84.0,96.0,0.0
y,30,240,40,39,30.0,36.0,0.0
y,30,241,40,39,36.0,42.0,0.0
y,30,242,40,39,42.0,48.0,0.0
y,30,243,40,39,48.0,54.0,0.0
y,30,244,40,39,54.0,60.0,0.0
y,30,245,40,39,60.0,66.0,0.0
y,30,246,40,39,66.0,72.0,0.0
y,30,247,40,39,72.0,78.0,0.0
y,30,248,40,39,78.0,84.0,0.0
y,30,249,40,39,84.0,90.0,0.0
y,30,250,40,39,90.0,96.0,0.0
y,30,251,40,39,96.0,102.0,0.0
y,30,262,40,43,30.0,36.0,0.0
y,30,263,40,43,36.0,42.0,0.0
y,30,264,40,43,42.0,48.0,0.0
y,30,265,40,43,48.0,54.0,0.0
y,30,266,40,43,54.0,60.0,0.0
y,30,267,40,43,60.0,66.0,0.0
y,30,268,40,43,66.0,72.0,0.0
y,30,269,40,43,72.0,78.0,0.0
y,30,270,40,43,78.0,84.0,0.0
y,30,271,40,43,84.0,90.0,0.0
y,30,272,40,43,90.0,96.0,0.0
y,30,273,40,43,96.0,102.0,0.0
y,30,275,40,35,36.0,48.0,1.0
y,30,277,40,35,48.0,60.0,2.0
y,30,279,40,35,60.0,72.0,1.0
y,30,281,40,35,72.0,84.0,0.0
y,30,283,40,35,84.0,96.0,0.0
y,30,296,49,51,36.0,48.0,0.0
y,30,298,49,51,48.0,60.0,0.0
y,30,300,49,51,60.0,72.0,0.0
y,30,302,49,51,72.0,84.0,0.0
y,30,304,49,51,84.0,96.0,0.0
y,30,323,49,48,30.0,36.0,0.0
y,30,324,49,48,36.0,42.0,0.0
y,30,325,49,48,42.0,48.0,0.0
y,30,326,49,48,48.0,54.0,0.0
y,30,327,49,48,54.0,60.0,0.0
y,30,328,49,48,60.0,66.0,0.0
y,30,329,49,48,66.0,72.0,0.0
y,30,330,49,48,72.0,78.0,0.0
y,30,331,49,48,78.0,84.0,0.0
y,30,332,49,48,84.0,90.0,0.0
y,30,333,49,48,90.0,96.0,0.0
y,30,334,49,48,96.0,102.0,0.0
y,30,336,27,29,36.0,48.0,0.0
y,30,338,27,29,48.0,60.0,0.0
y,30,340,27,29,60.0,72.0,0.0
y,30,342,27,29,72.0,84.0,0.0
y,30,344,27,29,84.0,96.0,0.0
y,30,347,27,31,36.0,48.0,0.0
y,30,349,27,31,48.0,60.0,0.0
y,30,351,27,31,60.0,72.0,0.0
y,30,353,27,31,72.0,84.0,0.0
y,30,355,27,31,84.0,96.0,0.0
y,30,358,27,28,36.0,48.0,0.0
y,30,360,27,28,48.0,60.0,0.0
y,30,362,27,28,60.0,72.0,1.0
y,30,364,27,28,72.0,84.0,0.0
y,30,366,27,28,84.0,96.0,0.0
y,30,379,27,23,36.0,48.0,0.0
y,30,381,27,23,48.0,60.0,0.0
y,30,383,27,23,60.0,72.0,0.0
y,30,385,27,23,72.0,84.0,1.0
y,30,387,27,23,84.0,96.0,0.0
y,30,400,27,21,36.0,48.0,0.0
y,30,402,27,21,48.0,60.0,0.0
y,30,404,27,21,60.0,72.0,0.0
y,30,406,27,21,72.0,84.0,0.0
y,30,408,27,21,84.0,96.0,0.0
y,30,434,6,5,30.0,36.0,0.0
y,30,435,6,5,36.0,42.0,0.0
y,30,436,6,5,42.0,48.0,0.0
y,30,437,6,5,48.0,54.0,0.0
y,30,438,6,5,54.0,60.0,0.0
y,30,439,6,5,60.0,66.0,0.0
y,30,440,6,5,66.0,72.0,0.0
y,30,441,6,5,72.0,78.0,0.0
y,30,442,6,5,78.0,84.0,0.0
y,30,443,6,5,84.0,90.0,0.0
y,30,444,6,5,90.0,96.0,0.0
y,30,445,6,5,96.0,102.0,0.0
y,30,446,6,3,30.0,36.0,0.0
y,30,447,6,3,36.0,42.0,0.0
y,30,448,6,3,42.0,48.0,0.0
y,30,449,6,3,48.0,54.0,0.0
y,30,450,6,3,54.0,60.0,1.0000000000001061
y,30,451,6,3,60.0,66.0,0.0
y,30,452,6,3,66.0,72.0,0.0
y,30,453,6,3,72.0,78.0,0.0
y,30,454,6,3,78.0,84.0,0.0
y,30,455,6,3,84.0,90.0,0.0
y,30,456,6,3,90.0,96.0,0.0
y,30,457,6,3,96.0,102.0,0.0
y,30,459,6,9,36.0,48.0,0.0
y,30,461,6,9,48.0,60.0,0.0
y,30,463,6,9,60.0,72.0,0.0
y,30,465,6,9,72.0,84.0,0.0
y,30,467,6,9,84.0,96.0,0.0
y,30,469,6,10,30.0,36.0,0.0
y,30,470,6,10,36.0,42.0,0.0
y,30,471,6,10,42.0,48.0,0.0
y,30,472,6,10,48.0,54.0,0.0
y,30,473,6,10,54.0,60.0,0.0
y,30,474,6,10,60.0,66.0,0.0
y,30,475,6,10,66.0,72.0,0.0
y,30,476,6,10,72.0,78.0,0.0
y,30,477,6,10,78.0,84.0,0.0
y,30,478,6,10,84.0,90.0,0.0
y,30,479,6,10,90.0,96.0,0.0
y,30,480,6,10,96.0,102.0,0.0
y,30,491,6,11,36.0,48.0,0.0
y,30,493,6,11,48.0,60.0,0.0
y,30,495,6,11,60.0,72.0,0.0
y,30,497,6,11,72.0,84.0,0.0
y,30,499,6,11,84.0,96.0,0.0
y,30,502,6,1,36.0,48.0,0.0
y,30,504,6,1,48.0,60.0,0.0
y,30,506,6,1,60.0,72.0,0.0
y,30,508,6,1,72.0,84.0,0.0
y,30,510,6,1,84.0,96.0,0.0
y,30,513,33,42,36.0,48.0,1.0
y,30,515,33,42,48.0,60.0,5.000000000000213
y,30,517,33,42,60.0,72.0,0.0
y,30,519,33,42,72.0,84.0,0.0
y,30,521,33,42,84.0,96.0,0.0
y,30,549,33,24,36.0,48.0,0.0
y,30,551,33,24,48.0,60.0,1.0
y,30,553,33,24,60.0,72.0,0.0
y,30,555,33,24,72.0,84.0,0.0
y,30,557,33,24,84.0,96.0,0.0
y,30,559,39,40,30.0,36.0,0.0
y,30,560,39,40,36.0,42.0,0.0
y,30,561,39,40,42.0,48.0,0.0
y,30,562,39,40,48.0,54.0,0.0
y,30,563,39,40,54.0,60.0,0.0
y,30,564,39,40,60.0,66.0,0.0
y,30,565,39,40,66.0,72.0,0.0
y,30,566,39,40,72.0,78.0,0.0
y,30,567,39,40,78.0,84.0,0.0
y,30,568,39,40,84.0,90.0,0.0
y,30,569,39,40,90.0,96.0,0.0
y,30,570,39,40,96.0,102.0,0.0
y,30,583,39,36,36.0,48.0,0.0
y,30,585,39,36,48.0,60.0,0.0
y,30,587,39,36,60.0,72.0,0.0
y,30,589,39,36,72.0,84.0,0.0
y,30,591,39,36,84.0,96.0,0.0
y,30,594,39,43,36.0,48.0,0.0
y,30,596,39,43,48.0,60.0,0.0
y,30,598,39,43,60.0,72.0,0.0
y,30,600,39,43,72.0,84.0,0.0
y,30,602,39,43,84.0,96.0,0.0
y,30,604,39,35,30.0,36.0,0.0
y,30,605,39,35,36.0,42.0,0.0
y,30,606,39,35,42.0,48.0,0.0
y,30,607,39,35,48.0,54.0,2.0
y,30,608,39,35,54.0,60.0,0.0
y,30,609,39,35,60.0,66.0,0.0
y,30,610,39,35,66.0,72.0,0.0
y,30,611,39,35,72.0,78.0,0.0
y,30,612,39,35,78.0,84.0,0.0
y,30,613,39,35,84.0,90.0,0.0
y,30,614,39,35,90.0,96.0,0.0
y,30,615,39,35,96.0,102.0,0.0
y,30,617,39,32,36.0,48.0,0.0
y,30,619,39,32,48.0,60.0,0.0
y,30,621,39,32,60.0,72.0,0.0
y,30,623,39,32,72.0,84.0,0.0
y,30,625,39,32,84.0,96.0,0.0
y,30,628,15,9,36.0,48.0,0.0
y,30,630,15,9,48.0,60.0,0.0
y,30,632,15,9,60.0,72.0,0.0
y,30,634,15,9,72.0,84.0,0.0
y,30,636,15,9,84.0,96.0,0.0
y,30,638,15,12,30.0,36.0,0.0
y,30,639,15,12,36.0,42.0,0.0
y,30,640,15,12,42.0,48.0,0.0
y,30,641,15,12,48.0,54.0,0.0
y,30,642,15,12,54.0,60.0,0.0
y,30,643,15,12,60.0,66.0,0.0
y,30,644,15,12,66.0,72.0,0.0
y,30,645,15,12,72.0,78.0,0.0
y,30,646,15,12,78.0,84.0,0.0
y,30,647,15,12,84.0,90.0,0.0
y,30,648,15,12,90.0,96.0,0.0
y,30,649,15,12,96.0,102.0,0.0
y,30,657,15,26,36.0,48.0,0.0
y,30,659,15,26,48.0,60.0,0.0
y,30,661,15,26,60.0,72.0,0.0
y,30,663,15,26,72.0,84.0,0.0
y,30,665,15,26,84.0,96.0,0.0
y,30,677,15,22,30.0,36.0,0.0
y,30,678,15,22,36.0,42.0,0.0
y,30,679,15,22,42.0,48.0,0.0
y,30,680,15,22,48.0,54.0,0.0
y,30,681,15,22,54.0,60.0,0.0
y,30,682,15,22,60.0,66.0,0.0
y,30,683,15,22,66.0,72.0,0.0
y,30,684,15,22,72.0,78.0,0.0
y,30,685,15,22,78.0,84.0,0.0
y,30,686,15,22,84.0,90.0,0.0
y,30,687,15,22,90.0,96.0,0.0
y,30,688,15,22,96.0,102.0,0.0
y,30,690,42,33,36.0,48.0,0.0
y,30,692,42,33,48.0,60.0,0.0
y,30,694,42,33,60.0,72.0,0.0
y,30,696,42,33,72.0,84.0,0.0
y,30,698,42,33,84.0,96.0,0.0
y,30,701,42,52,36.0,48.0,0.0
y,30,703,42,52,48.0,60.0,1.0
y,30,705,42,52,60.0,72.0,0.0
y,30,707,42,52,72.0,84.0,0.0
y,30,709,42,52,84.0,96.0,0.0
y,30,712,42,46,36.0,48.0,0.0
y,30,714,42,46,48.0,60.0,0.0
y,30,716,42,46,60.0,72.0,0.0
y,30,718,42,46,72.0,84.0,0.0
y,30,720,42,46,84.0,96.0,0.0
y,30,723,42,41,36.0,48.0,0.0
y,30,725,42,41,48.0,60.0,0.0
y,30,727,42,41,60.0,72.0,0.0
y,30,729,42,41,72.0,84.0,0.0
y,30,731,42,41,84.0,96.0,0.0
y,30,744,47,60,36.0,48.0,0.0
y,30,746,47,60,48.0,60.0,0.0
y,30,748,47,60,60.0,72.0,0.0
y,30,750,47,60,72.0,84.0,0.0
y,30,752,47,60,84.0,96.0,0.0
y,30,754,47,54,30.0,36.0,0.0
y,30,755,47,54,36.0,42.0,0.0
y,30,756,47,54,42.0,48.0,0.0
y,30,757,47,54,48.0,54.0,0.0
y,30,758,47,54,54.0,60.0,0.0
y,30,759,47,54,60.0,66.0,0.0
y,30,760,47,54,66.0,72.0,0.0
y,30,761,47,54,72.0,78.0,0.0
y,30,762,47,54,78.0,84.0,0.0
y,30,763,47,54,84.0,90.0,0.0
y,30,764,47,54,90.0,96.0,0.0
y,30,765,47,54,96.0,102.0,0.0
y,30,766,47,43,30.0,36.0,0.0
y,30,767,47,43,36.0,42.0,0.0
y,30,768,47,43,42.0,48.0,0.0
y,30,769,47,43,48.0,54.0,0.0
y,30,770,47,43,54.0,60.0,0.0
y,30,771,47,43,60.0,66.0,0.0
y,30,772,47,43,66.0,72.0,3.0
y,30,773,47,43,72.0,78.0,0.0
y,30,774,47,43,78.0,84.0,1.0
y,30,775,47,43,84.0,90.0,0.0
y,30,776,47,43,90.0,96.0,0.0
y,30,777,47,43,96.0,102.0,0.0
y,30,795,65,63,36.0,48.0,0.0
y,30,797,65,63,48.0,60.0,0.0
y,30,799,65,63,60.0,72.0,0.0
y,30,801,65,63,72.0,84.0,0.0
y,30,803,65,63,84.0,96.0,0.0
y,30,805,5,6,30.0,36.0,0.0
y,30,806,5,6,36.0,42.0,0.0
y,30,807,5,6,42.0,48.0,0.0
y,30,808,5,6,48.0,54.0,0.0
y,30,809,5,6,54.0,60.0,0.0
y,30,810,5,6,60.0,66.0,0.0
y,30,811,5,6,66.0,72.0,0.0
y,30,812,5,6,72.0,78.0,0.0
y,30,813,5,6,78.0,84.0,0.0
y,30,814,5,6,84.0,90.0,0.0
y,30,815,5,6,90.0,96.0,0.0
y,30,816,5,6,96.0,102.0,0.0
y,30,817,5,3,30.0,36.0,0.0
y,30,818,5,3,36.0,42.0,0.0
y,30,819,5,3,42.0,48.0,2.0000000000045466
y,30,820,5,3,48.0,54.0,0.0
y,30,821,5,3,54.0,60.0,1.0000000000021596
y,30,822,5,3,60.0,66.0,0.0
y,30,823,5,3,66.0,72.0,0.0
y,30,824,5,3,72.0,78.0,0.0
y,30,825,5,3,78.0,84.0,0.0
y,30,826,5,3,84.0,90.0,0.0
y,30,827,5,3,90.0,96.0,0.0
y,30,828,5,3,96.0,102.0,0.0
y,30,829,5,9,30.0,36.0,0.0
y,30,830,5,9,36.0,42.0,0.0
y,30,831,5,9,42.0,48.0,0.0
y,30,832,5,9,48.0,54.0,0.0
y,30,833,5,9,54.0,60.0,0.0
y,30,834,5,9,60.0,66.0,0.0
y,30,835,5,9,66.0,72.0,0.0
y,30,836,5,9,72.0,78.0,0.0
y,30,837,5,9,78.0,84.0,0.0
y,30,838,5,9,84.0,90.0,0.0
y,30,839,5,9,90.0,96.0,0.0
y,30,840,5,9,96.0,102.0,0.0
y,30,842,5,10,36.0,48.0,0.0
y,30,844,5,10,48.0,60.0,0.0
y,30,846,5,10,60.0,72.0,0.0
y,30,848,5,10,72.0,84.0,0.0
y,30,850,5,10,84.0,96.0,0.0
y,30,853,5,2,36.0,48.0,0.0
y,30,855,5,2,48.0,60.0,0.0
y,30,857,5,2,60.0,72.0,0.0
y,30,859,5,2,72.0,84.0,0.0
y,30,861,5,2,84.0,96.0,0.0
y,30,864,5,4,36.0,48.0,0.0
y,30,866,5,4,48.0,60.0,0.0
y,30,868,5,4,60.0,72.0,0.0
y,30,870,5,4,72.0,84.0,0.0
y,30,872,5,4,84.0,96.0,0.0
y,30,875,5,1,36.0,48.0,0.0
y,30,877,5,1,48.0,60.0,0.0
y,30,879,5,1,60.0,72.0,0.0
y,30,881,5,1,72.0,84.0,0.0
y,30,883,5,1,84.0,96.0,0.0
y,30,885,3,6,30.0,36.0,0.0
y,30,886,3,6,36.0,42.0,0.0
y,30,887,3,6,42.0,48.0,0.0
y,30,888,3,6,48.0,54.0,0.0
y,30,889,3,6,54.0,60.0,0.0
y,30,890,3,6,60.0,66.0,0.0
y,30,891,3,6,66.0,72.0,0.0
y,30,892,3,6,72.0,78.0,0.0
y,30,893,3,6,78.0,84.0,0.0
y,30,894,3,6,84.0,90.0,0.0
y,30,895,3,6,90.0,96.0,0.0
y,30,896,3,6,96.0,102.0,0.0
y,30,897,16,17,30.0,36.0,0.0
y,30,898,16,17,36.0,42.0,0.0
y,30,899,16,17,42.0,48.0,0.0
y,30,900,16,17,48.0,54.0,0.0
y,30,901,16,17,54.0,60.0,0.0
y,30,902,16,17,60.0,66.0,0.0
y,30,903,16,17,66.0,72.0,0.0
y,30,904,16,17,72.0,78.0,0.0
y,30,905,16,17,78.0,84.0,0.0
y,30,906,16,17,84.0,90.0,0.0
y,30,907,16,17,90.0,96.0,0.0
y,30,908,16,17,96.0,102.0,0.0
y,30,910,3,9,36.0,48.0,0.0
y,30,912,3,9,48.0,60.0,0.0
y,30,914,3,9,60.0,72.0,0.0
y,30,916,3,9,72.0,84.0,0.0
y,30,918,3,9,84.0,96.0,0.0
y,30,931,3,10,36.0,48.0,0.0
y,30,933,3,10,48.0,60.0,0.0
y,30,935,3,10,60.0,72.0,0.0
y,30,937,3,10,72.0,84.0,0.0
y,30,939,3,10,84.0,96.0,0.0
y,30,941,3,2,30.0,36.0,0.0
y,30,942,3,2,36.0,42.0,0.0
y,30,943,3,2,42.0,48.0,0.0
y,30,944,3,2,48.0,54.0,0.0
y,30,945,3,2,54.0,60.0,0.0
y,30,946,3,2,60.0,66.0,0.0
y,30,947,3,2,66.0,72.0,1.0
y,30,948,3,2,72.0,78.0,0.0
y,30,949,3,2,78.0,84.0,0.0
y,30,950,3,2,84.0,90.0,0.0
y,30,951,3,2,90.0,96.0,0.0
y,30,952,3,2,96.0,102.0,0.0
y,30,953,3,4,30.0,36.0,0.0
y,30,954,3,4,36.0,42.0,0.0
y,30,955,3,4,42.0,48.0,0.0
y,30,956,3,4,48.0,54.0,0.0
y,30,957,3,4,54.0,60.0,0.0
y,30,958,3,4,60.0,66.0,0.0
y,30,959,3,4,66.0,72.0,0.0
y,30,960,3,4,72.0,78.0,0.0
y,30,961,3,4,78.0,84.0,0.0
y,30,962,3,4,84.0,90.0,0.0
y,30,963,3,4,90.0,96.0,0.0
y,30,964,3,4,96.0,102.0,0.0
y,30,965,3,1,30.0,36.0,0.0
y,30,966,3,1,36.0,42.0,0.0
y,30,967,3,1,42.0,48.0,0.0
y,30,968,3,1,48.0,54.0,0.0
y,30,969,3,1,54.0,60.0,0.0
y,30,970,3,1,60.0,66.0,0.0
y,30,971,3,1,66.0,72.0,0.0
y,30,972,3,1,72.0,78.0,0.0
y,30,973,3,1,78.0,84.0,0.0
y,30,974,3,1,84.0,90.0,0.0
y,30,975,3,1,90.0,96.0,0.0
y,30,976,3,1,96.0,102.0,0.0
y,30,978,29,27,36.0,48.0,0.0
y,30,980,29,27,48.0,60.0,0.0
y,30,982,29,27,60.0,72.0,0.0
y,30,984,29,27,72.0,84.0,0.0
y,30,986,29,27,84.0,96.0,0.0
y,30,998,29,31,36.0,48.0,0.0
y,30,1000,29,31,48.0,60.0,0.0
y,30,1002,29,31,60.0,72.0,0.0
y,30,1004,29,31,72.0,84.0,0.0
y,30,1006,29,31,84.0,96.0,0.0
y,30,1027,29,26,30.0,36.0,0.0
y,30,1028,29,26,36.0,42.0,0.0
y,30,1029,29,26,42.0,48.0,0.0
y,30,1030,29,26,48.0,54.0,0.0
y,30,1031,29,26,54.0,60.0,0.0
y,30,1032,29,26,60.0,66.0,0.0
y,30,1033,29,26,66.0,72.0,0.0
y,30,1034,29,26,72.0,78.0,0.0
y,30,1035,29,26,78.0,84.0,0.0
y,30,1036,29,26,84.0,90.0,0.0
y,30,1037,29,26,90.0,96.0,0.0
y,30,1038,29,26,96.0,102.0,0.0
y,30,1050,29,22,36.0,48.0,0.0
y,30,1052,29,22,48.0,60.0,0.0
y,30,1054,29,22,60.0,72.0,0.0
y,30,1056,29,22,72.0,84.0,0.0
y,30,1058,29,22,84.0,96.0,0.0
y,30,1061,29,35,36.0,48.0,0.0
y,30,1063,29,35,48.0,60.0,0.0
y,30,1065,29,35,60.0,72.0,0.0
y,30,1067,29,35,72.0,84.0,0.0
y,30,1069,29,35,84.0,96.0,0.0
y,30,1071,29,32,30.0,36.0,0.0
y,30,1072,29,32,36.0,42.0,0.0
y,30,1073,29,32,42.0,48.0,0.0
y,30,1074,29,32,48.0,54.0,0.0
y,30,1075,29,32,54.0,60.0,0.0
y,30,1076,29,32,60.0,66.0,0.0
y,30,1077,29,32,66.0,72.0,0.0
y,30,1078,29,32,72.0,78.0,0.0
y,30,1079,29,32,78.0,84.0,0.0
y,30,1080,29,32,84.0,90.0,0.0
y,30,1081,29,32,90.0,96.0,0.0
y,30,1082,29,32,96.0,102.0,0.0
y,30,1092,58,52,36.0,48.0,0.0
y,30,1094,58,52,48.0,60.0,0.0
y,30,1096,58,52,60.0,72.0,0.0
y,30,1098,58,52,72.0,84.0,0.0
y,30,1100,58,52,84.0,96.0,0.0
y,30,1112,52,42,36.0,48.0,0.0
y,30,1114,52,42,48.0,60.0,0.0
y,30,1116,52,42,60.0,72.0,0.0
y,30,1118,52,42,72.0,84.0,0.0
y,30,1120,52,42,84.0,96.0,0.0
y,30,1123,52,58,36.0,48.0,0.0
y,30,1125,52,58,48.0,60.0,0.0
y,30,1127,52,58,60.0,72.0,0.0
y,30,1129,52,58,72.0,84.0,0.0
y,30,1131,52,58,84.0,96.0,0.0
y,30,1145,52,46,36.0,48.0,0.0
y,30,1147,52,46,48.0,60.0,0.0
y,30,1149,52,46,60.0,72.0,0.0
y,30,1151,52,46,72.0,84.0,0.0
y,30,1153,52,46,84.0,96.0,0.0
y,30,1174,44,47,30.0,36.0,0.0
y,30,1175,44,47,36.0,42.0,1.0000000000001985
y,30,1176,44,47,42.0,48.0,0.0
y,30,1177,44,47,48.0,54.0,0.0
y,30,1178,44,47,54.0,60.0,0.0
y,30,1179,44,47,60.0,66.0,0.0
y,30,1180,44,47,66.0,72.0,0.0
y,30,1181,44,47,72.0,78.0,0.0
y,30,1182,44,47,78.0,84.0,0.0
y,30,1183,44,47,84.0,90.0,0.0
y,30,1184,44,47,90.0,96.0,0.0
y,30,1185,44,47,96.0,102.0,0.0
y,30,1197,44,36,36.0,48.0,0.0
y,30,1199,44,36,48.0,60.0,0.0
y,30,1201,44,36,60.0,72.0,0.0
y,30,1203,44,36,72.0,84.0,0.0
y,30,1205,44,36,84.0,96.0,0.0
y,30,1208,44,54,36.0,48.0,0.0
y,30,1210,44,54,48.0,60.0,0.0
y,30,1212,44,54,60.0,72.0,0.0
y,30,1214,44,54,72.0,84.0,0.0
y,30,1216,44,54,84.0,96.0,0.0
y,30,1218,44,43,30.0,36.0,0.0
y,30,1219,44,43,36.0,42.0,0.0
y,30,1220,44,43,42.0,48.0,0.0
y,30,1221,44,43,48.0,54.0,0.0
y,30,1222,44,43,54.0,60.0,0.0
y,30,1223,44,43,60.0,66.0,0.0
y,30,1224,44,43,66.0,72.0,0.0
y,30,1225,44,43,72.0,78.0,0.0
y,30,1226,44,43,78.0,84.0,0.0
y,30,1227,44,43,84.0,90.0,0.0
y,30,1228,44,43,90.0,96.0,0.0
y,30,1229,44,43,96.0,102.0,0.0
y,30,1231,9,15,36.0,48.0,0.0
y,30,1233,9,15,48.0,60.0,0.0
y,30,1235,9,15,60.0,72.0,0.0
y,30,1237,9,15,72.0,84.0,0.0
y,30,1239,9,15,84.0,96.0,0.0
y,30,1241,9,5,30.0,36.0,0.0
y,30,1242,9,5,36.0,42.0,2.0
y,30,1243,9,5,42.0,48.0,0.0
y,30,1244,9,5,48.0,54.0,1.0
y,30,1245,9,5,54.0,60.0,0.0
y,30,1246,9,5,60.0,66.0,0.0
y,30,1247,9,5,66.0,72.0,0.0
y,30,1248,9,5,72.0,78.0,0.0
y,30,1249,9,5,78.0,84.0,0.0
y,30,1250,9,5,84.0,90.0,0.0
y,30,1251,9,5,90.0,96.0,0.0
y,30,1252,9,5,96.0,102.0,0.0
y,30,1255,9,10,36.0,48.0,0.0
y,30,1257,9,10,48.0,60.0,0.0
y,30,1259,9,10,60.0,72.0,0.0
y,30,1261,9,10,72.0,84.0,0.0
y,30,1263,9,10,84.0,96.0,0.0
y,30,1265,9,12,30.0,36.0,0.0
y,30,1266,9,12,36.0,42.0,0.0
y,30,1267,9,12,42.0,48.0,0.0
y,30,1268,9,12,48.0,54.0,0.0
y,30,1269,9,12,54.0,60.0,0.0
y,30,1270,9,12,60.0,66.0,0.0
y,30,1271,9,12,66.0,72.0,0.0
y,30,1272,9,12,72.0,78.0,1.0
y,30,1273,9,12,78.0,84.0,0.0
y,30,1274,9,12,84.0,90.0,0.0
y,30,1275,9,12,90.0,96.0,0.0
y,30,1276,9,12,96.0,102.0,0.0
y,30,1278,9,2,36.0,48.0,0.0
y,30,1280,9,2,48.0,60.0,0.0
y,30,1282,9,2,60.0,72.0,0.0
y,30,1284,9,2,72.0,84.0,0.0
y,30,1286,9,2,84.0,96.0,0.0
