varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,24,434,6,5,24.0,30.0,0.0
y,24,435,6,5,30.0,36.0,0.0
y,24,436,6,5,36.0,42.0,0.0
y,24,437,6,5,42.0,48.0,0.0
y,24,438,6,5,48.0,54.0,0.0
y,24,439,6,5,54.0,60.0,0.0
y,24,440,6,5,60.0,66.0,0.0
y,24,441,6,5,66.0,72.0,0.0
y,24,442,6,5,72.0,78.0,0.0
y,24,443,6,5,78.0,84.0,0.0
y,24,444,6,5,84.0,90.0,0.0
y,24,445,6,5,90.0,96.0,0.0
y,24,446,6,3,24.0,30.0,0.0
y,24,447,6,3,30.0,36.0,0.0
y,24,448,6,3,36.0,42.0,0.0
y,24,449,6,3,42.0,48.0,0.0
y,24,450,6,3,48.0,54.0,0.0
y,24,451,6,3,54.0,60.0,1.0
y,24,452,6,3,60.0,66.0,0.0
y,24,453,6,3,66.0,72.0,0.0
y,24,454,6,3,72.0,78.0,0.0
y,24,455,6,3,78.0,84.0,0.0
y,24,456,6,3,84.0,90.0,0.0
y,24,457,6,3,90.0,96.0,0.0
y,24,458,6,9,24.0,36.0,0.0
y,24,460,6,9,36.0,48.0,0.0
y,24,462,6,9,48.0,60.0,0.0
y,24,464,6,9,60.0,72.0,0.0
y,24,466,6,9,72.0,84.0,0.0
y,24,468,6,9,84.0,96.0,0.0
y,24,469,6,10,24.0,30.0,0.0
y,24,470,6,10,30.0,36.0,0.0
y,24,471,6,10,36.0,42.0,0.0
y,24,472,6,10,42.0,48.0,0.0
y,24,473,6,10,48.0,54.0,0.0
y,24,474,6,10,54.0,60.0,0.0
y,24,475,6,10,60.0,66.0,0.0
y,24,476,6,10,66.0,72.0,0.0
y,24,477,6,10,72.0,78.0,0.0
y,24,478,6,10,78.0,84.0,0.0
y,24,479,6,10,84.0,90.0,0.0
y,24,480,6,10,90.0,96.0,0.0
y,24,490,6,11,24.0,36.0,0.0
y,24,492,6,11,36.0,48.0,0.0
y,24,494,6,11,48.0,60.0,0.0
y,24,496,6,11,60.0,72.0,0.0
y,24,498,6,11,72.0,84.0,0.0
y,24,500,6,11,84.0,96.0,0.0
y,24,501,6,1,24.0,36.0,0.0
y,24,503,6,1,36.0,48.0,0.0
y,24,505,6,1,48.0,60.0,0.0
y,24,507,6,1,60.0,72.0,0.0
y,24,509,6,1,72.0,84.0,0.0
y,24,511,6,1,84.0,96.0,0.0
y,24,512,33,42,24.0,36.0,0.0
y,24,514,33,42,36.0,48.0,1.0000000000001843
y,24,516,33,42,48.0,60.0,5.0
y,24,518,33,42,60.0,72.0,0.0
y,24,520,33,42,72.0,84.0,0.0
y,24,522,33,42,84.0,96.0,0.0
y,24,548,33,24,24.0,36.0,0.0
y,24,550,33,24,36.0,48.0,0.0
y,24,552,33,24,48.0,60.0,0.0
y,24,554,33,24,60.0,72.0,0.0
y,24,556,33,24,72.0,84.0,0.0
y,24,558,33,24,84.0,96.0,0.0
y,24,559,39,40,24.0,30.0,0.0
y,24,560,39,40,30.0,36.0,0.0
y,24,561,39,40,36.0,42.0,0.0
y,24,562,39,40,42.0,48.0,0.0
y,24,563,39,40,48.0,54.0,0.0
y,24,564,39,40,54.0,60.0,0.0
y,24,565,39,40,60.0,66.0,0.0
y,24,566,39,40,66.0,72.0,0.0
y,24,567,39,40,72.0,78.0,0.0
y,24,568,39,40,78.0,84.0,0.0
y,24,569,39,40,84.0,90.0,0.0
y,24,570,39,40,90.0,96.0,0.0
y,24,582,39,36,24.0,36.0,0.0
y,24,584,39,36,36.0,48.0,0.0
y,24,586,39,36,48.0,60.0,0.0
y,24,588,39,36,60.0,72.0,0.0
y,24,590,39,36,72.0,84.0,0.0
y,24,592,39,36,84.0,96.0,0.0
y,24,593,39,43,24.0,36.0,0.0
y,24,595,39,43,36.0,48.0,0.0
y,24,597,39,43,48.0,60.0,0.0
y,24,599,39,43,60.0,72.0,0.0
y,24,601,39,43,72.0,84.0,0.0
y,24,603,39,43,84.0,96.0,0.0
y,24,604,39,35,24.0,30.0,0.0
y,24,605,39,35,30.0,36.0,0.0
y,24,606,39,35,36.0,42.0,0.0
y,24,607,39,35,42.0,48.0,0.0
y,24,608,39,35,48.0,54.0,2.0
y,24,609,39,35,54.0,60.0,0.0
y,24,610,39,35,60.0,66.0,0.0
y,24,611,39,35,66.0,72.0,0.0
y,24,612,39,35,72.0,78.0,0.0
y,24,613,39,35,78.0,84.0,0.0
y,24,614,39,35,84.0,90.0,0.0
y,24,615,39,35,90.0,96.0,0.0
y,24,616,39,32,24.0,36.0,0.0
y,24,618,39,32,36.0,48.0,0.0
y,24,620,39,32,48.0,60.0,0.0
y,24,622,39,32,60.0,72.0,0.0
y,24,624,39,32,72.0,84.0,0.0
y,24,626,39,32,84.0,96.0,0.0
y,24,627,15,9,24.0,36.0,0.0
y,24,629,15,9,36.0,48.0,0.0
y,24,631,15,9,48.0,60.0,0.0
y,24,633,15,9,60.0,72.0,0.0
y,24,635,15,9,72.0,84.0,0.0
y,24,637,15,9,84.0,96.0,0.0
y,24,638,15,12,24.0,30.0,0.0
y,24,639,15,12,30.0,36.0,0.0
y,24,640,15,12,36.0,42.0,0.0
y,24,641,15,12,42.0,48.0,0.0
y,24,642,15,12,48.0,54.0,0.0
y,24,643,15,12,54.0,60.0,0.0
y,24,644,15,12,60.0,66.0,0.0
y,24,645,15,12,66.0,72.0,0.0
y,24,646,15,12,72.0,78.0,0.0
y,24,647,15,12,78.0,84.0,0.0
y,24,648,15,12,84.0,90.0,0.0
y,24,649,15,12,90.0,96.0,0.0
y,24,656,15,26,24.0,36.0,0.0
y,24,658,15,26,36.0,48.0,0.0
y,24,660,15,26,48.0,60.0,0.0
y,24,662,15,26,60.0,72.0,0.0
y,24,664,15,26,72.0,84.0,0.0
y,24,666,15,26,84.0,96.0,0.0
y,24,677,15,22,24.0,30.0,0.0
y,24,678,15,22,30.0,36.0,0.0
y,24,679,15,22,36.0,42.0,0.0
y,24,680,15,22,42.0,48.0,0.0
y,24,681,15,22,48.0,54.0,0.0
y,24,682,15,22,54.0,60.0,0.0
y,24,683,15,22,60.0,66.0,0.0
y,24,684,15,22,66.0,72.0,0.0
y,24,685,15,22,72.0,78.0,0.0
y,24,686,15,22,78.0,84.0,0.0
y,24,687,15,22,84.0,90.0,0.0
y,24,688,15,22,90.0,96.0,0.0
y,24,689,42,33,24.0,36.0,0.0
y,24,691,42,33,36.0,48.0,0.0
y,24,693,42,33,48.0,60.0,0.0
y,24,695,42,33,60.0,72.0,0.0
y,24,697,42,33,72.0,84.0,0.0
y,24,699,42,33,84.0,96.0,0.0
y,24,700,42,52,24.0,36.0,0.0
y,24,702,42,52,36.0,48.0,0.0
y,24,704,42,52,48.0,60.0,1.0000000000002272
y,24,706,42,52,60.0,72.0,0.0
y,24,708,42,52,72.0,84.0,0.0
y,24,710,42,52,84.0,96.0,0.0
y,24,711,42,46,24.0,36.0,0.0
y,24,713,42,46,36.0,48.0,0.0
y,24,715,42,46,48.0,60.0,0.0
y,24,717,42,46,60.0,72.0,0.0
y,24,719,42,46,72.0,84.0,0.0
y,24,721,42,46,84.0,96.0,0.0
y,24,722,42,41,24.0,36.0,0.0
y,24,724,42,41,36.0,48.0,0.0
y,24,726,42,41,48.0,60.0,0.0
y,24,728,42,41,60.0,72.0,0.0
y,24,730,42,41,72.0,84.0,0.0
y,24,732,42,41,84.0,96.0,0.0
y,24,743,47,60,24.0,36.0,0.0
y,24,745,47,60,36.0,48.0,0.0
y,24,747,47,60,48.0,60.0,0.0
y,24,749,47,60,60.0,72.0,0.0
y,24,751,47,60,72.0,84.0,0.0
y,24,753,47,60,84.0,96.0,0.0
y,24,754,47,54,24.0,30.0,0.0
y,24,755,47,54,30.0,36.0,0.0
y,24,756,47,54,36.0,42.0,0.0
y,24,757,47,54,42.0,48.0,0.0
y,24,758,47,54,48.0,54.0,0.0
y,24,759,47,54,54.0,60.0,0.0
y,24,760,47,54,60.0,66.0,0.0
y,24,761,47,54,66.0,72.0,0.0
y,24,762,47,54,72.0,78.0,0.0
y,24,763,47,54,78.0,84.0,0.0
y,24,764,47,54,84.0,90.0,0.0
y,24,765,47,54,90.0,96.0,0.0
y,24,766,47,43,24.0,30.0,0.0
y,24,767,47,43,30.0,36.0,0.0
y,24,768,47,43,36.0,42.0,0.0
y,24,769,47,43,42.0,48.0,0.0
y,24,770,47,43,48.0,54.0,0.0
y,24,771,47,43,54.0,60.0,0.0
y,24,772,47,43,60.0,66.0,0.0
y,24,773,47,43,66.0,72.0,4.0
y,24,774,47,43,72.0,78.0,0.0
y,24,775,47,43,78.0,84.0,1.0
y,24,776,47,43,84.0,90.0,0.0
y,24,777,47,43,90.0,96.0,0.0
y,24,794,65,63,24.0,36.0,0.0
y,24,796,65,63,36.0,48.0,0.0
y,24,798,65,63,48.0,60.0,0.0
y,24,800,65,63,60.0,72.0,0.0
y,24,802,65,63,72.0,84.0,0.0
y,24,804,65,63,84.0,96.0,0.0
y,24,805,5,6,24.0,30.0,0.0
y,24,806,5,6,30.0,36.0,0.0
y,24,807,5,6,36.0,42.0,0.0
y,24,808,5,6,42.0,48.0,0.0
y,24,809,5,6,48.0,54.0,0.0
y,24,810,5,6,54.0,60.0,0.0
y,24,811,5,6,60.0,66.0,0.0
y,24,812,5,6,66.0,72.0,0.0
y,24,813,5,6,72.0,78.0,0.0
y,24,814,5,6,78.0,84.0,0.0
y,24,815,5,6,84.0,90.0,0.0
y,24,816,5,6,90.0,96.0,0.0
y,24,817,5,3,24.0,30.0,0.0
y,24,818,5,3,30.0,36.0,0.0
y,24,819,5,3,36.0,42.0,0.0
y,24,820,5,3,42.0,48.0,2.000000000000049
y,24,821,5,3,48.0,54.0,0.0
y,24,822,5,3,54.0,60.0,0.9999999999999512
y,24,823,5,3,60.0,66.0,0.0
y,24,824,5,3,66.0,72.0,0.0
y,24,825,5,3,72.0,78.0,0.0
y,24,826,5,3,78.0,84.0,0.0
y,24,827,5,3,84.0,90.0,0.0
y,24,828,5,3,90.0,96.0,0.0
y,24,829,5,9,24.0,30.0,0.0
y,24,830,5,9,30.0,36.0,0.0
y,24,831,5,9,36.0,42.0,0.0
y,24,832,5,9,42.0,48.0,0.0
y,24,833,5,9,48.0,54.0,0.0
y,24,834,5,9,54.0,60.0,0.0
y,24,835,5,9,60.0,66.0,0.0
y,24,836,5,9,66.0,72.0,0.0
y,24,837,5,9,72.0,78.0,0.0
y,24,838,5,9,78.0,84.0,0.0
y,24,839,5,9,84.0,90.0,0.0
y,24,840,5,9,90.0,96.0,0.0
y,24,841,5,10,24.0,36.0,0.0
y,24,843,5,10,36.0,48.0,0.0
y,24,845,5,10,48.0,60.0,0.0
y,24,847,5,10,60.0,72.0,0.0
y,24,849,5,10,72.0,84.0,0.0
y,24,851,5,10,84.0,96.0,0.0
y,24,852,5,2,24.0,36.0,0.0
y,24,854,5,2,36.0,48.0,0.0
y,24,856,5,2,48.0,60.0,0.0
y,24,858,5,2,60.0,72.0,0.0
y,24,860,5,2,72.0,84.0,0.0
y,24,862,5,2,84.0,96.0,0.0
y,24,863,5,4,24.0,36.0,0.0
y,24,865,5,4,36.0,48.0,0.0
y,24,867,5,4,48.0,60.0,0.0
y,24,869,5,4,60.0,72.0,0.0
y,24,871,5,4,72.0,84.0,0.0
y,24,873,5,4,84.0,96.0,0.0
y,24,874,5,1,24.0,36.0,0.0
y,24,876,5,1,36.0,48.0,0.0
y,24,878,5,1,48.0,60.0,0.0
y,24,880,5,1,60.0,72.0,0.0
y,24,882,5,1,72.0,84.0,0.0
y,24,884,5,1,84.0,96.0,0.0
y,24,885,3,6,24.0,30.0,0.0
y,24,886,3,6,30.0,36.0,0.0
y,24,887,3,6,36.0,42.0,0.0
y,24,888,3,6,42.0,48.0,0.0
y,24,889,3,6,48.0,54.0,0.0
y,24,890,3,6,54.0,60.0,0.0
y,24,891,3,6,60.0,66.0,0.0
y,24,892,3,6,66.0,72.0,0.0
y,24,893,3,6,72.0,78.0,0.0
y,24,894,3,6,78.0,84.0,0.0
y,24,895,3,6,84.0,90.0,0.0
y,24,896,3,6,90.0,96.0,0.0
y,24,897,16,17,24.0,30.0,0.0
y,24,898,16,17,30.0,36.0,0.0
y,24,899,16,17,36.0,42.0,0.0
y,24,900,16,17,42.0,48.0,0.0
y,24,901,16,17,48.0,54.0,0.0
y,24,902,16,17,54.0,60.0,0.0
y,24,903,16,17,60.0,66.0,0.0
y,24,904,16,17,66.0,72.0,0.0
y,24,905,16,17,72.0,78.0,0.0
y,24,906,16,17,78.0,84.0,0.0
y,24,907,16,17,84.0,90.0,0.0
y,24,908,16,17,90.0,96.0,0.0
y,24,909,3,9,24.0,36.0,0.0
y,24,911,3,9,36.0,48.0,0.0
y,24,913,3,9,48.0,60.0,0.0
y,24,915,3,9,60.0,72.0,0.0
y,24,917,3,9,72.0,84.0,0.0
y,24,919,3,9,84.0,96.0,0.0
y,24,930,3,10,24.0,36.0,0.0
y,24,932,3,10,36.0,48.0,0.0
y,24,934,3,10,48.0,60.0,0.0
y,24,936,3,10,60.0,72.0,0.0
y,24,938,3,10,72.0,84.0,0.0
y,24,940,3,10,84.0,96.0,0.0
y,24,941,3,2,24.0,30.0,0.0
y,24,942,3,2,30.0,36.0,0.0
y,24,943,3,2,36.0,42.0,0.0
y,24,944,3,2,42.0,48.0,0.0
y,24,945,3,2,48.0,54.0,0.0
y,24,946,3,2,54.0,60.0,0.0
y,24,947,3,2,60.0,66.0,1.0
y,24,948,3,2,66.0,72.0,0.0
y,24,949,3,2,72.0,78.0,0.0
y,24,950,3,2,78.0,84.0,0.0
y,24,951,3,2,84.0,90.0,0.0
y,24,952,3,2,90.0,96.0,0.0
y,24,953,3,4,24.0,30.0,0.0
y,24,954,3,4,30.0,36.0,0.0
y,24,955,3,4,36.0,42.0,0.0
y,24,956,3,4,42.0,48.0,0.0
y,24,957,3,4,48.0,54.0,0.0
y,24,958,3,4,54.0,60.0,0.0
y,24,959,3,4,60.0,66.0,0.0
y,24,960,3,4,66.0,72.0,0.0
y,24,961,3,4,72.0,78.0,0.0
y,24,962,3,4,78.0,84.0,0.0
y,24,963,3,4,84.0,90.0,0.0
y,24,964,3,4,90.0,96.0,0.0
y,24,965,3,1,24.0,30.0,0.0
y,24,966,3,1,30.0,36.0,0.0
y,24,967,3,1,36.0,42.0,0.0
y,24,968,3,1,42.0,48.0,0.0
y,24,969,3,1,48.0,54.0,0.0
y,24,970,3,1,54.0,60.0,0.0
y,24,971,3,1,60.0,66.0,0.0
y,24,972,3,1,66.0,72.0,0.0
y,24,973,3,1,72.0,78.0,0.0
y,24,974,3,1,78.0,84.0,0.0
y,24,975,3,1,84.0,90.0,0.0
y,24,976,3,1,90.0,96.0,0.0
y,24,977,29,27,24.0,36.0,0.0
y,24,979,29,27,36.0,48.0,0.0
y,24,981,29,27,48.0,60.0,0.0
y,24,983,29,27,60.0,72.0,0.0
y,24,985,29,27,72.0,84.0,0.0
y,24,987,29,27,84.0,96.0,0.0
y,24,997,29,31,24.0,36.0,0.0
y,24,999,29,31,36.0,48.0,0.0
y,24,1001,29,31,48.0,60.0,0.0
y,24,1003,29,31,60.0,72.0,0.0
y,24,1005,29,31,72.0,84.0,0.0
y,24,1007,29,31,84.0,96.0,0.0
y,24,1027,29,26,24.0,30.0,0.0
y,24,1028,29,26,30.0,36.0,0.0
y,24,1029,29,26,36.0,42.0,0.0
y,24,1030,29,26,42.0,48.0,0.0
y,24,1031,29,26,48.0,54.0,0.0
y,24,1032,29,26,54.0,60.0,0.0
y,24,1033,29,26,60.0,66.0,0.0
y,24,1034,29,26,66.0,72.0,0.0
y,24,1035,29,26,72.0,78.0,0.0
y,24,1036,29,26,78.0,84.0,1.0
y,24,1037,29,26,84.0,90.0,0.0
y,24,1038,29,26,90.0,96.0,0.0
y,24,1049,29,22,24.0,36.0,0.0
y,24,1051,29,22,36.0,48.0,0.0
y,24,1053,29,22,48.0,60.0,0.0
y,24,1055,29,22,60.0,72.0,0.0
y,24,1057,29,22,72.0,84.0,0.0
y,24,1059,29,22,84.0,96.0,0.0
y,24,1060,29,35,24.0,36.0,0.0
y,24,1062,29,35,36.0,48.0,0.0
y,24,1064,29,35,48.0,60.0,0.0
y,24,1066,29,35,60.0,72.0,0.0
y,24,1068,29,35,72.0,84.0,0.0
y,24,1070,29,35,84.0,96.0,0.0
y,24,1071,29,32,24.0,30.0,0.0
y,24,1072,29,32,30.0,36.0,0.0
y,24,1073,29,32,36.0,42.0,0.0
y,24,1074,29,32,42.0,48.0,0.0
y,24,1075,29,32,48.0,54.0,0.0
y,24,1076,29,32,54.0,60.0,0.0
y,24,1077,29,32,60.0,66.0,0.0
y,24,1078,29,32,66.0,72.0,0.0
y,24,1079,29,32,72.0,78.0,0.0
y,24,1080,29,32,78.0,84.0,0.0
y,24,1081,29,32,84.0,90.0,0.0
y,24,1082,29,32,90.0,96.0,0.0
y,24,1091,58,52,24.0,36.0,0.0
y,24,1093,58,52,36.0,48.0,0.0
y,24,1095,58,52,48.0,60.0,0.0
y,24,1097,58,52,60.0,72.0,0.0
y,24,1099,58,52,72.0,84.0,0.0
y,24,1101,58,52,84.0,96.0,0.0
y,24,1111,52,42,24.0,36.0,0.0
y,24,1113,52,42,36.0,48.0,0.0
y,24,1115,52,42,48.0,60.0,0.0
y,24,1117,52,42,60.0,72.0,0.0
y,24,1119,52,42,72.0,84.0,0.0
y,24,1121,52,42,84.0,96.0,0.0
y,24,1122,52,58,24.0,36.0,0.0
y,24,1124,52,58,36.0,48.0,0.0
y,24,1126,52,58,48.0,60.0,0.0
y,24,1128,52,58,60.0,72.0,0.0
y,24,1130,52,58,72.0,84.0,0.0
y,24,1132,52,58,84.0,96.0,0.0
y,24,1144,52,46,24.0,36.0,0.0
y,24,1146,52,46,36.0,48.0,0.0
y,24,1148,52,46,48.0,60.0,0.0
y,24,1150,52,46,60.0,72.0,0.0
y,24,1152,52,46,72.0,84.0,0.0
y,24,1154,52,46,84.0,96.0,0.0
y,24,1174,44,47,24.0,30.0,0.0
y,24,1175,44,47,30.0,36.0,0.0
y,24,1176,44,47,36.0,42.0,1.0000000000001985
y,24,1177,44,47,42.0,48.0,0.0
y,24,1178,44,47,48.0,54.0,0.0
y,24,1179,44,47,54.0,60.0,0.0
y,24,1180,44,47,60.0,66.0,0.0
y,24,1181,44,47,66.0,72.0,0.0
y,24,1182,44,47,72.0,78.0,0.0
y,24,1183,44,47,78.0,84.0,0.0
y,24,1184,44,47,84.0,90.0,0.0
y,24,1185,44,47,90.0,96.0,0.0
y,24,1196,44,36,24.0,36.0,0.0
y,24,1198,44,36,36.0,48.0,0.0
y,24,1200,44,36,48.0,60.0,0.0
y,24,1202,44,36,60.0,72.0,0.0
y,24,1204,44,36,72.0,84.0,0.0
y,24,1206,44,36,84.0,96.0,0.0
y,24,1207,44,54,24.0,36.0,0.0
y,24,1209,44,54,36.0,48.0,0.0
y,24,1211,44,54,48.0,60.0,0.0
y,24,1213,44,54,60.0,72.0,0.0
y,24,1215,44,54,72.0,84.0,0.0
y,24,1217,44,54,84.0,96.0,0.0
y,24,1218,44,43,24.0,30.0,0.0
y,24,1219,44,43,30.0,36.0,0.0
y,24,1220,44,43,36.0,42.0,0.0
y,24,1221,44,43,42.0,48.0,0.0
y,24,1222,44,43,48.0,54.0,0.0
y,24,1223,44,43,54.0,60.0,0.0
y,24,1224,44,43,60.0,66.0,0.0
