varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,18,340,27,29,48.0,60.0,0.0
y,18,342,27,29,60.0,72.0,0.0
y,18,344,27,29,72.0,84.0,0.0
y,18,347,27,31,24.0,36.0,0.0
y,18,349,27,31,36.0,48.0,0.0
y,18,351,27,31,48.0,60.0,0.0
y,18,353,27,31,60.0,72.0,0.0
y,18,355,27,31,72.0,84.0,0.0
y,18,358,27,28,24.0,36.0,0.0
y,18,360,27,28,36.0,48.0,0.0
y,18,362,27,28,48.0,60.0,0.0
y,18,364,27,28,60.0,72.0,0.0
y,18,366,27,28,72.0,84.0,0.0
y,18,379,27,23,24.0,36.0,0.0
y,18,381,27,23,36.0,48.0,0.0
y,18,383,27,23,48.0,60.0,0.0
y,18,385,27,23,60.0,72.0,0.0
y,18,387,27,23,72.0,84.0,1.0
y,18,400,27,21,24.0,36.0,0.0
y,18,402,27,21,36.0,48.0,0.0
y,18,404,27,21,48.0,60.0,0.0
y,18,406,27,21,60.0,72.0,0.0
y,18,408,27,21,72.0,84.0,0.0
y,18,434,6,5,18.0,24.0,0.0
y,18,435,6,5,24.0,30.0,0.0
y,18,436,6,5,30.0,36.0,0.0
y,18,437,6,5,36.0,42.0,0.0
y,18,438,6,5,42.0,48.0,0.0
y,18,439,6,5,48.0,54.0,0.0
y,18,440,6,5,54.0,60.0,0.0
y,18,441,6,5,60.0,66.0,0.0
y,18,442,6,5,66.0,72.0,0.0
y,18,443,6,5,72.0,78.0,0.0
y,18,444,6,5,78.0,84.0,0.0
y,18,445,6,5,84.0,90.0,0.0
y,18,446,6,3,18.0,24.0,0.0
y,18,447,6,3,24.0,30.0,0.0
y,18,448,6,3,30.0,36.0,0.0
y,18,449,6,3,36.0,42.0,0.0
y,18,450,6,3,42.0,48.0,0.0
y,18,451,6,3,48.0,54.0,0.0
y,18,452,6,3,54.0,60.0,1.0
y,18,453,6,3,60.0,66.0,0.0
y,18,454,6,3,66.0,72.0,0.0
y,18,455,6,3,72.0,78.0,0.0
y,18,456,6,3,78.0,84.0,0.0
y,18,457,6,3,84.0,90.0,0.0
y,18,459,6,9,24.0,36.0,0.0
y,18,461,6,9,36.0,48.0,0.0
y,18,463,6,9,48.0,60.0,0.0
y,18,465,6,9,60.0,72.0,0.0
y,18,467,6,9,72.0,84.0,0.0
y,18,469,6,10,18.0,24.0,0.0
y,18,470,6,10,24.0,30.0,0.0
y,18,471,6,10,30.0,36.0,0.0
y,18,472,6,10,36.0,42.0,0.0
y,18,473,6,10,42.0,48.0,0.0
y,18,474,6,10,48.0,54.0,0.0
y,18,475,6,10,54.0,60.0,0.0
y,18,476,6,10,60.0,66.0,0.0
y,18,477,6,10,66.0,72.0,0.0
y,18,478,6,10,72.0,78.0,0.0
y,18,479,6,10,78.0,84.0,0.0
y,18,480,6,10,84.0,90.0,0.0
y,18,491,6,11,24.0,36.0,0.0
y,18,493,6,11,36.0,48.0,0.0
y,18,495,6,11,48.0,60.0,0.0
y,18,497,6,11,60.0,72.0,0.0
y,18,499,6,11,72.0,84.0,0.0
y,18,502,6,1,24.0,36.0,0.0
y,18,504,6,1,36.0,48.0,0.0
y,18,506,6,1,48.0,60.0,0.0
y,18,508,6,1,60.0,72.0,0.0
y,18,510,6,1,72.0,84.0,0.0
y,18,513,33,42,24.0,36.0,0.0
y,18,515,33,42,36.0,48.0,1.0
y,18,517,33,42,48.0,60.0,3.0
y,18,519,33,42,60.0,72.0,0.0
y,18,521,33,42,72.0,84.0,0.0
y,18,549,33,24,24.0,36.0,0.0
y,18,551,33,24,36.0,48.0,4.0
y,18,553,33,24,48.0,60.0,0.0
y,18,555,33,24,60.0,72.0,0.0
y,18,557,33,24,72.0,84.0,0.0
y,18,559,39,40,18.0,24.0,0.0
y,18,560,39,40,24.0,30.0,0.0
y,18,561,39,40,30.0,36.0,0.0
y,18,562,39,40,36.0,42.0,0.0
y,18,563,39,40,42.0,48.0,0.0
y,18,564,39,40,48.0,54.0,0.0
y,18,565,39,40,54.0,60.0,0.0
y,18,566,39,40,60.0,66.0,0.0
y,18,567,39,40,66.0,72.0,0.0
y,18,568,39,40,72.0,78.0,0.0
y,18,569,39,40,78.0,84.0,0.0
y,18,570,39,40,84.0,90.0,0.0
y,18,583,39,36,24.0,36.0,0.0
y,18,585,39,36,36.0,48.0,0.0
y,18,587,39,36,48.0,60.0,0.0
y,18,589,39,36,60.0,72.0,0.0
y,18,591,39,36,72.0,84.0,0.0
y,18,594,39,43,24.0,36.0,0.0
y,18,596,39,43,36.0,48.0,0.0
y,18,598,39,43,48.0,60.0,0.0
y,18,600,39,43,60.0,72.0,0.0
y,18,602,39,43,72.0,84.0,0.0
y,18,604,39,35,18.0,24.0,0.0
y,18,605,39,35,24.0,30.0,0.0
y,18,606,39,35,30.0,36.0,0.0
y,18,607,39,35,36.0,42.0,0.0
y,18,608,39,35,42.0,48.0,0.0
y,18,609,39,35,48.0,54.0,2.0
y,18,610,39,35,54.0,60.0,0.0
y,18,611,39,35,60.0,66.0,0.0
y,18,612,39,35,66.0,72.0,0.0
y,18,613,39,35,72.0,78.0,0.0
y,18,614,39,35,78.0,84.0,0.0
y,18,615,39,35,84.0,90.0,0.0
y,18,617,39,32,24.0,36.0,0.0
y,18,619,39,32,36.0,48.0,0.0
y,18,621,39,32,48.0,60.0,0.0
y,18,623,39,32,60.0,72.0,0.0
y,18,625,39,32,72.0,84.0,0.0
y,18,628,15,9,24.0,36.0,0.0
y,18,630,15,9,36.0,48.0,0.0
y,18,632,15,9,48.0,60.0,0.0
y,18,634,15,9,60.0,72.0,0.0
y,18,636,15,9,72.0,84.0,0.0
y,18,638,15,12,18.0,24.0,0.0
y,18,639,15,12,24.0,30.0,0.0
y,18,640,15,12,30.0,36.0,0.0
y,18,641,15,12,36.0,42.0,0.0
y,18,642,15,12,42.0,48.0,0.0
y,18,643,15,12,48.0,54.0,0.0
y,18,644,15,12,54.0,60.0,0.0
y,18,645,15,12,60.0,66.0,0.0
y,18,646,15,12,66.0,72.0,0.0
y,18,647,15,12,72.0,78.0,0.0
y,18,648,15,12,78.0,84.0,0.0
y,18,649,15,12,84.0,90.0,0.0
y,18,657,15,26,24.0,36.0,0.0
y,18,659,15,26,36.0,48.0,0.0
y,18,661,15,26,48.0,60.0,0.0
y,18,663,15,26,60.0,72.0,0.0
y,18,665,15,26,72.0,84.0,0.0
y,18,677,15,22,18.0,24.0,0.0
y,18,678,15,22,24.0,30.0,0.0
y,18,679,15,22,30.0,36.0,0.0
y,18,680,15,22,36.0,42.0,0.0
y,18,681,15,22,42.0,48.0,0.0
y,18,682,15,22,48.0,54.0,0.0
y,18,683,15,22,54.0,60.0,0.0
y,18,684,15,22,60.0,66.0,0.0
y,18,685,15,22,66.0,72.0,0.0
y,18,686,15,22,72.0,78.0,0.0
y,18,687,15,22,78.0,84.0,0.0
y,18,688,15,22,84.0,90.0,0.0
y,18,690,42,33,24.0,36.0,0.0
y,18,692,42,33,36.0,48.0,0.0
y,18,694,42,33,48.0,60.0,0.0
y,18,696,42,33,60.0,72.0,0.0
y,18,698,42,33,72.0,84.0,0.0
y,18,701,42,52,24.0,36.0,0.0
y,18,703,42,52,36.0,48.0,0.0
y,18,705,42,52,48.0,60.0,1.0
y,18,707,42,52,60.0,72.0,0.0
y,18,709,42,52,72.0,84.0,0.0
y,18,712,42,46,24.0,36.0,0.0
y,18,714,42,46,36.0,48.0,0.0
y,18,716,42,46,48.0,60.0,0.0
y,18,718,42,46,60.0,72.0,0.0
y,18,720,42,46,72.0,84.0,0.0
y,18,723,42,41,24.0,36.0,0.0
y,18,725,42,41,36.0,48.0,0.0
y,18,727,42,41,48.0,60.0,0.0
y,18,729,42,41,60.0,72.0,0.0
y,18,731,42,41,72.0,84.0,0.0
y,18,744,47,60,24.0,36.0,0.0
y,18,746,47,60,36.0,48.0,0.0
y,18,748,47,60,48.0,60.0,0.0
y,18,750,47,60,60.0,72.0,0.0
y,18,752,47,60,72.0,84.0,0.0
y,18,754,47,54,18.0,24.0,0.0
y,18,755,47,54,24.0,30.0,0.0
y,18,756,47,54,30.0,36.0,0.0
y,18,757,47,54,36.0,42.0,0.0
y,18,758,47,54,42.0,48.0,0.0
y,18,759,47,54,48.0,54.0,0.0
y,18,760,47,54,54.0,60.0,0.0
y,18,761,47,54,60.0,66.0,0.0
y,18,762,47,54,66.0,72.0,0.0
y,18,763,47,54,72.0,78.0,0.0
y,18,764,47,54,78.0,84.0,0.0
y,18,765,47,54,84.0,90.0,0.0
y,18,766,47,43,18.0,24.0,0.0
y,18,767,47,43,24.0,30.0,0.0
y,18,768,47,43,30.0,36.0,0.0
y,18,769,47,43,36.0,42.0,0.0
y,18,770,47,43,42.0,48.0,0.0
y,18,771,47,43,48.0,54.0,0.0
y,18,772,47,43,54.0,60.0,0.0
y,18,773,47,43,60.0,66.0,0.0
y,18,774,47,43,66.0,72.0,4.0
y,18,775,47,43,72.0,78.0,0.0
y,18,776,47,43,78.0,84.0,0.0
y,18,777,47,43,84.0,90.0,0.0
y,18,795,65,63,24.0,36.0,0.0
y,18,797,65,63,36.0,48.0,0.0
y,18,799,65,63,48.0,60.0,0.0
y,18,801,65,63,60.0,72.0,0.0
y,18,803,65,63,72.0,84.0,0.0
y,18,805,5,6,18.0,24.0,0.0
y,18,806,5,6,24.0,30.0,0.0
y,18,807,5,6,30.0,36.0,0.0
y,18,808,5,6,36.0,42.0,0.0
y,18,809,5,6,42.0,48.0,0.0
y,18,810,5,6,48.0,54.0,0.0
y,18,811,5,6,54.0,60.0,0.0
y,18,812,5,6,60.0,66.0,0.0
y,18,813,5,6,66.0,72.0,0.0
y,18,814,5,6,72.0,78.0,0.0
y,18,815,5,6,78.0,84.0,0.0
y,18,816,5,6,84.0,90.0,0.0
y,18,817,5,3,18.0,24.0,0.0
y,18,818,5,3,24.0,30.0,0.0
y,18,819,5,3,30.0,36.0,0.0
y,18,820,5,3,36.0,42.0,0.0
y,18,821,5,3,42.0,48.0,2.0000000000021023
y,18,822,5,3,48.0,54.0,0.0
y,18,823,5,3,54.0,60.0,1.0
y,18,824,5,3,60.0,66.0,0.0
y,18,825,5,3,66.0,72.0,0.0
y,18,826,5,3,72.0,78.0,0.0
y,18,827,5,3,78.0,84.0,0.0
y,18,828,5,3,84.0,90.0,0.0
y,18,829,5,9,18.0,24.0,0.0
y,18,830,5,9,24.0,30.0,0.0
y,18,831,5,9,30.0,36.0,0.0
y,18,832,5,9,36.0,42.0,0.0
y,18,833,5,9,42.0,48.0,0.0
y,18,834,5,9,48.0,54.0,0.0
y,18,835,5,9,54.0,60.0,0.0
y,18,836,5,9,60.0,66.0,0.0
y,18,837,5,9,66.0,72.0,0.0
y,18,838,5,9,72.0,78.0,0.0
y,18,839,5,9,78.0,84.0,0.0
y,18,840,5,9,84.0,90.0,0.0
y,18,842,5,10,24.0,36.0,0.0
y,18,844,5,10,36.0,48.0,0.0
y,18,846,5,10,48.0,60.0,0.0
y,18,848,5,10,60.0,72.0,0.0
y,18,850,5,10,72.0,84.0,0.0
y,18,853,5,2,24.0,36.0,0.0
y,18,855,5,2,36.0,48.0,0.0
y,18,857,5,2,48.0,60.0,0.0
y,18,859,5,2,60.0,72.0,0.0
y,18,861,5,2,72.0,84.0,0.0
y,18,864,5,4,24.0,36.0,0.0
y,18,866,5,4,36.0,48.0,0.0
y,18,868,5,4,48.0,60.0,0.0
y,18,870,5,4,60.0,72.0,0.0
y,18,872,5,4,72.0,84.0,0.0
y,18,875,5,1,24.0,36.0,0.0
y,18,877,5,1,36.0,48.0,0.0
y,18,879,5,1,48.0,60.0,0.0
y,18,881,5,1,60.0,72.0,0.0
y,18,883,5,1,72.0,84.0,0.0
y,18,885,3,6,18.0,24.0,0.0
y,18,886,3,6,24.0,30.0,0.0
y,18,887,3,6,30.0,36.0,0.0
y,18,888,3,6,36.0,42.0,0.0
y,18,889,3,6,42.0,48.0,0.0
y,18,890,3,6,48.0,54.0,0.0
y,18,891,3,6,54.0,60.0,0.0
y,18,892,3,6,60.0,66.0,0.0
y,18,893,3,6,66.0,72.0,0.0
y,18,894,3,6,72.0,78.0,0.0
y,18,895,3,6,78.0,84.0,0.0
y,18,896,3,6,84.0,90.0,0.0
y,18,897,16,17,18.0,24.0,0.0
y,18,898,16,17,24.0,30.0,0.0
y,18,899,16,17,30.0,36.0,0.0
y,18,900,16,17,36.0,42.0,0.0
y,18,901,16,17,42.0,48.0,0.0
y,18,902,16,17,48.0,54.0,0.0
y,18,903,16,17,54.0,60.0,0.0
y,18,904,16,17,60.0,66.0,0.0
y,18,905,16,17,66.0,72.0,0.0
y,18,906,16,17,72.0,78.0,0.0
y,18,907,16,17,78.0,84.0,0.0
y,18,908,16,17,84.0,90.0,0.0
y,18,910,3,9,24.0,36.0,0.0
y,18,912,3,9,36.0,48.0,0.0
y,18,914,3,9,48.0,60.0,0.0
y,18,916,3,9,60.0,72.0,0.0
y,18,918,3,9,72.0,84.0,0.0
y,18,931,3,10,24.0,36.0,0.0
y,18,933,3,10,36.0,48.0,0.0
y,18,935,3,10,48.0,60.0,0.0
y,18,937,3,10,60.0,72.0,0.0
y,18,939,3,10,72.0,84.0,0.0
y,18,941,3,2,18.0,24.0,0.0
y,18,942,3,2,24.0,30.0,0.0
y,18,943,3,2,30.0,36.0,0.0
y,18,944,3,2,36.0,42.0,0.0
y,18,945,3,2,42.0,48.0,0.0
y,18,946,3,2,48.0,54.0,0.0
y,18,947,3,2,54.0,60.0,0.0
y,18,948,3,2,60.0,66.0,0.0
y,18,949,3,2,66.0,72.0,1.0
y,18,950,3,2,72.0,78.0,0.0
y,18,951,3,2,78.0,84.0,0.0
y,18,952,3,2,84.0,90.0,0.0
y,18,953,3,4,18.0,24.0,0.0
y,18,954,3,4,24.0,30.0,0.0
y,18,955,3,4,30.0,36.0,0.0
y,18,956,3,4,36.0,42.0,0.0
y,18,957,3,4,42.0,48.0,0.0
y,18,958,3,4,48.0,54.0,0.0
y,18,959,3,4,54.0,60.0,0.0
y,18,960,3,4,60.0,66.0,0.0
y,18,961,3,4,66.0,72.0,0.0
y,18,962,3,4,72.0,78.0,0.0
y,18,963,3,4,78.0,84.0,0.0
y,18,964,3,4,84.0,90.0,0.0
y,18,965,3,1,18.0,24.0,0.0
y,18,966,3,1,24.0,30.0,0.0
y,18,967,3,1,30.0,36.0,0.0
y,18,968,3,1,36.0,42.0,0.0
y,18,969,3,1,42.0,48.0,0.0
y,18,970,3,1,48.0,54.0,0.0
y,18,971,3,1,54.0,60.0,0.0
y,18,972,3,1,60.0,66.0,0.0
y,18,973,3,1,66.0,72.0,0.0
y,18,974,3,1,72.0,78.0,0.0
y,18,975,3,1,78.0,84.0,0.0
y,18,976,3,1,84.0,90.0,0.0
y,18,978,29,27,24.0,36.0,0.0
y,18,980,29,27,36.0,48.0,0.0
y,18,982,29,27,48.0,60.0,0.0
y,18,984,29,27,60.0,72.0,0.0
y,18,986,29,27,72.0,84.0,0.0
y,18,998,29,31,24.0,36.0,0.0
y,18,1000,29,31,36.0,48.0,0.0
y,18,1002,29,31,48.0,60.0,0.0
y,18,1004,29,31,60.0,72.0,0.0
y,18,1006,29,31,72.0,84.0,0.0
y,18,1027,29,26,18.0,24.0,0.0
y,18,1028,29,26,24.0,30.0,0.0
y,18,1029,29,26,30.0,36.0,0.0
y,18,1030,29,26,36.0,42.0,0.0
y,18,1031,29,26,42.0,48.0,0.0
y,18,1032,29,26,48.0,54.0,0.0
y,18,1033,29,26,54.0,60.0,0.0
y,18,1034,29,26,60.0,66.0,0.0
y,18,1035,29,26,66.0,72.0,0.0
y,18,1036,29,26,72.0,78.0,0.0
y,18,1037,29,26,78.0,84.0,0.0
y,18,1038,29,26,84.0,90.0,0.0
y,18,1050,29,22,24.0,36.0,0.0
y,18,1052,29,22,36.0,48.0,0.0
y,18,1054,29,22,48.0,60.0,0.0
y,18,1056,29,22,60.0,72.0,0.0
y,18,1058,29,22,72.0,84.0,0.0
y,18,1061,29,35,24.0,36.0,0.0
y,18,1063,29,35,36.0,48.0,0.0
y,18,1065,29,35,48.0,60.0,0.0
y,18,1067,29,35,60.0,72.0,0.0
y,18,1069,29,35,72.0,84.0,0.0
y,18,1071,29,32,18.0,24.0,0.0
y,18,1072,29,32,24.0,30.0,0.0
y,18,1073,29,32,30.0,36.0,0.0
y,18,1074,29,32,36.0,42.0,0.0
y,18,1075,29,32,42.0,48.0,0.0
y,18,1076,29,32,48.0,54.0,0.0
y,18,1077,29,32,54.0,60.0,0.0
y,18,1078,29,32,60.0,66.0,0.0
y,18,1079,29,32,66.0,72.0,0.0
y,18,1080,29,32,72.0,78.0,0.0
y,18,1081,29,32,78.0,84.0,0.0
y,18,1082,29,32,84.0,90.0,0.0
y,18,1092,58,52,24.0,36.0,0.0
y,18,1094,58,52,36.0,48.0,0.0
y,18,1096,58,52,48.0,60.0,0.0
y,18,1098,58,52,60.0,72.0,0.0
y,18,1100,58,52,72.0,84.0,0.0
y,18,1112,52,42,24.0,36.0,0.0
y,18,1114,52,42,36.0,48.0,0.0
y,18,1116,52,42,48.0,60.0,0.0
y,18,1118,52,42,60.0,72.0,0.0
y,18,1120,52,42,72.0,84.0,0.0
y,18,1123,52,58,24.0,36.0,0.0
y,18,1125,52,58,36.0,48.0,0.0
y,18,1127,52,58,48.0,60.0,0.0
y,18,1129,52,58,60.0,72.0,0.0
y,18,1131,52,58,72.0,84.0,0.0
y,18,1145,52,46,24.0,36.0,0.0
y,18,1147,52,46,36.0,48.0,0.0
y,18,1149,52,46,48.0,60.0,0.0
y,18,1151,52,46,60.0,72.0,0.0
y,18,1153,52,46,72.0,84.0,0.0
y,18,1174,44,47,18.0,24.0,0.0
y,18,1175,44,47,24.0,30.0,0.0
y,18,1176,44,47,30.0,36.0,0.0
y,18,1177,44,47,36.0,42.0,1.0
y,18,1178,44,47,42.0,48.0,0.0
y,18,1179,44,47,48.0,54.0,0.0
y,18,1180,44,47,54.0,60.0,0.0
y,18,1181,44,47,60.0,66.0,0.0
y,18,1182,44,47,66.0,72.0,0.0
y,18,1183,44,47,72.0,78.0,0.0
y,18,1184,44,47,78.0,84.0,0.0
y,18,1185,44,47,84.0,90.0,0.0
y,18,1197,44,36,24.0,36.0,0.0
y,18,1199,44,36,36.0,48.0,0.0
y,18,1201,44,36,48.0,60.0,0.0
y,18,1203,44,36,60.0,72.0,0.0
y,18,1205,44,36,72.0,84.0,0.0
y,18,1208,44,54,24.0,36.0,0.0
y,18,1210,44,54,36.0,48.0,0.0
y,18,1212,44,54,48.0,60.0,0.0
y,18,1214,44,54,60.0,72.0,0.0
y,18,1216,44,54,72.0,84.0,0.0
y,18,1218,44,43,18.0,24.0,0.0
y,18,1219,44,43,24.0,30.0,0.0
y,18,1220,44,43,30.0,36.0,0.0
y,18,1221,44,43,36.0,42.0,0.0
y,18,1222,44,43,42.0,48.0,0.0
y,18,1223,44,43,48.0,54.0,0.0
y,18,1224,44,43,54.0,60.0,0.0
y,18,1225,44,43,60.0,66.0,0.0
y,18,1226,44,43,66.0,72.0,0.0
y,18,1227,44,43,72.0,78.0,0.0
y,18,1228,44,43,78.0,84.0,0.0
y,18,1229,44,43,84.0,90.0,0.0
y,18,1231,9,15,24.0,36.0,0.0
y,18,1233,9,15,36.0,48.0,0.0
y,18,1235,9,15,48.0,60.0,0.0
y,18,1237,9,15,60.0,72.0,0.0
y,18,1239,9,15,72.0,84.0,0.0
y,18,1241,9,5,18.0,24.0,0.0
y,18,1242,9,5,24.0,30.0,0.0
y,18,1243,9,5,30.0,36.0,0.0
y,18,1244,9,5,36.0,42.0,2.0
y,18,1245,9,5,42.0,48.0,0.0
y,18,1246,9,5,48.0,54.0,1.0
y,18,1247,9,5,54.0,60.0,0.0
y,18,1248,9,5,60.0,66.0,0.0
y,18,1249,9,5,66.0,72.0,0.0
y,18,1250,9,5,72.0,78.0,0.0
y,18,1251,9,5,78.0,84.0,0.0
y,18,1252,9,5,84.0,90.0,0.0
y,18,1255,9,10,24.0,36.0,0.0
y,18,1257,9,10,36.0,48.0,0.0
y,18,1259,9,10,48.0,60.0,0.0
y,18,1261,9,10,60.0,72.0,0.0
y,18,1263,9,10,72.0,84.0,0.0
y,18,1265,9,12,18.0,24.0,0.0
y,18,1266,9,12,24.0,30.0,0.0
y,18,1267,9,12,30.0,36.0,0.0
y,18,1268,9,12,36.0,42.0,0.0
y,18,1269,9,12,42.0,48.0,0.0
y,18,1270,9,12,48.0,54.0,0.0
y,18,1271,9,12,54.0,60.0,0.0
y,18,1272,9,12,60.0,66.0,0.0
y,18,1273,9,12,66.0,72.0,0.0
y,18,1274,9,12,72.0,78.0,1.0
y,18,1275,9,12,78.0,84.0,0.0
y,18,1276,9,12,84.0,90.0,0.0
y,18,1278,9,2,24.0,36.0,0.0
y,18,1280,9,2,36.0,48.0,0.0
y,18,1282,9,2,48.0,60.0,0.0
y,18,1284,9,2,60.0,72.0,0.0
y,18,1286,9,2,72.0,84.0,0.0
y,18,1289,9,4,24.0,36.0,0.0
y,18,1291,9,4,36.0,48.0,0.0
y,18,1293,9,4,48.0,60.0,0.0
