varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,138,355,27,31,192.0,204.0,0.0
y,138,358,27,28,144.0,156.0,0.0
y,138,360,27,28,156.0,168.0,0.0
y,138,362,27,28,168.0,180.0,0.0
y,138,364,27,28,180.0,192.0,0.0
y,138,366,27,28,192.0,204.0,1.0
y,138,379,27,23,144.0,156.0,0.0
y,138,381,27,23,156.0,168.0,0.0
y,138,383,27,23,168.0,180.0,0.0
y,138,385,27,23,180.0,192.0,0.0
y,138,387,27,23,192.0,204.0,0.0
y,138,400,27,21,144.0,156.0,0.0
y,138,402,27,21,156.0,168.0,0.0
y,138,404,27,21,168.0,180.0,0.0
y,138,406,27,21,180.0,192.0,0.0
y,138,408,27,21,192.0,204.0,0.0
y,138,434,6,5,138.0,144.0,0.0
y,138,435,6,5,144.0,150.0,0.0
y,138,436,6,5,150.0,156.0,0.0
y,138,437,6,5,156.0,162.0,0.0
y,138,438,6,5,162.0,168.0,0.0
y,138,439,6,5,168.0,174.0,0.0
y,138,440,6,5,174.0,180.0,0.0
y,138,441,6,5,180.0,186.0,0.0
y,138,442,6,5,186.0,192.0,0.0
y,138,443,6,5,192.0,198.0,0.0
y,138,444,6,5,198.0,204.0,0.0
y,138,445,6,5,204.0,210.0,0.0
y,138,446,6,3,138.0,144.0,1.0
y,138,447,6,3,144.0,150.0,0.0
y,138,448,6,3,150.0,156.0,0.0
y,138,449,6,3,156.0,162.0,0.0
y,138,450,6,3,162.0,168.0,0.0
y,138,451,6,3,168.0,174.0,0.0
y,138,452,6,3,174.0,180.0,0.0
y,138,453,6,3,180.0,186.0,0.0
y,138,454,6,3,186.0,192.0,0.0
y,138,455,6,3,192.0,198.0,0.0
y,138,456,6,3,198.0,204.0,0.0
y,138,457,6,3,204.0,210.0,0.0
y,138,459,6,9,144.0,156.0,0.0
y,138,461,6,9,156.0,168.0,0.0
y,138,463,6,9,168.0,180.0,0.0
y,138,465,6,9,180.0,192.0,0.0
y,138,467,6,9,192.0,204.0,0.0
y,138,469,6,10,138.0,144.0,0.0
y,138,470,6,10,144.0,150.0,0.0
y,138,471,6,10,150.0,156.0,0.0
y,138,472,6,10,156.0,162.0,0.0
y,138,473,6,10,162.0,168.0,0.0
y,138,474,6,10,168.0,174.0,0.0
y,138,475,6,10,174.0,180.0,0.0
y,138,476,6,10,180.0,186.0,0.0
y,138,477,6,10,186.0,192.0,0.0
y,138,478,6,10,192.0,198.0,0.0
y,138,479,6,10,198.0,204.0,0.0
y,138,480,6,10,204.0,210.0,0.0
y,138,491,6,11,144.0,156.0,0.0
y,138,493,6,11,156.0,168.0,0.0
y,138,495,6,11,168.0,180.0,1.0
y,138,497,6,11,180.0,192.0,1.0
y,138,499,6,11,192.0,204.0,0.0
y,138,502,6,1,144.0,156.0,0.0
y,138,504,6,1,156.0,168.0,0.0
y,138,506,6,1,168.0,180.0,0.0
y,138,508,6,1,180.0,192.0,0.0
y,138,510,6,1,192.0,204.0,0.0
y,138,513,33,42,144.0,156.0,0.0
y,138,515,33,42,156.0,168.0,0.0
y,138,517,33,42,168.0,180.0,0.0
y,138,519,33,42,180.0,192.0,0.0
y,138,521,33,42,192.0,204.0,0.0
y,138,549,33,24,144.0,156.0,2.0
y,138,551,33,24,156.0,168.0,4.0
y,138,553,33,24,168.0,180.0,2.0
y,138,555,33,24,180.0,192.0,3.0
y,138,557,33,24,192.0,204.0,0.0
y,138,559,39,40,138.0,144.0,0.0
y,138,560,39,40,144.0,150.0,0.0
y,138,561,39,40,150.0,156.0,0.0
y,138,562,39,40,156.0,162.0,0.0
y,138,563,39,40,162.0,168.0,0.0
y,138,564,39,40,168.0,174.0,0.0
y,138,565,39,40,174.0,180.0,0.0
y,138,566,39,40,180.0,186.0,0.0
y,138,567,39,40,186.0,192.0,0.0
y,138,568,39,40,192.0,198.0,0.0
y,138,569,39,40,198.0,204.0,0.0
y,138,570,39,40,204.0,210.0,0.0
y,138,583,39,36,144.0,156.0,0.0
y,138,585,39,36,156.0,168.0,0.0
y,138,587,39,36,168.0,180.0,0.0
y,138,589,39,36,180.0,192.0,0.0
y,138,591,39,36,192.0,204.0,0.0
y,138,594,39,43,144.0,156.0,0.0
y,138,596,39,43,156.0,168.0,0.0
y,138,598,39,43,168.0,180.0,0.0
y,138,600,39,43,180.0,192.0,0.0
y,138,602,39,43,192.0,204.0,0.0
y,138,604,39,35,138.0,144.0,0.0
y,138,605,39,35,144.0,150.0,0.0
y,138,606,39,35,150.0,156.0,0.0
y,138,607,39,35,156.0,162.0,0.0
y,138,608,39,35,162.0,168.0,0.0
y,138,609,39,35,168.0,174.0,0.0
y,138,610,39,35,174.0,180.0,0.0
y,138,611,39,35,180.0,186.0,1.0
y,138,612,39,35,186.0,192.0,0.0
y,138,613,39,35,192.0,198.0,0.0
y,138,614,39,35,198.0,204.0,0.0
y,138,615,39,35,204.0,210.0,0.0
y,138,617,39,32,144.0,156.0,0.0
y,138,619,39,32,156.0,168.0,0.0
y,138,621,39,32,168.0,180.0,0.0
y,138,623,39,32,180.0,192.0,1.0
y,138,625,39,32,192.0,204.0,0.0
y,138,628,15,9,144.0,156.0,0.0
y,138,630,15,9,156.0,168.0,0.0
y,138,632,15,9,168.0,180.0,0.0
y,138,634,15,9,180.0,192.0,0.0
y,138,636,15,9,192.0,204.0,0.0
y,138,638,15,12,138.0,144.0,0.0
y,138,639,15,12,144.0,150.0,0.0
y,138,640,15,12,150.0,156.0,0.0
y,138,641,15,12,156.0,162.0,0.0
y,138,642,15,12,162.0,168.0,0.0
y,138,643,15,12,168.0,174.0,0.0
y,138,644,15,12,174.0,180.0,0.0
y,138,645,15,12,180.0,186.0,0.0
y,138,646,15,12,186.0,192.0,1.0
y,138,647,15,12,192.0,198.0,0.0
y,138,648,15,12,198.0,204.0,0.0
y,138,649,15,12,204.0,210.0,0.0
y,138,657,15,26,144.0,156.0,0.0
y,138,659,15,26,156.0,168.0,0.0
y,138,661,15,26,168.0,180.0,0.0
y,138,663,15,26,180.0,192.0,0.0
y,138,665,15,26,192.0,204.0,0.0
y,138,677,15,22,138.0,144.0,0.0
y,138,678,15,22,144.0,150.0,0.0
y,138,679,15,22,150.0,156.0,0.0
y,138,680,15,22,156.0,162.0,0.0
y,138,681,15,22,162.0,168.0,0.0
y,138,682,15,22,168.0,174.0,0.0
y,138,683,15,22,174.0,180.0,0.0
y,138,684,15,22,180.0,186.0,0.0
y,138,685,15,22,186.0,192.0,0.0
y,138,686,15,22,192.0,198.0,0.0
y,138,687,15,22,198.0,204.0,0.0
y,138,688,15,22,204.0,210.0,0.0
y,138,690,42,33,144.0,156.0,0.0
y,138,692,42,33,156.0,168.0,2.000000000000198
y,138,694,42,33,168.0,180.0,1.0
y,138,696,42,33,180.0,192.0,1.0
y,138,698,42,33,192.0,204.0,2.0
y,138,701,42,52,144.0,156.0,0.0
y,138,703,42,52,156.0,168.0,1.0000000000001985
y,138,705,42,52,168.0,180.0,0.0
y,138,707,42,52,180.0,192.0,0.0
y,138,709,42,52,192.0,204.0,0.0
y,138,712,42,46,144.0,156.0,0.0
y,138,714,42,46,156.0,168.0,0.0
y,138,716,42,46,168.0,180.0,0.0
y,138,718,42,46,180.0,192.0,0.0
y,138,720,42,46,192.0,204.0,0.0
y,138,723,42,41,144.0,156.0,0.0
y,138,725,42,41,156.0,168.0,0.0
y,138,727,42,41,168.0,180.0,0.0
y,138,729,42,41,180.0,192.0,0.0
y,138,731,42,41,192.0,204.0,0.0
y,138,744,47,60,144.0,156.0,0.0
y,138,746,47,60,156.0,168.0,0.0
y,138,748,47,60,168.0,180.0,0.0
y,138,750,47,60,180.0,192.0,0.0
y,138,752,47,60,192.0,204.0,0.0
y,138,754,47,54,138.0,144.0,0.0
y,138,755,47,54,144.0,150.0,0.0
y,138,756,47,54,150.0,156.0,0.0
y,138,757,47,54,156.0,162.0,0.0
y,138,758,47,54,162.0,168.0,0.0
y,138,759,47,54,168.0,174.0,0.0
y,138,760,47,54,174.0,180.0,0.0
y,138,761,47,54,180.0,186.0,0.0
y,138,762,47,54,186.0,192.0,0.0
y,138,763,47,54,192.0,198.0,0.0
y,138,764,47,54,198.0,204.0,0.0
y,138,765,47,54,204.0,210.0,0.0
y,138,766,47,43,138.0,144.0,2.0
y,138,767,47,43,144.0,150.0,0.0
y,138,768,47,43,150.0,156.0,2.000000000000128
y,138,769,47,43,156.0,162.0,0.0
y,138,770,47,43,162.0,168.0,0.0
y,138,771,47,43,168.0,174.0,0.0
y,138,772,47,43,174.0,180.0,2.0
y,138,773,47,43,180.0,186.0,0.0
y,138,774,47,43,186.0,192.0,0.0
y,138,775,47,43,192.0,198.0,0.0
y,138,776,47,43,198.0,204.0,1.0
y,138,777,47,43,204.0,210.0,0.0
y,138,795,65,63,144.0,156.0,0.0
y,138,797,65,63,156.0,168.0,0.0
y,138,799,65,63,168.0,180.0,0.0
y,138,801,65,63,180.0,192.0,0.0
y,138,803,65,63,192.0,204.0,0.0
y,138,805,5,6,138.0,144.0,0.0
y,138,806,5,6,144.0,150.0,0.0
y,138,807,5,6,150.0,156.0,0.0
y,138,808,5,6,156.0,162.0,0.0
y,138,809,5,6,162.0,168.0,0.0
y,138,810,5,6,168.0,174.0,0.0
y,138,811,5,6,174.0,180.0,0.0
y,138,812,5,6,180.0,186.0,0.0
y,138,813,5,6,186.0,192.0,0.0
y,138,814,5,6,192.0,198.0,0.0
y,138,815,5,6,198.0,204.0,0.0
y,138,816,5,6,204.0,210.0,0.0
y,138,817,5,3,138.0,144.0,1.0
y,138,818,5,3,144.0,150.0,0.0
y,138,819,5,3,150.0,156.0,0.0
y,138,820,5,3,156.0,162.0,0.0
y,138,821,5,3,162.0,168.0,1.0
y,138,822,5,3,168.0,174.0,0.0
y,138,823,5,3,174.0,180.0,0.0
y,138,824,5,3,180.0,186.0,0.0
y,138,825,5,3,186.0,192.0,0.0
y,138,826,5,3,192.0,198.0,0.0
y,138,827,5,3,198.0,204.0,0.0
y,138,828,5,3,204.0,210.0,0.0
y,138,829,5,9,138.0,144.0,0.0
y,138,830,5,9,144.0,150.0,0.0
y,138,831,5,9,150.0,156.0,0.0
y,138,832,5,9,156.0,162.0,0.0
y,138,833,5,9,162.0,168.0,0.0
y,138,834,5,9,168.0,174.0,0.0
y,138,835,5,9,174.0,180.0,0.0
y,138,836,5,9,180.0,186.0,0.0
y,138,837,5,9,186.0,192.0,0.0
y,138,838,5,9,192.0,198.0,0.0
y,138,839,5,9,198.0,204.0,0.0
y,138,840,5,9,204.0,210.0,0.0
y,138,842,5,10,144.0,156.0,0.0
y,138,844,5,10,156.0,168.0,0.0
y,138,846,5,10,168.0,180.0,0.0
y,138,848,5,10,180.0,192.0,0.0
y,138,850,5,10,192.0,204.0,0.0
y,138,853,5,2,144.0,156.0,0.0
y,138,855,5,2,156.0,168.0,0.0
y,138,857,5,2,168.0,180.0,0.0
y,138,859,5,2,180.0,192.0,0.0
y,138,861,5,2,192.0,204.0,0.0
y,138,864,5,4,144.0,156.0,0.0
y,138,866,5,4,156.0,168.0,0.0
y,138,868,5,4,168.0,180.0,0.0
y,138,870,5,4,180.0,192.0,0.0
y,138,872,5,4,192.0,204.0,0.0
y,138,875,5,1,144.0,156.0,0.0
y,138,877,5,1,156.0,168.0,0.0
y,138,879,5,1,168.0,180.0,0.0
y,138,881,5,1,180.0,192.0,0.0
y,138,883,5,1,192.0,204.0,0.0
y,138,885,3,6,138.0,144.0,0.0
y,138,886,3,6,144.0,150.0,0.0
y,138,887,3,6,150.0,156.0,0.0
y,138,888,3,6,156.0,162.0,0.0
y,138,889,3,6,162.0,168.0,0.0
y,138,890,3,6,168.0,174.0,0.0
y,138,891,3,6,174.0,180.0,0.0
y,138,892,3,6,180.0,186.0,0.0
y,138,893,3,6,186.0,192.0,0.0
y,138,894,3,6,192.0,198.0,0.0
y,138,895,3,6,198.0,204.0,0.0
y,138,896,3,6,204.0,210.0,0.0
y,138,897,16,17,138.0,144.0,0.0
y,138,898,16,17,144.0,150.0,0.0
y,138,899,16,17,150.0,156.0,0.0
y,138,900,16,17,156.0,162.0,0.0
y,138,901,16,17,162.0,168.0,0.0
y,138,902,16,17,168.0,174.0,0.0
y,138,903,16,17,174.0,180.0,0.0
y,138,904,16,17,180.0,186.0,0.0
y,138,905,16,17,186.0,192.0,0.0
y,138,906,16,17,192.0,198.0,0.0
y,138,907,16,17,198.0,204.0,0.0
y,138,908,16,17,204.0,210.0,0.0
y,138,910,3,9,144.0,156.0,0.0
y,138,912,3,9,156.0,168.0,0.0
y,138,914,3,9,168.0,180.0,0.0
y,138,916,3,9,180.0,192.0,0.0
y,138,918,3,9,192.0,204.0,0.0
y,138,931,3,10,144.0,156.0,0.0
y,138,933,3,10,156.0,168.0,0.0
y,138,935,3,10,168.0,180.0,0.0
y,138,937,3,10,180.0,192.0,0.0
y,138,939,3,10,192.0,204.0,0.0
y,138,941,3,2,138.0,144.0,0.0
y,138,942,3,2,144.0,150.0,0.0
y,138,943,3,2,150.0,156.0,0.0
y,138,944,3,2,156.0,162.0,0.0
y,138,945,3,2,162.0,168.0,0.0
y,138,946,3,2,168.0,174.0,0.0
y,138,947,3,2,174.0,180.0,0.0
y,138,948,3,2,180.0,186.0,0.0
y,138,949,3,2,186.0,192.0,0.0
y,138,950,3,2,192.0,198.0,0.0
y,138,951,3,2,198.0,204.0,0.0
y,138,952,3,2,204.0,210.0,0.0
y,138,953,3,4,138.0,144.0,0.0
y,138,954,3,4,144.0,150.0,0.0
y,138,955,3,4,150.0,156.0,0.0
y,138,956,3,4,156.0,162.0,0.0
y,138,957,3,4,162.0,168.0,0.0
y,138,958,3,4,168.0,174.0,0.0
y,138,959,3,4,174.0,180.0,0.0
y,138,960,3,4,180.0,186.0,0.0
y,138,961,3,4,186.0,192.0,0.0
y,138,962,3,4,192.0,198.0,0.0
y,138,963,3,4,198.0,204.0,0.0
y,138,964,3,4,204.0,210.0,0.0
y,138,965,3,1,138.0,144.0,0.0
y,138,966,3,1,144.0,150.0,0.0
y,138,967,3,1,150.0,156.0,0.0
y,138,968,3,1,156.0,162.0,0.0
y,138,969,3,1,162.0,168.0,0.0
y,138,970,3,1,168.0,174.0,0.0
y,138,971,3,1,174.0,180.0,0.0
y,138,972,3,1,180.0,186.0,0.0
y,138,973,3,1,186.0,192.0,0.0
y,138,974,3,1,192.0,198.0,0.0
y,138,975,3,1,198.0,204.0,0.0
y,138,976,3,1,204.0,210.0,0.0
y,138,978,29,27,144.0,156.0,0.0
y,138,980,29,27,156.0,168.0,0.0
y,138,982,29,27,168.0,180.0,0.0
y,138,984,29,27,180.0,192.0,0.0
y,138,986,29,27,192.0,204.0,0.0
y,138,998,29,31,144.0,156.0,0.0
y,138,1000,29,31,156.0,168.0,0.0
y,138,1002,29,31,168.0,180.0,0.0
y,138,1004,29,31,180.0,192.0,0.0
y,138,1006,29,31,192.0,204.0,0.0
y,138,1027,29,26,138.0,144.0,0.0
y,138,1028,29,26,144.0,150.0,0.0
y,138,1029,29,26,150.0,156.0,0.0
y,138,1030,29,26,156.0,162.0,0.0
y,138,1031,29,26,162.0,168.0,0.0
y,138,1032,29,26,168.0,174.0,0.0
y,138,1033,29,26,174.0,180.0,0.0
y,138,1034,29,26,180.0,186.0,0.0
y,138,1035,29,26,186.0,192.0,0.0
y,138,1036,29,26,192.0,198.0,0.0
y,138,1037,29,26,198.0,204.0,0.0
y,138,1038,29,26,204.0,210.0,0.0
y,138,1050,29,22,144.0,156.0,0.0
y,138,1052,29,22,156.0,168.0,0.0
y,138,1054,29,22,168.0,180.0,0.0
y,138,1056,29,22,180.0,192.0,0.0
y,138,1058,29,22,192.0,204.0,0.0
y,138,1061,29,35,144.0,156.0,0.0
y,138,1063,29,35,156.0,168.0,0.0
y,138,1065,29,35,168.0,180.0,0.0
y,138,1067,29,35,180.0,192.0,0.0
y,138,1069,29,35,192.0,204.0,0.0
y,138,1071,29,32,138.0,144.0,0.0
y,138,1072,29,32,144.0,150.0,0.0
y,138,1073,29,32,150.0,156.0,0.0
y,138,1074,29,32,156.0,162.0,0.0
y,138,1075,29,32,162.0,168.0,0.0
y,138,1076,29,32,168.0,174.0,0.0
y,138,1077,29,32,174.0,180.0,0.0
y,138,1078,29,32,180.0,186.0,0.0
y,138,1079,29,32,186.0,192.0,0.0
y,138,1080,29,32,192.0,198.0,0.0
y,138,1081,29,32,198.0,204.0,0.0
y,138,1082,29,32,204.0,210.0,0.0
y,138,1092,58,52,144.0,156.0,0.0
y,138,1094,58,52,156.0,168.0,0.0
y,138,1096,58,52,168.0,180.0,0.0
y,138,1098,58,52,180.0,192.0,0.0
y,138,1100,58,52,192.0,204.0,0.0
y,138,1112,52,42,144.0,156.0,0.0
y,138,1114,52,42,156.0,168.0,0.0
y,138,1116,52,42,168.0,180.0,0.0
y,138,1118,52,42,180.0,192.0,0.0
y,138,1120,52,42,192.0,204.0,0.0
y,138,1123,52,58,144.0,156.0,0.0
y,138,1125,52,58,156.0,168.0,0.0
y,138,1127,52,58,168.0,180.0,0.0
y,138,1129,52,58,180.0,192.0,0.0
y,138,1131,52,58,192.0,204.0,0.0
y,138,1145,52,46,144.0,156.0,0.0
y,138,1147,52,46,156.0,168.0,0.0
y,138,1149,52,46,168.0,180.0,0.0
y,138,1151,52,46,180.0,192.0,0.0
y,138,1153,52,46,192.0,204.0,0.0
y,138,1174,44,47,138.0,144.0,0.0
y,138,1175,44,47,144.0,150.0,0.0
y,138,1176,44,47,150.0,156.0,0.0
y,138,1177,44,47,156.0,162.0,0.0
y,138,1178,44,47,162.0,168.0,0.0
y,138,1179,44,47,168.0,174.0,0.0
y,138,1180,44,47,174.0,180.0,0.0
y,138,1181,44,47,180.0,186.0,0.0
y,138,1182,44,47,186.0,192.0,0.0
y,138,1183,44,47,192.0,198.0,0.0
y,138,1184,44,47,198.0,204.0,0.0
y,138,1185,44,47,204.0,210.0,0.0
y,138,1197,44,36,144.0,156.0,0.0
y,138,1199,44,36,156.0,168.0,0.0
y,138,1201,44,36,168.0,180.0,0.0
y,138,1203,44,36,180.0,192.0,0.0
y,138,1205,44,36,192.0,204.0,0.0
y,138,1208,44,54,144.0,156.0,0.0
y,138,1210,44,54,156.0,168.0,0.0
y,138,1212,44,54,168.0,180.0,0.0
y,138,1214,44,54,180.0,192.0,0.0
y,138,1216,44,54,192.0,204.0,0.0
y,138,1218,44,43,138.0,144.0,0.0
y,138,1219,44,43,144.0,150.0,0.0
y,138,1220,44,43,150.0,156.0,0.0
y,138,1221,44,43,156.0,162.0,0.0
y,138,1222,44,43,162.0,168.0,0.0
y,138,1223,44,43,168.0,174.0,0.0
y,138,1224,44,43,174.0,180.0,0.0
y,138,1225,44,43,180.0,186.0,0.0
y,138,1226,44,43,186.0,192.0,0.0
y,138,1227,44,43,192.0,198.0,0.0
y,138,1228,44,43,198.0,204.0,0.0
y,138,1229,44,43,204.0,210.0,0.0
y,138,1231,9,15,144.0,156.0,0.0
y,138,1233,9,15,156.0,168.0,0.0
y,138,1235,9,15,168.0,180.0,0.0
y,138,1237,9,15,180.0,192.0,0.0
y,138,1239,9,15,192.0,204.0,0.0
y,138,1241,9,5,138.0,144.0,0.0
y,138,1242,9,5,144.0,150.0,0.0
y,138,1243,9,5,150.0,156.0,0.0
y,138,1244,9,5,156.0,162.0,1.0000000000003975
y,138,1245,9,5,162.0,168.0,0.0
y,138,1246,9,5,168.0,174.0,0.0
y,138,1247,9,5,174.0,180.0,0.0
y,138,1248,9,5,180.0,186.0,0.0
y,138,1249,9,5,186.0,192.0,0.0
y,138,1250,9,5,192.0,198.0,0.0
y,138,1251,9,5,198.0,204.0,0.0
y,138,1252,9,5,204.0,210.0,0.0
y,138,1255,9,10,144.0,156.0,0.0
y,138,1257,9,10,156.0,168.0,0.0
y,138,1259,9,10,168.0,180.0,0.0
y,138,1261,9,10,180.0,192.0,0.0
y,138,1263,9,10,192.0,204.0,0.0
y,138,1265,9,12,138.0,144.0,0.0
y,138,1266,9,12,144.0,150.0,0.0
y,138,1267,9,12,150.0,156.0,0.0
y,138,1268,9,12,156.0,162.0,0.0
y,138,1269,9,12,162.0,168.0,0.0
y,138,1270,9,12,168.0,174.0,0.0
y,138,1271,9,12,174.0,180.0,0.0
y,138,1272,9,12,180.0,186.0,0.0
y,138,1273,9,12,186.0,192.0,0.0
y,138,1274,9,12,192.0,198.0,0.0
y,138,1275,9,12,198.0,204.0,0.0
y,138,1276,9,12,204.0,210.0,0.0
y,138,1278,9,2,144.0,156.0,0.0
y,138,1280,9,2,156.0,168.0,0.0
y,138,1282,9,2,168.0,180.0,0.0
y,138,1284,9,2,180.0,192.0,0.0
y,138,1286,9,2,192.0,204.0,0.0
y,138,1289,9,4,144.0,156.0,0.0
y,138,1291,9,4,156.0,168.0,0.0
y,138,1293,9,4,168.0,180.0,0.0
