varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,150,137,56,60,204.0,210.0,0.0
y,150,138,56,60,210.0,216.0,0.0
y,150,139,56,60,216.0,222.0,0.0
y,150,140,14,20,150.0,156.0,0.0
y,150,141,14,20,156.0,162.0,0.0
y,150,142,14,20,162.0,168.0,0.0
y,150,153,56,45,156.0,168.0,0.0
y,150,155,56,45,168.0,180.0,1.0000000000002127
y,150,157,56,45,180.0,192.0,0.0
y,150,159,56,45,192.0,204.0,0.0
y,150,161,56,45,204.0,216.0,0.0
y,150,163,55,56,150.0,156.0,0.0
y,150,164,55,56,156.0,162.0,0.0
y,150,165,55,56,162.0,168.0,0.0
y,150,166,55,56,168.0,174.0,0.0
y,150,167,55,56,174.0,180.0,0.0
y,150,168,55,56,180.0,186.0,0.0
y,150,169,55,56,186.0,192.0,0.0
y,150,170,55,56,192.0,198.0,0.0
y,150,171,55,56,198.0,204.0,0.0
y,150,172,55,56,204.0,210.0,0.0
y,150,173,55,56,210.0,216.0,0.0
y,150,174,55,56,216.0,222.0,0.0
y,150,176,64,55,156.0,168.0,0.0
y,150,178,64,55,168.0,180.0,0.0
y,150,180,64,55,180.0,192.0,0.0
y,150,182,64,55,192.0,204.0,0.0
y,150,184,64,55,204.0,216.0,0.0
y,150,198,64,60,156.0,168.0,0.0
y,150,200,64,60,168.0,180.0,0.0
y,150,202,64,60,180.0,192.0,0.0
y,150,204,64,60,192.0,204.0,0.0
y,150,206,64,60,204.0,216.0,0.0
y,150,230,64,53,156.0,168.0,0.0
y,150,232,64,53,168.0,180.0,1.0
y,150,234,64,53,180.0,192.0,0.0
y,150,236,64,53,192.0,204.0,0.0
y,150,238,64,53,204.0,216.0,0.0
y,150,240,40,39,150.0,156.0,0.0
y,150,241,40,39,156.0,162.0,0.0
y,150,242,40,39,162.0,168.0,0.0
y,150,243,40,39,168.0,174.0,0.0
y,150,244,40,39,174.0,180.0,0.0
y,150,245,40,39,180.0,186.0,0.0
y,150,246,40,39,186.0,192.0,0.0
y,150,247,40,39,192.0,198.0,0.0
y,150,248,40,39,198.0,204.0,0.0
y,150,249,40,39,204.0,210.0,0.0
y,150,250,40,39,210.0,216.0,0.0
y,150,251,40,39,216.0,222.0,0.0
y,150,262,40,43,150.0,156.0,0.0
y,150,263,40,43,156.0,162.0,0.0
y,150,264,40,43,162.0,168.0,0.0
y,150,265,40,43,168.0,174.0,0.0
y,150,266,40,43,174.0,180.0,0.0
y,150,267,40,43,180.0,186.0,0.0
y,150,268,40,43,186.0,192.0,0.0
y,150,269,40,43,192.0,198.0,0.0
y,150,270,40,43,198.0,204.0,0.0
y,150,271,40,43,204.0,210.0,0.0
y,150,272,40,43,210.0,216.0,0.0
y,150,273,40,43,216.0,222.0,0.0
y,150,275,40,35,156.0,168.0,3.0
y,150,277,40,35,168.0,180.0,2.0
y,150,279,40,35,180.0,192.0,1.0
y,150,281,40,35,192.0,204.0,0.0
y,150,283,40,35,204.0,216.0,3.0000000000000107
y,150,296,49,51,156.0,168.0,0.0
y,150,298,49,51,168.0,180.0,0.0
y,150,300,49,51,180.0,192.0,0.0
y,150,302,49,51,192.0,204.0,0.0
y,150,304,49,51,204.0,216.0,0.0
y,150,323,49,48,150.0,156.0,0.0
y,150,324,49,48,156.0,162.0,0.0
y,150,325,49,48,162.0,168.0,0.0
y,150,326,49,48,168.0,174.0,0.0
y,150,327,49,48,174.0,180.0,0.0
y,150,328,49,48,180.0,186.0,0.0
y,150,329,49,48,186.0,192.0,0.0
y,150,330,49,48,192.0,198.0,0.0
y,150,331,49,48,198.0,204.0,0.0
y,150,332,49,48,204.0,210.0,0.0
y,150,333,49,48,210.0,216.0,0.0
y,150,334,49,48,216.0,222.0,0.0
y,150,336,27,29,156.0,168.0,0.0
y,150,338,27,29,168.0,180.0,0.0
y,150,340,27,29,180.0,192.0,0.0
y,150,342,27,29,192.0,204.0,0.0
y,150,344,27,29,204.0,216.0,0.0
y,150,347,27,31,156.0,168.0,0.0
y,150,349,27,31,168.0,180.0,0.0
y,150,351,27,31,180.0,192.0,0.0
y,150,353,27,31,192.0,204.0,0.0
y,150,355,27,31,204.0,216.0,0.0
y,150,358,27,28,156.0,168.0,0.0
y,150,360,27,28,168.0,180.0,0.0
y,150,362,27,28,180.0,192.0,0.0
y,150,364,27,28,192.0,204.0,1.0
y,150,366,27,28,204.0,216.0,1.0
y,150,379,27,23,156.0,168.0,0.0
y,150,381,27,23,168.0,180.0,0.0
y,150,383,27,23,180.0,192.0,0.0
y,150,385,27,23,192.0,204.0,0.0
y,150,387,27,23,204.0,216.0,0.0
y,150,400,27,21,156.0,168.0,0.0
y,150,402,27,21,168.0,180.0,0.0
y,150,404,27,21,180.0,192.0,0.0
y,150,406,27,21,192.0,204.0,0.0
y,150,408,27,21,204.0,216.0,0.0
y,150,434,6,5,150.0,156.0,0.0
y,150,435,6,5,156.0,162.0,0.0
y,150,436,6,5,162.0,168.0,0.0
y,150,437,6,5,168.0,174.0,0.0
y,150,438,6,5,174.0,180.0,0.0
y,150,439,6,5,180.0,186.0,0.0
y,150,440,6,5,186.0,192.0,0.0
y,150,441,6,5,192.0,198.0,0.0
y,150,442,6,5,198.0,204.0,0.0
y,150,443,6,5,204.0,210.0,0.0
y,150,444,6,5,210.0,216.0,0.0
y,150,445,6,5,216.0,222.0,0.0
y,150,446,6,3,150.0,156.0,0.0
y,150,447,6,3,156.0,162.0,0.0
y,150,448,6,3,162.0,168.0,0.0
y,150,449,6,3,168.0,174.0,0.0
y,150,450,6,3,174.0,180.0,0.0
y,150,451,6,3,180.0,186.0,0.0
y,150,452,6,3,186.0,192.0,0.0
y,150,453,6,3,192.0,198.0,0.0
y,150,454,6,3,198.0,204.0,0.0
y,150,455,6,3,204.0,210.0,0.0
y,150,456,6,3,210.0,216.0,0.0
y,150,457,6,3,216.0,222.0,0.0
y,150,459,6,9,156.0,168.0,0.0
y,150,461,6,9,168.0,180.0,0.0
y,150,463,6,9,180.0,192.0,0.0
y,150,465,6,9,192.0,204.0,0.0
y,150,467,6,9,204.0,216.0,0.0
y,150,469,6,10,150.0,156.0,0.0
y,150,470,6,10,156.0,162.0,0.0
y,150,471,6,10,162.0,168.0,0.0
y,150,472,6,10,168.0,174.0,0.0
y,150,473,6,10,174.0,180.0,0.0
y,150,474,6,10,180.0,186.0,0.0
y,150,475,6,10,186.0,192.0,0.0
y,150,476,6,10,192.0,198.0,0.0
y,150,477,6,10,198.0,204.0,0.0
y,150,478,6,10,204.0,210.0,0.0
y,150,479,6,10,210.0,216.0,0.0
y,150,480,6,10,216.0,222.0,0.0
y,150,491,6,11,156.0,168.0,0.0
y,150,493,6,11,168.0,180.0,1.0
y,150,495,6,11,180.0,192.0,1.0
y,150,497,6,11,192.0,204.0,0.0
y,150,499,6,11,204.0,216.0,0.0
y,150,502,6,1,156.0,168.0,0.0
y,150,504,6,1,168.0,180.0,0.0
y,150,506,6,1,180.0,192.0,0.0
y,150,508,6,1,192.0,204.0,0.0
y,150,510,6,1,204.0,216.0,0.0
y,150,513,33,42,156.0,168.0,0.0
y,150,515,33,42,168.0,180.0,0.0
y,150,517,33,42,180.0,192.0,0.0
y,150,519,33,42,192.0,204.0,0.0
y,150,521,33,42,204.0,216.0,0.0
y,150,549,33,24,156.0,168.0,1.0000000000000009
y,150,551,33,24,168.0,180.0,3.0
y,150,553,33,24,180.0,192.0,2.0000000000000213
y,150,555,33,24,192.0,204.0,3.0
y,150,557,33,24,204.0,216.0,0.0
y,150,559,39,40,150.0,156.0,0.0
y,150,560,39,40,156.0,162.0,0.0
y,150,561,39,40,162.0,168.0,0.0
y,150,562,39,40,168.0,174.0,0.0
y,150,563,39,40,174.0,180.0,0.0
y,150,564,39,40,180.0,186.0,0.0
y,150,565,39,40,186.0,192.0,0.0
y,150,566,39,40,192.0,198.0,1.0
y,150,567,39,40,198.0,204.0,0.0
y,150,568,39,40,204.0,210.0,0.0
y,150,569,39,40,210.0,216.0,0.0
y,150,570,39,40,216.0,222.0,0.0
y,150,583,39,36,156.0,168.0,0.0
y,150,585,39,36,168.0,180.0,0.0
y,150,587,39,36,180.0,192.0,0.0
y,150,589,39,36,192.0,204.0,0.0
y,150,591,39,36,204.0,216.0,0.0
y,150,594,39,43,156.0,168.0,0.0
y,150,596,39,43,168.0,180.0,0.0
y,150,598,39,43,180.0,192.0,0.0
y,150,600,39,43,192.0,204.0,0.0
y,150,602,39,43,204.0,216.0,0.0
y,150,604,39,35,150.0,156.0,0.0
y,150,605,39,35,156.0,162.0,0.0
y,150,606,39,35,162.0,168.0,0.0
y,150,607,39,35,168.0,174.0,0.0
y,150,608,39,35,174.0,180.0,0.0
y,150,609,39,35,180.0,186.0,0.0
y,150,610,39,35,186.0,192.0,0.0
y,150,611,39,35,192.0,198.0,0.0
y,150,612,39,35,198.0,204.0,0.0
y,150,613,39,35,204.0,210.0,0.0
y,150,614,39,35,210.0,216.0,0.0
y,150,615,39,35,216.0,222.0,1.0000000000000049
y,150,617,39,32,156.0,168.0,0.0
y,150,619,39,32,168.0,180.0,0.0
y,150,621,39,32,180.0,192.0,1.0000000000000033
y,150,623,39,32,192.0,204.0,0.0
y,150,625,39,32,204.0,216.0,0.0
y,150,628,15,9,156.0,168.0,0.0
y,150,630,15,9,168.0,180.0,0.0
y,150,632,15,9,180.0,192.0,0.0
y,150,634,15,9,192.0,204.0,0.0
y,150,636,15,9,204.0,216.0,0.0
y,150,638,15,12,150.0,156.0,0.0
y,150,639,15,12,156.0,162.0,0.0
y,150,640,15,12,162.0,168.0,0.0
y,150,641,15,12,168.0,174.0,0.0
y,150,642,15,12,174.0,180.0,0.0
y,150,643,15,12,180.0,186.0,0.0
y,150,644,15,12,186.0,192.0,0.0
y,150,645,15,12,192.0,198.0,0.0
y,150,646,15,12,198.0,204.0,0.0
y,150,647,15,12,204.0,210.0,0.0
y,150,648,15,12,210.0,216.0,0.0
y,150,649,15,12,216.0,222.0,1.0
y,150,657,15,26,156.0,168.0,0.0
y,150,659,15,26,168.0,180.0,0.0
y,150,661,15,26,180.0,192.0,0.0
y,150,663,15,26,192.0,204.0,0.0
y,150,665,15,26,204.0,216.0,0.0
y,150,677,15,22,150.0,156.0,0.0
y,150,678,15,22,156.0,162.0,0.0
y,150,679,15,22,162.0,168.0,0.0
y,150,680,15,22,168.0,174.0,0.0
y,150,681,15,22,174.0,180.0,0.0
y,150,682,15,22,180.0,186.0,0.0
y,150,683,15,22,186.0,192.0,0.0
y,150,684,15,22,192.0,198.0,0.0
y,150,685,15,22,198.0,204.0,0.0
y,150,686,15,22,204.0,210.0,0.0
y,150,687,15,22,210.0,216.0,0.0
y,150,688,15,22,216.0,222.0,0.0
y,150,690,42,33,156.0,168.0,0.0
y,150,692,42,33,168.0,180.0,0.0
y,150,694,42,33,180.0,192.0,1.0000000000000007
y,150,696,42,33,192.0,204.0,5.0
y,150,698,42,33,204.0,216.0,1.0000000000000173
y,150,701,42,52,156.0,168.0,1.0
y,150,703,42,52,168.0,180.0,0.0
y,150,705,42,52,180.0,192.0,0.0
y,150,707,42,52,192.0,204.0,0.0
y,150,709,42,52,204.0,216.0,0.0
y,150,712,42,46,156.0,168.0,0.0
y,150,714,42,46,168.0,180.0,0.0
y,150,716,42,46,180.0,192.0,0.0
y,150,718,42,46,192.0,204.0,0.0
y,150,720,42,46,204.0,216.0,0.0
y,150,723,42,41,156.0,168.0,0.0
y,150,725,42,41,168.0,180.0,0.0
y,150,727,42,41,180.0,192.0,0.0
y,150,729,42,41,192.0,204.0,0.0
y,150,731,42,41,204.0,216.0,0.0
y,150,744,47,60,156.0,168.0,0.0
y,150,746,47,60,168.0,180.0,0.0
y,150,748,47,60,180.0,192.0,0.0
y,150,750,47,60,192.0,204.0,0.0
y,150,752,47,60,204.0,216.0,0.0
y,150,754,47,54,150.0,156.0,0.0
y,150,755,47,54,156.0,162.0,0.0
y,150,756,47,54,162.0,168.0,0.0
y,150,757,47,54,168.0,174.0,0.0
y,150,758,47,54,174.0,180.0,0.0
y,150,759,47,54,180.0,186.0,0.0
y,150,760,47,54,186.0,192.0,0.0
y,150,761,47,54,192.0,198.0,0.0
y,150,762,47,54,198.0,204.0,0.0
y,150,763,47,54,204.0,210.0,0.0
y,150,764,47,54,210.0,216.0,0.0
y,150,765,47,54,216.0,222.0,0.0
y,150,766,47,43,150.0,156.0,2.0
y,150,767,47,43,156.0,162.0,0.0
y,150,768,47,43,162.0,168.0,0.0
y,150,769,47,43,168.0,174.0,0.0
y,150,770,47,43,174.0,180.0,3.0
y,150,771,47,43,180.0,186.0,0.0
y,150,772,47,43,186.0,192.0,3.0000000000000115
y,150,773,47,43,192.0,198.0,0.0
y,150,774,47,43,198.0,204.0,1.0000000000000004
y,150,775,47,43,204.0,210.0,0.0
y,150,776,47,43,210.0,216.0,0.0
y,150,777,47,43,216.0,222.0,0.0
y,150,795,65,63,156.0,168.0,0.0
y,150,797,65,63,168.0,180.0,0.0
y,150,799,65,63,180.0,192.0,0.0
y,150,801,65,63,192.0,204.0,0.0
y,150,803,65,63,204.0,216.0,0.0
y,150,805,5,6,150.0,156.0,0.0
y,150,806,5,6,156.0,162.0,0.0
y,150,807,5,6,162.0,168.0,0.0
y,150,808,5,6,168.0,174.0,0.0
y,150,809,5,6,174.0,180.0,0.0
y,150,810,5,6,180.0,186.0,0.0
y,150,811,5,6,186.0,192.0,0.0
y,150,812,5,6,192.0,198.0,0.0
y,150,813,5,6,198.0,204.0,0.0
y,150,814,5,6,204.0,210.0,0.0
y,150,815,5,6,210.0,216.0,0.0
y,150,816,5,6,216.0,222.0,0.0
y,150,817,5,3,150.0,156.0,0.0
y,150,818,5,3,156.0,162.0,0.0
y,150,819,5,3,162.0,168.0,1.0
y,150,820,5,3,168.0,174.0,0.0
y,150,821,5,3,174.0,180.0,0.0
y,150,822,5,3,180.0,186.0,0.0
y,150,823,5,3,186.0,192.0,0.0
y,150,824,5,3,192.0,198.0,0.0
y,150,825,5,3,198.0,204.0,0.0
y,150,826,5,3,204.0,210.0,0.0
y,150,827,5,3,210.0,216.0,0.0
y,150,828,5,3,216.0,222.0,0.0
y,150,829,5,9,150.0,156.0,0.0
y,150,830,5,9,156.0,162.0,0.0
y,150,831,5,9,162.0,168.0,0.0
y,150,832,5,9,168.0,174.0,0.0
y,150,833,5,9,174.0,180.0,0.0
y,150,834,5,9,180.0,186.0,0.0
y,150,835,5,9,186.0,192.0,0.0
y,150,836,5,9,192.0,198.0,0.0
y,150,837,5,9,198.0,204.0,0.0
y,150,838,5,9,204.0,210.0,0.0
y,150,839,5,9,210.0,216.0,0.0
y,150,840,5,9,216.0,222.0,0.0
y,150,842,5,10,156.0,168.0,0.0
y,150,844,5,10,168.0,180.0,0.0
y,150,846,5,10,180.0,192.0,0.0
y,150,848,5,10,192.0,204.0,0.0
y,150,850,5,10,204.0,216.0,0.0
y,150,853,5,2,156.0,168.0,0.0
y,150,855,5,2,168.0,180.0,0.0
y,150,857,5,2,180.0,192.0,0.0
y,150,859,5,2,192.0,204.0,0.0
y,150,861,5,2,204.0,216.0,0.0
y,150,864,5,4,156.0,168.0,0.0
y,150,866,5,4,168.0,180.0,0.0
y,150,868,5,4,180.0,192.0,0.0
y,150,870,5,4,192.0,204.0,0.0
y,150,872,5,4,204.0,216.0,0.0
y,150,875,5,1,156.0,168.0,0.0
y,150,877,5,1,168.0,180.0,0.0
y,150,879,5,1,180.0,192.0,0.0
y,150,881,5,1,192.0,204.0,0.0
y,150,883,5,1,204.0,216.0,0.0
y,150,885,3,6,150.0,156.0,0.0
y,150,886,3,6,156.0,162.0,0.0
y,150,887,3,6,162.0,168.0,0.0
y,150,888,3,6,168.0,174.0,0.0
y,150,889,3,6,174.0,180.0,0.0
y,150,890,3,6,180.0,186.0,0.0
y,150,891,3,6,186.0,192.0,0.0
y,150,892,3,6,192.0,198.0,0.0
y,150,893,3,6,198.0,204.0,0.0
y,150,894,3,6,204.0,210.0,0.0
y,150,895,3,6,210.0,216.0,0.0
y,150,896,3,6,216.0,222.0,0.0
y,150,897,16,17,150.0,156.0,0.0
y,150,898,16,17,156.0,162.0,0.0
y,150,899,16,17,162.0,168.0,0.0
y,150,900,16,17,168.0,174.0,0.0
y,150,901,16,17,174.0,180.0,0.0
y,150,902,16,17,180.0,186.0,0.0
y,150,903,16,17,186.0,192.0,0.0
y,150,904,16,17,192.0,198.0,0.0
y,150,905,16,17,198.0,204.0,0.0
y,150,906,16,17,204.0,210.0,0.0
y,150,907,16,17,210.0,216.0,0.0
y,150,908,16,17,216.0,222.0,0.0
y,150,910,3,9,156.0,168.0,0.0
y,150,912,3,9,168.0,180.0,0.0
y,150,914,3,9,180.0,192.0,0.0
y,150,916,3,9,192.0,204.0,0.0
y,150,918,3,9,204.0,216.0,0.0
y,150,931,3,10,156.0,168.0,0.0
y,150,933,3,10,168.0,180.0,0.0
y,150,935,3,10,180.0,192.0,0.0
y,150,937,3,10,192.0,204.0,0.0
y,150,939,3,10,204.0,216.0,0.0
y,150,941,3,2,150.0,156.0,0.0
y,150,942,3,2,156.0,162.0,0.0
y,150,943,3,2,162.0,168.0,0.0
y,150,944,3,2,168.0,174.0,0.0
y,150,945,3,2,174.0,180.0,0.0
y,150,946,3,2,180.0,186.0,0.0
y,150,947,3,2,186.0,192.0,0.0
y,150,948,3,2,192.0,198.0,0.0
y,150,949,3,2,198.0,204.0,0.0
y,150,950,3,2,204.0,210.0,0.0
y,150,951,3,2,210.0,216.0,0.0
y,150,952,3,2,216.0,222.0,0.0
y,150,953,3,4,150.0,156.0,0.0
y,150,954,3,4,156.0,162.0,0.0
y,150,955,3,4,162.0,168.0,0.0
y,150,956,3,4,168.0,174.0,0.0
y,150,957,3,4,174.0,180.0,0.0
y,150,958,3,4,180.0,186.0,0.0
y,150,959,3,4,186.0,192.0,0.0
y,150,960,3,4,192.0,198.0,0.0
y,150,961,3,4,198.0,204.0,0.0
y,150,962,3,4,204.0,210.0,0.0
y,150,963,3,4,210.0,216.0,0.0
y,150,964,3,4,216.0,222.0,0.0
y,150,965,3,1,150.0,156.0,0.0
y,150,966,3,1,156.0,162.0,0.0
y,150,967,3,1,162.0,168.0,0.0
y,150,968,3,1,168.0,174.0,0.0
y,150,969,3,1,174.0,180.0,0.0
y,150,970,3,1,180.0,186.0,0.0
y,150,971,3,1,186.0,192.0,0.0
y,150,972,3,1,192.0,198.0,-0.0
y,150,973,3,1,198.0,204.0,0.0
y,150,974,3,1,204.0,210.0,0.0
y,150,975,3,1,210.0,216.0,0.0
y,150,976,3,1,216.0,222.0,0.0
y,150,978,29,27,156.0,168.0,0.0
y,150,980,29,27,168.0,180.0,0.0
y,150,982,29,27,180.0,192.0,0.0
y,150,984,29,27,192.0,204.0,0.0
y,150,986,29,27,204.0,216.0,0.0
y,150,998,29,31,156.0,168.0,0.0
y,150,1000,29,31,168.0,180.0,0.0
y,150,1002,29,31,180.0,192.0,0.0
y,150,1004,29,31,192.0,204.0,0.0
y,150,1006,29,31,204.0,216.0,0.0
y,150,1027,29,26,150.0,156.0,0.0
y,150,1028,29,26,156.0,162.0,0.0
y,150,1029,29,26,162.0,168.0,0.0
y,150,1030,29,26,168.0,174.0,0.0
y,150,1031,29,26,174.0,180.0,0.0
y,150,1032,29,26,180.0,186.0,0.0
y,150,1033,29,26,186.0,192.0,0.0
y,150,1034,29,26,192.0,198.0,0.0
y,150,1035,29,26,198.0,204.0,0.0
y,150,1036,29,26,204.0,210.0,0.0
y,150,1037,29,26,210.0,216.0,0.0
y,150,1038,29,26,216.0,222.0,0.0
y,150,1050,29,22,156.0,168.0,0.0
y,150,1052,29,22,168.0,180.0,0.0
y,150,1054,29,22,180.0,192.0,0.0
y,150,1056,29,22,192.0,204.0,1.0
y,150,1058,29,22,204.0,216.0,0.0
y,150,1061,29,35,156.0,168.0,0.0
y,150,1063,29,35,168.0,180.0,0.0
y,150,1065,29,35,180.0,192.0,0.0
y,150,1067,29,35,192.0,204.0,0.0
y,150,1069,29,35,204.0,216.0,0.0
y,150,1071,29,32,150.0,156.0,0.0
y,150,1072,29,32,156.0,162.0,0.0
y,150,1073,29,32,162.0,168.0,0.0
y,150,1074,29,32,168.0,174.0,0.0
y,150,1075,29,32,174.0,180.0,0.0
y,150,1076,29,32,180.0,186.0,0.0
y,150,1077,29,32,186.0,192.0,0.0
y,150,1078,29,32,192.0,198.0,0.0
y,150,1079,29,32,198.0,204.0,0.0
y,150,1080,29,32,204.0,210.0,0.0
y,150,1081,29,32,210.0,216.0,0.0
y,150,1082,29,32,216.0,222.0,0.0
y,150,1092,58,52,156.0,168.0,0.0
y,150,1094,58,52,168.0,180.0,0.0
y,150,1096,58,52,180.0,192.0,0.0
y,150,1098,58,52,192.0,204.0,0.0
y,150,1100,58,52,204.0,216.0,0.0
y,150,1112,52,42,156.0,168.0,0.0
y,150,1114,52,42,168.0,180.0,0.0
y,150,1116,52,42,180.0,192.0,0.0
y,150,1118,52,42,192.0,204.0,0.0
y,150,1120,52,42,204.0,216.0,0.0
y,150,1123,52,58,156.0,168.0,0.0
y,150,1125,52,58,168.0,180.0,0.0
y,150,1127,52,58,180.0,192.0,0.0
y,150,1129,52,58,192.0,204.0,0.0
y,150,1131,52,58,204.0,216.0,0.0
y,150,1145,52,46,156.0,168.0,0.0
y,150,1147,52,46,168.0,180.0,0.0
y,150,1149,52,46,180.0,192.0,0.0
y,150,1151,52,46,192.0,204.0,0.0
y,150,1153,52,46,204.0,216.0,0.0
y,150,1174,44,47,150.0,156.0,0.0
y,150,1175,44,47,156.0,162.0,0.0
y,150,1176,44,47,162.0,168.0,0.0
y,150,1177,44,47,168.0,174.0,0.0
y,150,1178,44,47,174.0,180.0,0.0
y,150,1179,44,47,180.0,186.0,0.0
y,150,1180,44,47,186.0,192.0,0.0
y,150,1181,44,47,192.0,198.0,1.0
y,150,1182,44,47,198.0,204.0,0.0
y,150,1183,44,47,204.0,210.0,0.0
y,150,1184,44,47,210.0,216.0,0.0
y,150,1185,44,47,216.0,222.0,0.0
y,150,1197,44,36,156.0,168.0,0.0
y,150,1199,44,36,168.0,180.0,0.0
y,150,1201,44,36,180.0,192.0,0.0
y,150,1203,44,36,192.0,204.0,0.0
y,150,1205,44,36,204.0,216.0,0.0
y,150,1208,44,54,156.0,168.0,0.0
y,150,1210,44,54,168.0,180.0,0.0
y,150,1212,44,54,180.0,192.0,0.0
y,150,1214,44,54,192.0,204.0,0.0
y,150,1216,44,54,204.0,216.0,0.0
y,150,1218,44,43,150.0,156.0,0.0
y,150,1219,44,43,156.0,162.0,0.0
y,150,1220,44,43,162.0,168.0,0.0
y,150,1221,44,43,168.0,174.0,0.0
y,150,1222,44,43,174.0,180.0,0.0
y,150,1223,44,43,180.0,186.0,0.0
y,150,1224,44,43,186.0,192.0,0.0
y,150,1225,44,43,192.0,198.0,0.0
y,150,1226,44,43,198.0,204.0,0.0
y,150,1227,44,43,204.0,210.0,0.0
y,150,1228,44,43,210.0,216.0,0.0
y,150,1229,44,43,216.0,222.0,0.0
y,150,1231,9,15,156.0,168.0,0.0
y,150,1233,9,15,168.0,180.0,0.0
y,150,1235,9,15,180.0,192.0,0.0
y,150,1237,9,15,192.0,204.0,0.0
y,150,1239,9,15,204.0,216.0,0.0
y,150,1241,9,5,150.0,156.0,0.0
y,150,1242,9,5,156.0,162.0,1.0000000000003832
y,150,1243,9,5,162.0,168.0,0.0
y,150,1244,9,5,168.0,174.0,0.0
y,150,1245,9,5,174.0,180.0,0.0
y,150,1246,9,5,180.0,186.0,0.0
y,150,1247,9,5,186.0,192.0,0.0
y,150,1248,9,5,192.0,198.0,0.0
y,150,1249,9,5,198.0,204.0,0.0
y,150,1250,9,5,204.0,210.0,0.0
y,150,1251,9,5,210.0,216.0,0.0
y,150,1252,9,5,216.0,222.0,0.0
y,150,1255,9,10,156.0,168.0,0.0
y,150,1257,9,10,168.0,180.0,0.0
y,150,1259,9,10,180.0,192.0,0.0
y,150,1261,9,10,192.0,204.0,0.0
y,150,1263,9,10,204.0,216.0,0.0
y,150,1265,9,12,150.0,156.0,0.0
y,150,1266,9,12,156.0,162.0,0.0
y,150,1267,9,12,162.0,168.0,0.0
y,150,1268,9,12,168.0,174.0,0.0
y,150,1269,9,12,174.0,180.0,0.0
y,150,1270,9,12,180.0,186.0,0.0
y,150,1271,9,12,186.0,192.0,0.0
y,150,1272,9,12,192.0,198.0,0.0
y,150,1273,9,12,198.0,204.0,0.0
y,150,1274,9,12,204.0,210.0,0.0
y,150,1275,9,12,210.0,216.0,0.0
y,150,1276,9,12,216.0,222.0,0.0
y,150,1278,9,2,156.0,168.0,0.0
y,150,1280,9,2,168.0,180.0,0.0
y,150,1282,9,2,180.0,192.0,0.0
